ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13473	"ENSMUSG00000020124"	"Usp15"	chr10	-	123146793	123146938	123132955	123133129	123168226	123168372	13473	26,23,16,21,11	1,0,0,0,0	85,159,54	0,0,1	144	-1	nan	nan
13474	"ENSMUSG00000020124"	"Usp15"	chr10	-	123153040	123153127	123146793	123146938	123163592	123163654	13474	16,16,12,11,5	8,7,7,11,6	33,84,22	38,77,24	86	-1	nan	nan
13475	"ENSMUSG00000020124"	"Usp15"	chr10	-	123163592	123163654	123146793	123146938	123168226	123168372	13475	18,15,11,25,15	0,0,2,0,0	61,142,38	1,0,0	61	-1	nan	nan
13476	"ENSMUSG00000020124"	"Usp15"	chr10	-	123163592	123163654	123152359	123153127	123168226	123168372	13476	16,16,5,16,13	0,0,0,0,0	32,99,23	0,1,0	61	-1	nan	nan
13477	"ENSMUSG00000022844"	"Pdia5"	chr16	-	35422865	35423002	35410926	35410997	35429732	35429804	13477	18,32,24,30,23	0,0,0,0,0	9,14,23	0,0,1	136	-1	nan	nan
13480	"ENSMUSG00000024170"	"Telo2"	chr17	-	25105345	25105434	25105083	25105175	25105729	25105843	13480	20,21,17,16,14	0,0,0,0,0	15,16,6	0,0,4	88	-1	nan	nan
13481	"ENSMUSG00000024170"	"Telo2"	chr17	-	25112979	25113257	25111115	25111184	25114936	25115285	13481	6,2,2,2,2	0,0,0,0,0	6,9,2	1,0,0	277	-1	nan	nan
13483	"ENSMUSG00000031290"	"Lrch2"	chrX	-	147496766	147496832	147492038	147492087	147503383	147503491	13483	2,0,0,0,0	0,2,0,0,0	0,1,1	0,0,0	65	-1	1	nan
13485	"ENSMUSG00000023153"	"Tmem52"	chr4	+	155469443	155469503	155469302	155469346	155469988	155470167	13485	76,66,54,84,59	0,0,2,0,0	77,91,103	3,0,1	59	-1	nan	nan
13486	"ENSMUSG00000023153"	"Tmem52"	chr4	+	155469461	155469503	155469146	155469346	155469988	155470167	13486	68,82,63,96,71	0,0,2,0,0	95,117,133	3,0,1	41	-1	nan	nan
13487	"ENSMUSG00000023153"	"Tmem52"	chr4	+	155469988	155470167	155469302	155469503	155470270	155470415	13487	289,310,329,363,351	0,1,3,0,0	396,406,486	0,1,1	178	-1	nan	nan
13489	"ENSMUSG00000031865"	"Dctn1"	chr6	+	83183935	83183956	83183298	83183333	83187763	83187784	13489	0,0,0,0,0	9,9,9,9,3	1,0,0	21,49,20	20	-1	nan	nan
13490	"ENSMUSG00000031865"	"Dctn1"	chr6	+	83186427	83186445	83183298	83183333	83187763	83187784	13490	0,0,2,0,0	9,9,9,9,3	0,3,2	21,49,20	17	-1	nan	nan
13492	"ENSMUSG00000031865"	"Dctn1"	chr6	+	83187763	83187784	83183298	83183333	83189076	83189153	13492	9,8,9,9,3	3,3,2,2,0	23,54,19	5,14,11	20	-1	nan	nan
13493	"ENSMUSG00000031865"	"Dctn1"	chr6	+	83197318	83197333	83195940	83196107	83197490	83197624	13493	2,0,0,2,1	70,109,82,104,101	2,0,0	45,86,57	14	-1	nan	nan
13494	"ENSMUSG00000031865"	"Dctn1"	chr6	+	83199187	83199277	83198581	83198661	83199673	83199970	13494	414,494,470,511,505	0,0,0,0,0	236,301,267	1,0,1	89	-1	nan	nan
13497	"ENSMUSG00000063142"	"Kcnma1"	chr14	-	23314122	23314317	23311648	23311767	23330839	23330970	13497	58,55,39,46,38	0,0,0,0,0	22,29,48	1,0,0	194	-1	nan	nan
13498	"ENSMUSG00000063142"	"Kcnma1"	chr14	-	23336039	23336120	23330839	23330970	23336944	23337058	13498	36,29,26,38,17	0,0,1,2,0	17,18,39	1,3,1	80	-1	nan	nan
13500	"ENSMUSG00000063142"	"Kcnma1"	chr14	-	23390920	23391007	23386259	23386353	23435949	23436026	13500	14,15,8,10,6	0,1,2,1,1	7,9,18	0,2,1	86	-1	nan	nan
13509	"ENSMUSG00000063142"	"Kcnma1"	chr14	-	23526535	23526627	23509789	23509900	23526724	23526816	13509	0,0,0,0,0	7,7,3,10,2	0,0,1	10,20,4	91	-1	nan	nan
13514	"ENSMUSG00000029171"	"Pgm2"	chr5	+	64110515	64110645	64108169	64108263	64112007	64112197	13514	19,25,20,17,22	2,0,0,0,0	10,14,15	0,1,0	129	-1	nan	nan
13515	"ENSMUSG00000029171"	"Pgm2"	chr5	+	64112007	64112197	64110515	64110645	64116299	64116433	13515	21,17,35,19,27	0,0,0,1,0	11,16,14	0,0,0	189	-1	nan	nan
13517	"ENSMUSG00000063275"	"Hacd1"	chr2	-	14035778	14035957	14026830	14027006	14055730	14055979	13517	280,299,290,413,391	0,0,0,0,0	515,345,432	0,0,1	178	-1	nan	nan
13518	"ENSMUSG00000063275"	"Hacd1"	chr2	-	14040833	14040955	14035778	14035957	14044782	14044871	13518	347,303,315,452,450	5,10,23,15,15	773,755,642	4,8,14	121	-1	nan	nan
13519	"ENSMUSG00000054728"	"Phactr1"	chr13	+	43059570	43059777	43057178	43057346	43077654	43077976	13519	0,4,2,2,4	0,0,0,5,0	3,2,1	0,0,0	206	-1	1	nan
13522	"ENSMUSG00000064307"	"Lrrc51"	chr7	-	101915561	101915767	101912988	101913583	101920636	101920774	13522	14,13,9,33,8	0,2,0,0,0	13,6,2	0,0,0	205	-1	nan	nan
13524	"ENSMUSG00000064307"	"Lrrc51"	chr7	-	101921503	101921566	101920636	101920774	101933763	101933802	13524	0,0,2,1,0	3,1,1,1,1	0,0,0	1,1,2	62	-1	nan	nan
13527	"ENSMUSG00000051000"	"Fam160a1"	chr3	-	85741150	85741374	85730258	85730885	85785217	85785324	13527	8,3,2,1,2	0,0,0,0,0	18,73,27	0,2,1	223	-1	nan	nan
13528	"ENSMUSG00000051000"	"Fam160a1"	chr3	-	85785217	85785324	85741150	85741374	85817171	85817291	13528	5,2,0,3,1	0,0,0,0,0	8,48,17	0,1,0	106	-1	1	nan
13531	"ENSMUSG00000033352"	"Map2k4"	chr11	-	65735191	65735366	65719483	65719603	65756268	65756371	13531	13,12,7,15,12	0,0,2,0,0	54,120,66	0,1,0	174	-1	nan	nan
13532	"ENSMUSG00000033352"	"Map2k4"	chr11	-	65775732	65775765	65756268	65756371	65788135	65788285	13532	1,0,1,0,2	0,4,3,0,3	2,5,0	2,24,9	32	-1	1	nan
13533	"ENSMUSG00000029439"	"Sfswap"	chr5	+	129559468	129559621	129554442	129554708	129560679	129560805	13533	4,3,4,2,2	50,50,39,53,33	1,2,3	20,22,16	152	-1	1	nan
13534	"ENSMUSG00000038369"	"Ncoa6"	chr2	-	155395719	155395871	155390655	155391220	155399654	155399691	13534	82,75,71,76,57	0,0,0,1,0	32,25,41	0,0,0	151	-1	nan	nan
13535	"ENSMUSG00000038369"	"Ncoa6"	chr2	-	155402671	155402740	155399654	155399691	155405474	155408450	13535	52,50,46,53,42	0,0,0,0,0	30,20,30	2,0,0	68	-1	nan	nan
13536	"ENSMUSG00000038369"	"Ncoa6"	chr2	-	155402671	155402740	155399654	155399691	155411524	155411646	13536	28,26,30,25,16	0,0,0,1,0	12,9,18	0,0,0	68	-1	nan	nan
13537	"ENSMUSG00000038369"	"Ncoa6"	chr2	-	155405474	155408450	155399654	155399691	155411524	155411646	13537	2,2,1,0,0	0,0,0,1,0	10,7,0	0,0,0	2975	-1	1	nan
13538	"ENSMUSG00000038369"	"Ncoa6"	chr2	-	155405474	155408450	155402671	155402740	155411524	155411646	13538	27,28,17,28,26	1,1,0,0,0	27,18,13	1,0,1	2975	-1	nan	nan
13539	"ENSMUSG00000038369"	"Ncoa6"	chr2	-	155418438	155418518	155415386	155415928	155418877	155418903	13539	0,0,0,0,0	0,2,0,1,0	1,0,0	3,5,2	79	-1	1	nan
13541	"ENSMUSG00000038369"	"Ncoa6"	chr2	-	155449282	155449351	155440687	155440785	155473639	155473806	13541	0,0,0,0,0	0,0,1,1,1	0,1,0	0,4,1	68	-1	1	nan
13542	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65063677	65063775	65062423	65062740	65069001	65069109	13542	1217,1173,1313,1152,1493	0,0,0,0,2	506,386,475	0,0,0	97	-1	1	nan
13543	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65065736	65065804	65063104	65063775	65066641	65066718	13543	1321,1266,1425,1397,1606	0,0,0,0,1	554,595,667	0,0,0	67	-1	1	nan
13544	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65065736	65065804	65063104	65063775	65069001	65069109	13544	510,498,534,552,597	3,0,1,0,2	201,209,236	0,0,1	67	-1	nan	nan
13545	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65065736	65065804	65063104	65063775	65069950	65070052	13545	510,495,534,552,597	0,0,1,0,0	201,209,236	0,0,0	67	-1	1	nan
13546	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65066641	65066777	65063104	65063775	65069001	65069109	13546	715,629,696,687,685	3,0,1,0,2	342,404,404	0,0,1	135	-1	nan	nan
13548	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65066641	65066777	65065736	65065804	65069001	65069109	13548	1590,1446,1636,1570,1770	0,3,0,0,0	705,812,864	0,0,0	135	-1	1	nan
13550	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65069001	65069109	65063677	65063775	65069950	65070052	13550	358,352,372,292,337	0,0,1,0,0	214,213,277	0,0,0	107	-1	1	nan
13552	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65069001	65069109	65066641	65066777	65069950	65070052	13552	1070,981,1067,979,1019	0,1,0,0,0	556,617,680	0,0,0	107	-1	1	nan
13554	"ENSMUSG00000031660"	"Brd7"	chr8	-	88332478	88332543	88331038	88331442	88332880	88332919	13554	190,235,218,262,259	0,2,0,1,0	100,129,147	0,0,0	64	-1	nan	nan
13555	"ENSMUSG00000031660"	"Brd7"	chr8	-	88339408	88339520	88337080	88337137	88342734	88342756	13555	182,197,215,263,191	2,0,0,0,1	189,205,202	0,0,0	111	-1	nan	nan
13556	"ENSMUSG00000048100"	"Taf13"	chr3	+	108572879	108572958	108571698	108572113	108578115	108578213	13556	14,15,9,20,13	0,0,0,0,2	28,13,30	1,0,0	78	-1	nan	nan
13557	"ENSMUSG00000028383"	"Hsdl2"	chr4	+	59586319	59586417	59581644	59581775	59592154	59592318	13557	6,3,1,0,4	8,4,3,1,3	4,8,4	11,22,12	97	-1	nan	nan
13558	"ENSMUSG00000028383"	"Hsdl2"	chr4	+	59592154	59592318	59586319	59586417	59593236	59593335	13558	34,30,36,22,22	1,0,0,1,0	51,86,64	0,3,0	163	-1	nan	nan
13559	"ENSMUSG00000028383"	"Hsdl2"	chr4	+	59593236	59593335	59592154	59592318	59594395	59594510	13559	71,61,65,47,50	0,0,0,0,0	115,142,97	0,1,0	98	-1	nan	nan
13560	"ENSMUSG00000028383"	"Hsdl2"	chr4	+	59597256	59597355	59596862	59596966	59601372	59601476	13560	57,68,55,90,50	1,0,0,0,0	93,153,87	0,0,0	98	-1	nan	nan
13561	"ENSMUSG00000028383"	"Hsdl2"	chr4	+	59601372	59601567	59597256	59597355	59606471	59606543	13561	78,83,90,148,63	0,0,1,0,0	117,204,119	0,0,0	194	-1	nan	nan
13564	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41939856	41939904	41939599	41939733	41940649	41940713	13564	5,4,6,7,9	12,11,7,12,15	13,15,19	13,13,9	47	-1	nan	nan
13565	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41941515	41941639	41940003	41940735	41941935	41942006	13565	51,48,63,48,52	0,0,1,0,0	75,67,70	0,0,0	123	-1	nan	nan
13566	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41942129	41942224	41941935	41942006	41943581	41943596	13566	0,0,0,0,1	26,38,50,40,53	1,4,0	35,29,21	94	-1	nan	nan
13568	"ENSMUSG00000021910"	"Nisch"	chr14	-	31182498	31182640	31180821	31180949	31184941	31185050	13568	3,1,1,1,0	6,12,8,8,7	0,1,3	10,32,15	141	-1	1	nan
13570	"ENSMUSG00000021910"	"Nisch"	chr14	-	31192580	31192629	31190995	31191091	31203226	31203311	13570	5,2,7,0,1	0,0,0,0,0	12,14,8	1,0,0	48	-1	1	nan
13571	"ENSMUSG00000020513"	"Tubd1"	chr11	+	86552787	86553004	86549323	86549471	86555072	86555304	13571	6,12,4,9,7	1,0,0,0,0	13,24,11	0,0,0	216	-1	nan	nan
13572	"ENSMUSG00000020513"	"Tubd1"	chr11	+	86555072	86555304	86549323	86549471	86557724	86557889	13572	4,5,2,3,10	0,1,0,0,0	5,7,1	0,0,0	231	-1	nan	nan
13573	"ENSMUSG00000020513"	"Tubd1"	chr11	+	86556694	86556787	86555072	86555304	86557724	86557889	13573	0,2,0,2,1	3,5,2,3,10	1,7,2	5,7,1	92	-1	nan	nan
13585	"ENSMUSG00000025875"	"Tspan17"	chr13	+	54795965	54796082	54795383	54795458	54796156	54796165	13585	76,141,127,100,136	0,2,1,1,0	57,69,47	0,0,0	116	-1	nan	nan
13588	"ENSMUSG00000029778"	"Adcyap1r1"	chr6	+	55487658	55487742	55484941	55485033	55494076	55494206	13588	0,0,0,0,0	0,0,1,0,0	0,1,0	1,1,0	83	-1	1	nan
13589	"ENSMUSG00000029778"	"Adcyap1r1"	chr6	+	55491226	55491310	55484941	55485033	55494076	55494206	13589	0,0,0,0,0	0,0,1,0,0	0,3,2	1,1,0	83	-1	1	nan
13591	"ENSMUSG00000029778"	"Adcyap1r1"	chr6	+	55491229	55491310	55484941	55485033	55494076	55494206	13591	0,0,0,0,0	0,0,1,0,0	0,2,2	1,1,0	80	-1	1	nan
13592	"ENSMUSG00000039990"	"Edrf1"	chr7	+	133646989	133647091	133643992	133644149	133647344	133647466	13592	2,1,0,3,1	0,0,0,0,0	5,1,3	0,3,2	101	-1	1	nan
13593	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89243304	89243459	89242159	89242288	89246257	89246340	13593	7,1,5,5,2	0,0,0,0,0	27,52,14	1,0,0	154	-1	nan	nan
13596	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89246257	89246340	89243304	89243459	89253018	89253250	13596	8,8,6,5,2	1,0,0,0,0	23,61,23	1,2,0	82	-1	nan	nan
13597	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89253018	89253250	89246257	89246340	89256662	89256849	13597	5,7,4,3,2	0,0,0,0,0	10,37,16	0,1,0	231	-1	nan	nan
13598	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89253018	89253261	89246257	89246340	89256662	89256849	13598	12,17,8,5,8	0,0,0,0,0	29,93,30	0,1,0	242	-1	nan	nan
13599	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89256662	89256849	89246257	89246340	89259065	89259203	13599	9,17,14,13,15	0,0,0,1,1	20,39,22	0,2,0	186	-1	nan	nan
13600	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89279272	89279353	89278698	89278784	89279719	89279817	13600	1,5,4,10,4	8,5,5,11,4	8,13,8	25,43,16	80	-1	nan	nan
13601	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89280006	89280064	89279719	89279817	89280358	89280483	13601	30,29,31,24,20	0,0,0,0,0	45,78,46	2,0,0	57	-1	nan	nan
13602	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89281847	89282004	89280754	89280918	89282090	89282179	13602	36,57,57,51,60	0,0,0,4,0	91,151,69	0,0,0	156	-1	nan	nan
13603	"ENSMUSG00000034485"	"Uaca"	chr9	+	60874032	60874185	60869574	60872283	60876361	60876427	13603	721,833,827,827,810	2,0,0,0,0	309,271,308	0,2,0	152	-1	nan	nan
13604	"ENSMUSG00000034485"	"Uaca"	chr9	+	60876361	60876427	60874032	60874185	60880173	60880359	13604	671,800,697,756,738	0,0,0,0,1	276,253,230	2,1,0	65	-1	nan	nan
13605	"ENSMUSG00000022781"	"Pak2"	chr16	-	32023088	32023285	32021773	32021911	32027711	32027811	13605	7,16,29,32,42	0,0,0,0,0	23,55,40	0,1,0	196	-1	nan	nan
13606	"ENSMUSG00000052534"	"Pbx1"	chr1	-	168184955	168185068	168183529	168183619	168191277	168191437	13606	28,24,14,25,42	5,11,3,5,11	24,31,15	1,3,0	112	-1	nan	nan
13608	"ENSMUSG00000003062"	"Stard3nl"	chr13	-	19370249	19370367	19367726	19367839	19370479	19370533	13608	18,22,32,33,44	0,0,0,0,1	14,13,19	0,0,0	117	-1	nan	nan
13609	"ENSMUSG00000003062"	"Stard3nl"	chr13	-	19370249	19370533	19367743	19367839	19372587	19372665	13609	13,16,18,28,24	0,0,0,0,0	11,10,10	1,0,0	283	-1	nan	nan
13610	"ENSMUSG00000003062"	"Stard3nl"	chr13	-	19370479	19370533	19367743	19367839	19372587	19372665	13610	4,3,5,13,7	0,0,0,0,0	5,7,4	1,0,0	53	-1	nan	nan
13611	"ENSMUSG00000003062"	"Stard3nl"	chr13	-	19376378	19376661	19369421	19373213	19395703	19395734	13611	8,12,17,10,17	0,0,0,0,0	14,7,13	0,0,1	282	-1	nan	nan
13617	"ENSMUSG00000038909"	"Kat7"	chr11	-	95276442	95276549	95274258	95275887	95277468	95277615	13617	23,17,26,26,17	0,1,3,0,4	21,53,27	1,1,1	106	-1	nan	nan
13618	"ENSMUSG00000038909"	"Kat7"	chr11	-	95291519	95291609	95289771	95289870	95294562	95294645	13618	5,5,5,2,1	1,3,0,4,0	6,19,14	10,8,6	89	-1	nan	nan
13621	"ENSMUSG00000041046"	"Ramp3"	chr11	+	6664200	6664347	6658564	6658627	6674762	6674895	13621	0,0,0,0,3	3,2,2,1,0	0,1,0	0,0,3	146	-1	1	nan
13622	"ENSMUSG00000024579"	"Pcyox1l"	chr18	-	61703345	61703394	61702195	61702370	61703511	61703718	13622	0,0,0,1,0	4,1,1,0,4	0,0,0	0,0,1	48	-1	1	nan
13623	"ENSMUSG00000069633"	"Pex11g"	chr8	-	3460271	3460334	3457104	3459434	3463921	3464100	13623	13,6,7,11,6	0,0,0,0,0	3,7,2	0,1,0	62	-1	nan	nan
13624	"ENSMUSG00000069633"	"Pex11g"	chr8	-	3465782	3465971	3463921	3464100	3467571	3467670	13624	14,9,5,12,4	0,1,0,0,0	9,8,7	0,0,0	188	-1	nan	nan
13626	"ENSMUSG00000066442"	"Mthfs"	chr9	+	89212533	89213256	89211410	89211481	89215208	89215470	13626	0,0,0,0,0	0,2,0,0,0	0,1,0	0,0,0	722	-1	1	nan
13627	"ENSMUSG00000066442"	"Mthfs"	chr9	+	89214411	89214481	89211382	89211481	89215208	89215470	13627	4,2,3,2,2	0,2,0,0,0	2,0,0	0,0,0	69	-1	1	nan
13628	"ENSMUSG00000066442"	"Mthfs"	chr9	+	89214411	89214481	89212533	89213256	89215208	89215470	13628	4,3,5,3,2	0,0,0,0,0	2,0,0	0,1,0	69	-1	1	nan
13634	"ENSMUSG00000006342"	"Susd2"	chr10	-	75638346	75638595	75637964	75638237	75639341	75639500	13634	10,9,8,8,6	0,0,0,0,0	8,12,8	1,0,0	248	-1	nan	nan
13635	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149181483	149181602	149176318	149180810	149181808	149182001	13635	30,33,39,35,49	0,0,0,0,1	67,126,65	0,0,0	118	-1	nan	nan
13636	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149195472	149195499	149192572	149192687	149198431	149198494	13636	0,0,0,0,0	11,3,8,5,3	0,4,0	30,46,24	26	-1	nan	nan
13637	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149205685	149205886	149204185	149204294	149206717	149206773	13637	1,0,0,0,0	7,6,8,7,3	0,0,0	26,71,25	200	-1	1	nan
13638	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149220541	149220790	149214906	149215025	149222226	149222364	13638	0,0,1,1,2	0,2,2,1,2	1,7,5	13,56,8	248	-1	1	nan
13639	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149247227	149247334	149246336	149246420	149247804	149247884	13639	43,61,27,53,19	0,0,0,0,0	192,529,169	0,0,1	106	-1	nan	nan
13640	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149261159	149261201	149257869	149258003	149262135	149262278	13640	1,2,0,2,1	3,0,1,0,0	26,96,23	3,9,1	41	-1	nan	nan
13641	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149261159	149261201	149257869	149258081	149262135	149262278	13641	7,9,0,3,1	5,1,3,3,5	53,176,40	7,26,7	41	-1	nan	nan
13642	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149265344	149265362	149263614	149263690	149266251	149266317	13642	2,0,0,0,0	27,44,40,27,60	0,1,1	37,127,50	17	-1	nan	nan
13643	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149269861	149269973	149267205	149267283	149270716	149270895	13643	29,42,41,41,59	0,0,0,2,0	111,414,106	0,0,0	111	-1	nan	nan
13646	"ENSMUSG00000025702"	"March8"	chr6	+	116338385	116338490	116338023	116338215	116376692	116376863	13646	1,1,0,0,1	0,0,0,1,0	6,15,9	0,8,1	104	-1	1	nan
13647	"ENSMUSG00000025702"	"March8"	chr6	+	116376135	116376175	116338385	116338490	116376692	116376802	13647	0,0,0,1,0	1,1,0,0,0	0,2,0	6,14,7	39	-1	1	nan
13657	"ENSMUSG00000031671"	"Setd6"	chr8	+	95716920	95716978	95716619	95716801	95717920	95718066	13657	4,5,6,5,2	1,2,0,0,0	8,13,1	0,0,0	57	-1	nan	nan
13658	"ENSMUSG00000031671"	"Setd6"	chr8	+	95716920	95717041	95716606	95716801	95717920	95718075	13658	13,14,14,13,1	1,2,0,0,0	15,21,18	0,0,0	120	-1	nan	nan
13659	"ENSMUSG00000031671"	"Setd6"	chr8	+	95717920	95718101	95716606	95716801	95718192	95718335	13659	26,20,22,12,10	3,1,0,2,1	12,18,11	0,2,0	180	-1	nan	nan
13660	"ENSMUSG00000060675"	"Plaat3"	chr19	+	7574936	7575039	7557476	7557995	7578953	7579133	13660	968,989,1015,983,1006	0,0,1,0,1	605,617,664	2,0,0	102	-1	1	nan
13661	"ENSMUSG00000060675"	"Plaat3"	chr19	+	7578953	7579222	7574936	7575039	7585564	7586711	13661	1751,2041,1939,1915,1959	1,0,0,2,0	736,685,713	1,0,0	268	-1	1	nan
13662	"ENSMUSG00000047963"	"Stbd1"	chr5	+	92604593	92604679	92603067	92603337	92604881	92606294	13662	0,0,2,2,1	5,4,13,9,24	3,1,4	116,104,91	85	-1	nan	nan
13664	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119929825	119929867	119927124	119927234	119934255	119934450	13664	10,8,6,2,8	37,34,30,38,27	18,32,15	50,52,61	41	-1	nan	nan
13665	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119932668	119932761	119929832	119929867	119934255	119934328	13665	18,16,10,16,10	4,2,4,4,5	43,88,39	3,10,9	92	-1	nan	nan
13666	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119932689	119932761	119927124	119927234	119934255	119934329	13666	16,12,8,15,8	37,34,30,38,27	30,71,28	50,52,61	71	-1	nan	nan
13667	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119932689	119932761	119929832	119929867	119934255	119934329	13667	28,23,18,22,15	4,2,4,4,5	61,107,50	3,10,9	71	-1	nan	nan
13668	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119944700	119944784	119943805	119943866	119946236	119946320	13668	39,45,40,43,34	0,1,1,1,3	119,266,94	2,9,2	83	-1	nan	nan
13669	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119944700	119944800	119943805	119943866	119946236	119946320	13669	19,19,17,22,13	0,1,1,1,3	64,113,37	2,9,2	99	-1	nan	nan
13670	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119946236	119946320	119944700	119944784	119947974	119948105	13670	34,38,31,39,28	0,0,0,0,0	87,221,94	0,1,0	83	-1	nan	nan
13671	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119951014	119951131	119950322	119950672	119951634	119951797	13671	23,20,13,17,15	0,0,0,0,0	41,201,90	0,2,0	116	-1	nan	nan
13672	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119952684	119952969	119951897	119951995	119956070	119956196	13672	1,4,0,4,4	6,8,0,1,6	27,68,22	7,20,9	284	-1	1	nan
13673	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119953770	119953902	119952684	119952969	119956070	119956170	13673	0,0,0,0,0	1,0,0,3,0	11,31,10	4,18,5	131	-1	1	nan
13674	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119953770	119954232	119952684	119952969	119956070	119956196	13674	0,0,0,0,0	1,0,0,3,0	12,49,12	4,18,5	461	-1	1	nan
13678	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119990091	119990249	119972767	119972856	119992339	119992560	13678	19,41,27,34,34	2,0,0,0,0	29,170,38	0,0,0	157	-1	nan	nan
13679	"ENSMUSG00000032374"	"Plod2"	chr9	+	92601984	92602047	92600740	92600882	92602947	92603061	13679	7,3,2,10,1	2,0,1,4,0	3,10,5	0,1,1	62	-1	nan	nan
13682	"ENSMUSG00000020946"	"Gosr2"	chr11	-	103683791	103683932	103676848	103679397	103686581	103686714	13682	63,63,68,71,61	6,7,7,4,11	74,102,71	5,11,3	140	-1	1	nan
13683	"ENSMUSG00000020946"	"Gosr2"	chr11	-	103683791	103683932	103676848	103679397	103687524	103687633	13683	30,38,33,51,43	0,0,0,0,0	40,54,34	0,2,0	140	-1	nan	nan
13684	"ENSMUSG00000020946"	"Gosr2"	chr11	-	103686581	103686714	103678725	103679397	103687524	103687633	13684	40,41,25,30,43	0,0,0,0,0	52,75,31	0,2,0	132	-1	nan	nan
13685	"ENSMUSG00000020946"	"Gosr2"	chr11	-	103686581	103686714	103683791	103683932	103687524	103687633	13685	67,59,53,46,50	0,0,0,0,0	82,112,65	1,0,0	132	-1	nan	nan
13686	"ENSMUSG00000020946"	"Gosr2"	chr11	-	103689254	103689319	103687524	103687633	103697629	103697694	13686	7,10,6,13,17	1,1,0,0,0	20,35,29	0,0,0	64	-1	nan	nan
13687	"ENSMUSG00000025104"	"Hdgfl3"	chr7	-	81893798	81893945	81881250	81886083	81899673	81899829	13687	10,15,18,12,23	0,0,0,2,0	9,8,6	0,0,0	146	-1	nan	nan
13690	"ENSMUSG00000078695"	"Cisd3"	chr11	+	97686500	97686620	97685952	97686215	97688267	97688621	13690	826,605,859,804,707	1,0,3,2,0	356,347,330	0,0,0	119	-1	1	nan
13691	"ENSMUSG00000023861"	"Mpc1"	chr17	+	8288599	8288738	8283865	8283961	8293414	8293418	13691	1,0,4,2,0	214,212,259,207,190	2,3,1	190,205,236	138	-1	1	nan
13692	"ENSMUSG00000023861"	"Mpc1"	chr17	+	8293414	8293418	8283761	8283961	8296534	8296631	13692	209,205,249,204,186	0,0,1,1,1	179,196,233	2,0,1	3	-1	nan	nan
13693	"ENSMUSG00000023861"	"Mpc1"	chr17	+	8293414	8293495	8283851	8283961	8296534	8296631	13693	10,8,14,3,6	0,0,1,1,1	18,13,13	2,0,1	80	-1	nan	nan
13695	"ENSMUSG00000023861"	"Mpc1"	chr17	+	8296823	8296956	8296107	8296631	8297137	8297150	13695	2374,2507,2666,2631,2373	0,1,2,0,2	1834,1770,1766	0,0,0	132	-1	1	nan
13696	"ENSMUSG00000031754"	"Nudt21"	chr8	-	94022774	94022889	94015495	94019704	94024541	94024617	13696	30,27,43,31,57	0,0,1,2,0	18,19,19	0,2,0	114	-1	nan	nan
