ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2177	"ENSMUSG00000020263"	"Appl2"	chr10	-	83610977	83611199	83610977	83611066	83611142	83611199	2177	0,1,1,1,0	7,7,8,9,7	3,1,0	6,14,5	-2	-1	1	1.0	0.0,0.067,0.059,0.053,0.0	0.2,0.034,0.0	-0.042
2183	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372426	47372645	47372426	47372491	47372575	47372645	2183	0,0,1,0,0	29,11,7,16,8	1,1,0	16,12,17	-2	-1	1	1.0	0.0,0.0,0.067,0.0,0.0	0.03,0.04,0.0	-0.01
2184	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372575	47375109	47372575	47372645	47374972	47375109	2184	2,0,2,1,1	21,14,6,13,9	3,1,3	14,13,15	-2	-1	0.0823682817869	0.660233258698	0.045,0.0,0.143,0.037,0.053	0.097,0.037,0.091	-0.019
2185	"ENSMUSG00000024561"	"Mbd1"	chr18	+	74277300	74277578	74277300	74277429	74277516	74277578	2185	1,0,0,0,0	6,14,13,19,13	2,2,0	10,12,8	-2	-1	0.622056387389	1.0	0.077,0.0,0.0,0.0,0.0	0.091,0.077,0.0	-0.041
2186	"ENSMUSG00000034789"	"Rab24"	chr13	-	55320502	55320844	55320502	55320553	55320744	55320844	2186	9,23,15,22,17	67,105,113,113,102	5,4,2	57,70,61	-2	-1	7.5879724281e-05	0.0116778895668	0.063,0.099,0.062,0.089,0.077	0.042,0.028,0.016	0.049
2187	"ENSMUSG00000034789"	"Rab24"	chr13	-	55321101	55321458	55321101	55321180	55321389	55321458	2187	11,7,15,3,9	63,88,86,89,57	12,2,11	43,64,41	-2	-1	0.230640879591	1.0	0.08,0.038,0.08,0.017,0.073	0.122,0.015,0.118	-0.027
2188	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472036	71472246	71472036	71472117	71472194	71472246	2188	0,2,2,1,3	21,18,27,31,26	5,7,1	13,24,15	-2	-1	0.00140657315106	0.0569662126179	0.0,0.053,0.036,0.016,0.055	0.161,0.127,0.032	-0.075
2189	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12775994	12776462	12775994	12776073	12776411	12776462	2189	71,74,73,65,98	520,521,549,524,561	12,28,15	120,108,124	-2	-1	0.784992269404	1.0	0.064,0.066,0.062,0.058,0.08	0.048,0.115,0.057	-0.007
2194	"ENSMUSG00000029029"	"Wrap73"	chr4	+	154152792	154154640	154152792	154152870	154154534	154154640	2194	0,0,0,2,1	14,26,17,18,30	0,0,1	9,15,13	-2	-1	1	1.0	0.0,0.0,0.0,0.053,0.016	0.0,0.0,0.037	0.001
2197	"ENSMUSG00000035697"	"Arhgap45"	chr10	+	80021545	80021859	80021545	80021683	80021794	80021859	2197	0,0,0,0,0	1,0,0,0,2	0,0,1	0,0,0	-2	-1	1	1.0	0.0,NA,NA,NA,0.0	NA,NA,1.0	-1.0
2200	"ENSMUSG00000034796"	"Cpne7"	chr8	+	123126632	123127439	123126632	123126734	123127352	123127439	2200	0,0,0,1,1	0,0,0,0,0	0,0,0	0,0,1	-2	-1	1	1.0	NA,NA,NA,1.0,1.0	NA,NA,0.0	1.0
2208	"ENSMUSG00000038530"	"Rgs4"	chr1	-	169744350	169744736	169744350	169744517	169744674	169744736	2208	0,0,0,0,0	10,7,12,10,8	1,0,1	16,15,18	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.03,0.0,0.027	-0.019
2218	"ENSMUSG00000027318"	"Adam33"	chr2	-	131056464	131056792	131056464	131056541	131056713	131056792	2218	0,0,0,0,0	0,0,0,3,1	0,0,1	0,2,0	-2	-1	1	1.0	NA,NA,NA,0.0,0.0	NA,0.0,1.0	-0.5
2223	"ENSMUSG00000014601"	"Strip1"	chr3	-	107615760	107616608	107615760	107615827	107616507	107616608	2223	5,0,7,1,3	22,18,17,14,28	4,5,8	18,35,11	-2	-1	0.108312645301	0.794234102737	0.102,0.0,0.171,0.034,0.051	0.1,0.067,0.267	-0.073
2229	"ENSMUSG00000078619"	"Smarcd2"	chr11	-	106266890	106267180	106266890	106267013	106267137	106267180	2229	0,1,0,2,1	17,19,14,19,16	0,0,1	16,23,9	-2	-1	1	1.0	0.0,0.026,0.0,0.05,0.03	0.0,0.0,0.053	0.004
2230	"ENSMUSG00000001016"	"Ilf2"	chr3	+	90486850	90487097	90486850	90486912	90486982	90487097	2230	4,2,3,3,2	15,17,28,18,13	0,3,3	19,12,27	-2	-1	0.332823279637	1.0	0.118,0.056,0.051,0.077,0.071	0.0,0.111,0.053	0.02
2232	"ENSMUSG00000062526"	"Mppe1"	chr18	-	67228012	67229004	67228012	67228121	67228929	67229004	2232	0,0,0,0,1	2,3,2,3,3	0,0,0	5,7,3	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.143	0.0,0.0,0.0	0.029
2233	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137529003	137529509	137529003	137529205	137529442	137529509	2233	2,6,8,11,1	209,272,254,277,290	2,3,1	153,157,132	-2	-1	0.833853792703	1.0	0.005,0.011,0.016,0.019,0.002	0.006,0.009,0.004	0.004
2234	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137529845	137530290	137529845	137529909	137530183	137530290	2234	0,0,2,0,0	116,137,154,151,150	0,0,0	84,117,96	-2	-1	1	1.0	0.0,0.0,0.006,0.0,0.0	0.0,0.0,0.0	0.001
2236	"ENSMUSG00000021488"	"Nsd1"	chr13	+	55213203	55214150	55213203	55213317	55214060	55214150	2236	0,2,0,0,0	5,8,8,4,7	0,2,1	6,7,3	-2	-1	0.714776133541	1.0	0.0,0.111,0.0,0.0,0.0	0.0,0.125,0.143	-0.067
2237	"ENSMUSG00000033032"	"Afap1l1"	chr18	-	61743277	61743760	61743277	61743430	61743666	61743760	2237	0,0,0,2,1	35,47,42,50,36	2,0,1	50,51,56	-2	-1	1	1.0	0.0,0.0,0.0,0.02,0.014	0.02,0.0,0.009	-0.003
2242	"ENSMUSG00000052593"	"Adam17"	chr12	-	21329053	21330163	21329053	21329132	21330032	21330163	2242	0,0,0,1,0	12,4,17,14,12	0,2,0	24,25,17	-2	-1	1	1.0	0.0,0.0,0.0,0.034,0.0	0.0,0.038,0.0	-0.006
2244	"ENSMUSG00000031838"	"Ifi30"	chr8	-	70764718	70764794	70764718	70764763	70764764	70764794	2244	0,1,0,0,2	45,31,40,61,77	2,0,1	30,52,49	-2	-1	1	1.0	0.0,0.016,0.0,0.0,0.013	0.032,0.0,0.01	-0.008
2245	"ENSMUSG00000022255"	"Mtdh"	chr15	+	34114023	34118110	34114023	34114108	34117879	34118110	2245	22,40,31,22,54	1,0,1,0,0	10,13,21	0,0,0	-2	-1	1	1.0	0.917,1.0,0.939,1.0,1.0	1.0,1.0,1.0	-0.029
2248	"ENSMUSG00000025650"	"Col7a1"	chr9	+	108967770	108968050	108967770	108967806	108968005	108968050	2248	0,1,1,3,5	1,0,1,2,0	2,7,1	2,5,2	-2	-1	0.02715922792	0.36209975861	0.0,1.0,0.333,0.429,1.0	0.333,0.412,0.2	0.237
2252	"ENSMUSG00000027968"	"Larp7"	chr3	-	127546046	127546569	127546046	127546403	127546475	127546569	2252	1,0,2,1,1	50,67,88,64,70	0,2,0	14,6,19	-2	-1	1	1.0	0.01,0.0,0.011,0.008,0.007	0.0,0.143,0.0	-0.04
2253	"ENSMUSG00000027968"	"Larp7"	chr3	-	127546920	127547190	127546920	127547004	127547089	127547190	2253	1,0,0,0,0	73,112,109,93,65	0,0,0	27,25,35	-2	-1	1	1.0	0.007,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.001
2259	"ENSMUSG00000029674"	"Limk1"	chr5	-	134661388	134661858	134661388	134661553	134661792	134661858	2259	0,0,0,0,1	1,0,0,0,0	0,1,1	0,0,0	-2	-1	1	1.0	0.0,NA,NA,NA,1.0	NA,1.0,1.0	-0.5
2269	"ENSMUSG00000031066"	"Usp11"	chrX	+	20716746	20717804	20716746	20716953	20717754	20717804	2269	0,0,1,0,0	5,0,4,4,1	1,0,0	0,4,2	-2	-1	1	1.0	0.0,NA,0.111,0.0,0.0	1.0,0.0,0.0	-0.306
2272	"ENSMUSG00000028633"	"Ctps"	chr4	-	120542530	120542765	120542530	120542627	120542709	120542765	2272	0,2,1,1,1	16,25,36,24,25	0,1,1	31,20,23	-2	-1	1	1.0	0.0,0.038,0.014,0.02,0.02	0.0,0.024,0.021	0.003
2279	"ENSMUSG00000106864"	"Gtf3c2"	chr5	-	31159433	31159861	31159433	31159521	31159699	31159861	2279	2,0,0,0,0	18,24,16,16,13	0,0,0	22,29,9	-2	-1	1	1.0	0.053,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.011
2282	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103174339	103177419	103174339	103174501	103175618	103177419	2282	0,0,0,3,0	142,107,104,100,132	0,0,1	71,72,92	-2	-1	1	1.0	0.0,0.0,0.0,0.015,0.0	0.0,0.0,0.005	0.001
2283	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103174339	103177419	103174339	103174501	103177338	103177419	2283	11,19,22,18,11	0,3,2,0,0	19,9,13	0,0,2	-2	-1	0.674160809862	1.0	1.0,0.76,0.846,1.0,1.0	1.0,1.0,0.765	-0.0
2284	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103175618	103177419	103175618	103175669	103177338	103177419	2284	34,42,37,26,27	124,120,127,124,140	24,16,26	68,65,99	-2	-1	0.71319761451	1.0	0.121,0.149,0.127,0.095,0.088	0.15,0.11,0.116	-0.009
2287	"ENSMUSG00000011114"	"Tbrg1"	chr9	-	37654215	37655092	37654215	37654436	37655021	37655092	2287	1,1,0,2,0	16,20,30,31,34	0,0,0	29,39,33	-2	-1	1	1.0	0.03,0.024,0.0,0.031,0.0	0.0,0.0,0.0	0.017
2289	"ENSMUSG00000000085"	"Scmh1"	chr4	+	120529133	120530184	120529133	120529248	120529753	120530184	2289	2,2,0,0,1	2,4,3,1,4	0,0,0	2,0,2	-2	-1	1	1.0	0.333,0.2,0.0,0.0,0.111	0.0,NA,0.0	0.129
2295	"ENSMUSG00000028024"	"Enpep"	chr3	-	129280684	129280975	129280684	129280789	129280901	129280975	2295	0,0,1,0,0	2,4,3,3,1	0,0,0	7,11,6	-2	-1	1	1.0	0.0,0.0,0.143,0.0,0.0	0.0,0.0,0.0	0.029
2297	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196117	102195748	102195868	102195951	102196117	2297	3,0,0,0,1	170,213,209,214,240	0,0,0	33,55,41	-2	-1	1	1.0	0.009,0.0,0.0,0.0,0.002	0.0,0.0,0.0	0.002
2299	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196322	102195748	102196117	102196237	102196322	2299	24,7,5,12,5	100,133,128,169,155	1,3,0	32,43,39	-2	-1	0.0061215313261	0.159710382511	0.107,0.026,0.019,0.034,0.016	0.015,0.034,0.0	0.024
2301	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68585177	68587834	68585177	68585263	68587659	68587834	2301	1,1,0,0,1	6,7,7,6,4	0,4,2	17,13,11	-2	-1	1	1.0	0.077,0.067,0.0,0.0,0.111	0.0,0.133,0.083	-0.021
2302	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68585177	68587834	68585177	68585263	68587720	68587834	2302	1,1,0,0,1	1,1,0,0,0	0,4,2	0,3,0	-2	-1	1	1.0	0.333,0.333,NA,NA,1.0	NA,0.4,1.0	-0.145
2312	"ENSMUSG00000029718"	"Pcolce"	chr5	-	137605722	137607107	137605722	137605800	137606826	137607107	2312	10,13,28,20,25	147,220,341,283,276	4,15,24	132,216,168	-2	-1	0.740290897525	1.0	0.033,0.029,0.039,0.034,0.043	0.015,0.034,0.067	-0.003
2313	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	25829605	25829853	25829605	25829702	25829784	25829853	2313	0,0,0,0,0	5,11,11,17,9	0,4,0	21,17,17	-2	-1	0.688485552639	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.105,0.0	-0.035
2314	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	25829941	25830206	25829941	25830061	25830138	25830206	2314	0,1,1,0,0	6,8,12,11,14	0,3,1	17,18,16	-2	-1	0.407759261319	1.0	0.0,0.059,0.04,0.0,0.0	0.0,0.077,0.03	-0.016
2315	"ENSMUSG00000059772"	"Slx1b"	chr7	-	126691738	126692055	126691738	126691823	126691927	126692055	2315	0,0,0,6,3	3,1,8,10,3	0,0,1	3,3,2	-2	-1	0.0293100822206	0.372795177996	0.0,0.0,0.0,0.231,0.333	0.0,0.0,0.2	0.046
2317	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88521917	88522381	88521917	88521975	88522306	88522381	2317	7,1,0,2,0	8,8,17,13,15	3,2,2	10,6,2	-2	-1	0.17985995091	1.0	0.304,0.059,0.0,0.071,0.0	0.13,0.143,0.333	-0.115
2318	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11781476	11783756	11781476	11781519	11783640	11783756	2318	3,1,0,3,0	4,4,8,1,2	4,2,1	9,24,14	-2	-1	0.770828727762	1.0	0.273,0.111,0.0,0.6,0.0	0.182,0.04,0.034	0.111
2320	"ENSMUSG00000041638"	"Gcn1"	chr5	+	115574578	115575296	115574578	115574642	115575164	115575296	2320	1,0,0,0,1	0,1,0,3,0	0,1,0	7,2,0	-2	-1	1	1.0	1.0,0.0,NA,0.0,1.0	0.0,0.2,NA	0.4
2321	"ENSMUSG00000041638"	"Gcn1"	chr5	+	115579786	115580579	115579786	115579895	115580504	115580579	2321	1,0,0,0,1	1,0,1,1,1	0,1,0	2,9,1	-2	-1	1	1.0	0.333,NA,0.0,0.0,0.333	0.0,0.053,0.0	0.149
2322	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91651497	91651823	91651497	91651654	91651763	91651823	2322	3,0,0,0,0	0,0,0,0,0	0,3,0	0,0,1	-2	-1	1	1.0	1.0,NA,NA,NA,NA	NA,1.0,0.0	0.5
2323	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91669384	91669729	91669384	91669461	91669651	91669729	2323	2,0,0,1,1	10,7,13,11,10	1,5,0	8,18,9	-2	-1	1	1.0	0.091,0.0,0.0,0.043,0.048	0.059,0.122,0.0	-0.024
2324	"ENSMUSG00000045411"	"2410002F23Rik"	chr7	+	44247250	44248295	44247250	44247416	44248251	44248295	2324	0,1,1,0,0	2,0,0,1,1	0,0,0	0,1,1	-2	-1	1	1.0	0.0,1.0,1.0,0.0,0.0	NA,0.0,0.0	0.4
2325	"ENSMUSG00000045411"	"2410002F23Rik"	chr7	+	44250308	44252312	44250308	44250340	44250612	44252312	2325	0,2,2,4,0	8,7,12,8,5	0,2,0	13,5,5	-2	-1	0.0967114466503	0.736826318786	0.0,0.125,0.077,0.2,0.0	0.0,0.167,0.0	0.025
2328	"ENSMUSG00000010277"	"2610507B11Rik"	chr11	+	78272777	78273299	78272777	78272969	78273096	78273299	2328	0,0,0,0,0	9,12,2,8,7	0,1,0	83,172,84	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.003,0.0	-0.001
2330	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59352650	59353381	59352650	59352782	59353317	59353381	2330	0,0,3,0,0	16,9,24,19,28	0,1,0	9,5,11	-2	-1	1	1.0	0.0,0.0,0.059,0.0,0.0	0.0,0.091,0.0	-0.019
2331	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59355139	59356450	59355139	59355189	59356316	59356450	2331	1,0,1,1,0	3,10,17,18,21	1,0,0	7,2,8	-2	-1	1	1.0	0.143,0.0,0.029,0.027,0.0	0.067,0.0,0.0	0.017
2333	"ENSMUSG00000020926"	"Adam11"	chr11	+	102777630	102780262	102777630	102777648	102778130	102780262	2333	3,2,0,0,0	1,0,1,0,0	1,1,0	0,0,0	-2	-1	1	1.0	0.6,1.0,0.0,NA,NA	1.0,1.0,NA	-0.467
2335	"ENSMUSG00000073125"	"Xlr3b"	chrX	+	73195941	73198385	73195941	73195976	73197352	73198385	2335	2,0,0,0,0	6,1,1,8,2	1,2,0	1,11,1	-2	-1	0.7648464585	1.0	0.143,0.0,0.0,0.0,0.0	0.333,0.083,0.0	-0.11
2341	"ENSMUSG00000040472"	"Rabggta"	chr14	-	55718445	55718751	55718445	55718562	55718662	55718751	2341	2,0,1,0,0	23,38,30,35,18	0,0,0	20,20,30	-2	-1	1	1.0	0.042,0.0,0.016,0.0,0.0	0.0,0.0,0.0	0.012
2342	"ENSMUSG00000040472"	"Rabggta"	chr14	-	55719090	55719345	55719090	55719142	55719239	55719345	2342	2,1,0,1,1	10,8,16,8,7	1,0,2	19,21,15	-2	-1	1	1.0	0.091,0.059,0.0,0.059,0.067	0.026,0.0,0.063	0.026
2352	"ENSMUSG00000035278"	"Plekhj1"	chr10	-	80796590	80796822	80796590	80796654	80796731	80796822	2352	4,4,6,8,9	26,46,43,48,58	4,0,6	45,45,36	-2	-1	0.0785544251875	0.651928712113	0.071,0.042,0.065,0.077,0.072	0.043,0.0,0.077	0.025
2353	"ENSMUSG00000035278"	"Plekhj1"	chr10	-	80797772	80797977	80797772	80797839	80797909	80797977	2353	17,4,7,11,8	21,29,27,29,25	2,6,5	18,23,16	-2	-1	0.141382514201	0.914233988888	0.288,0.065,0.115,0.159,0.138	0.053,0.115,0.135	0.052
2360	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24157739	24158062	24157739	24157847	24157917	24158062	2360	0,0,0,1,0	18,13,25,24,13	0,0,0	9,7,6	-2	-1	1	1.0	0.0,0.0,0.0,0.02,0.0	0.0,0.0,0.0	0.004
2361	"ENSMUSG00000040441"	"Slc26a10"	chr10	-	127173908	127174168	127173908	127174025	127174098	127174168	2361	4,8,2,5,0	52,100,86,104,53	0,0,0	7,14,18	-2	-1	0.0838716253968	0.668800163138	0.037,0.038,0.011,0.023,0.0	0.0,0.0,0.0	0.022
2362	"ENSMUSG00000040441"	"Slc26a10"	chr10	-	127174283	127174901	127174283	127174390	127174805	127174901	2362	0,0,1,0,0	8,19,26,17,18	0,0,0	5,4,10	-2	-1	1	1.0	0.0,0.0,0.019,0.0,0.0	0.0,0.0,0.0	0.004
2367	"ENSMUSG00000035623"	"Rsf1"	chr7	+	97669768	97670882	97669768	97669873	97670802	97670882	2367	2,1,1,0,1	17,27,16,11,19	0,0,0	6,12,13	-2	-1	1	1.0	0.056,0.018,0.03,0.0,0.026	0.0,0.0,0.0	0.026
2368	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840409	116840545	2368	0,0,0,0,0	2,4,5,4,0	0,0,2	1,4,1	-2	-1	1	1.0	0.0,0.0,0.0,0.0,NA	0.0,0.0,0.5	-0.167
2370	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840447	116840545	2370	0,0,0,0,0	2,1,2,4,3	0,0,2	3,0,3	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,NA,0.25	-0.125
2374	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70934404	70935182	70934404	70934594	70935126	70935182	2374	1,2,0,2,1	15,10,9,9,14	1,3,0	15,19,17	-2	-1	0.954496148515	1.0	0.032,0.091,0.0,0.1,0.034	0.032,0.073,0.0	0.016
2375	"ENSMUSG00000017686"	"Rhot1"	chr11	+	80242020	80242681	80242020	80242119	80242572	80242681	2375	1,0,0,0,0	5,2,5,7,9	0,0,0	20,44,17	-2	-1	1	1.0	0.091,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.018
2377	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5142243	5142670	5142243	5142354	5142515	5142670	2377	0,0,0,3,0	8,8,13,8,8	0,0,0	6,13,3	-2	-1	1	1.0	0.0,0.0,0.0,0.158,0.0	0.0,0.0,0.0	0.032
2378	"ENSMUSG00000021918"	"Nek4"	chr14	+	30975760	30977579	30975760	30975827	30977445	30977579	2378	1,0,1,0,0	3,0,1,1,0	0,0,0	3,7,6	-2	-1	1	1.0	0.143,NA,0.333,0.0,NA	0.0,0.0,0.0	0.159
2379	"ENSMUSG00000021918"	"Nek4"	chr14	+	30979989	30982516	30979989	30980078	30982313	30982516	2379	0,0,0,0,0	2,0,0,2,0	1,0,0	7,2,4	-2	-1	1	1.0	0.0,NA,NA,0.0,NA	0.067,0.0,0.0	-0.022
2391	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158357197	158360599	158357197	158357263	158359181	158360599	2391	1,0,0,0,0	3,7,3,3,3	1,0,6	4,2,0	-2	-1	0.0256129634673	0.354409314739	0.143,0.0,0.0,0.0,0.0	0.111,0.0,1.0	-0.342
2394	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359432	158360526	158360599	2394	0,0,0,0,0	0,0,0,1,0	1,2,0	0,0,0	-2	-1	1	1.0	NA,NA,NA,0.0,NA	1.0,1.0,NA	-1.0
2395	"ENSMUSG00000033055"	"Ankrd54"	chr15	-	79054495	79055416	79054495	79054603	79055291	79055416	2395	0,0,0,1,0	8,9,12,11,9	0,1,0	8,5,6	-2	-1	1	1.0	0.0,0.0,0.0,0.043,0.0	0.0,0.091,0.0	-0.022
2396	"ENSMUSG00000033055"	"Ankrd54"	chr15	-	79055291	79055542	79055291	79055416	79055494	79055542	2396	0,0,1,1,1	3,8,6,7,4	0,1,1	7,5,7	-2	-1	1	1.0	0.0,0.0,0.077,0.067,0.111	0.0,0.091,0.067	-0.002
2399	"ENSMUSG00000022106"	"Rcbtb2"	chr14	+	73154314	73154894	73154314	73154408	73154830	73154894	2399	0,0,1,1,0	10,2,6,13,5	0,0,0	19,16,21	-2	-1	1	1.0	0.0,0.0,0.077,0.037,0.0	0.0,0.0,0.0	0.023
2403	"ENSMUSG00000036764"	"Dnajc12"	chr10	+	63395784	63397378	63395784	63395863	63397238	63397378	2403	0,0,0,1,0	3,8,10,7,5	1,0,0	21,24,19	-2	-1	1	1.0	0.0,0.0,0.0,0.067,0.0	0.023,0.0,0.0	0.006
2407	"ENSMUSG00000007029"	"Vars"	chr17	+	35004771	35005061	35004771	35004893	35004976	35005061	2407	2,0,0,0,0	11,13,6,9,5	1,3,4	13,32,14	-2	-1	0.00892042973103	0.196122019372	0.083,0.0,0.0,0.0,0.0	0.037,0.045,0.125	-0.052
2408	"ENSMUSG00000007029"	"Vars"	chr17	+	35011599	35011898	35011599	35011694	35011807	35011898	2408	0,0,0,1,0	11,8,12,7,5	0,1,1	24,36,10	-2	-1	1	1.0	0.0,0.0,0.0,0.067,0.0	0.0,0.014,0.048	-0.007
2409	"ENSMUSG00000007029"	"Vars"	chr17	+	35013121	35013390	35013121	35013192	35013264	35013390	2409	0,1,0,0,2	38,22,30,32,25	3,1,1	28,41,27	-2	-1	0.489296741817	1.0	0.0,0.022,0.0,0.0,0.038	0.051,0.012,0.018	-0.015
2410	"ENSMUSG00000007029"	"Vars"	chr17	+	35013642	35013896	35013642	35013747	35013827	35013896	2410	3,1,6,7,2	34,35,40,63,36	5,5,3	42,56,42	-2	-1	0.913932336546	1.0	0.042,0.014,0.07,0.053,0.027	0.056,0.043,0.034	-0.003
2411	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879573	93880072	93880138	2411	320,339,377,450,517	2,10,6,3,7	194,246,164	2,5,1	-2	-1	0.579611006109	1.0	0.988,0.944,0.969,0.987,0.974	0.98,0.961,0.988	-0.004
2412	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879636	93880072	93880138	2412	7,9,8,4,16	0,0,0,0,0	3,3,1	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.333	0.222
2413	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879642	93880072	93880138	2413	7,9,8,4,16	625,538,631,707,679	3,3,1	296,244,249	-2	-1	1	1.0	0.006,0.008,0.006,0.003,0.012	0.005,0.006,0.002	0.003
2414	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879672	93880072	93880138	2414	7,9,8,4,16	0,0,3,1,0	3,3,1	1,0,0	-2	-1	0.709940983362	1.0	1.0,1.0,0.571,0.667,1.0	0.6,1.0,1.0	-0.019
2417	"ENSMUSG00000027365"	"Trpm7"	chr2	-	126799168	126799363	126799168	126799234	126799312	126799363	2417	1,1,2,2,0	16,10,4,9,7	4,2,3	24,18,8	-2	-1	0.0763249717193	0.645407315802	0.03,0.048,0.2,0.1,0.0	0.077,0.053,0.158	-0.02
2418	"ENSMUSG00000007564"	"Ppp2r1a"	chr17	+	20958939	20959523	20958939	20959010	20959388	20959523	2418	12,15,10,11,8	64,90,83,111,59	9,19,14	116,146,123	-2	-1	0.362795544456	1.0	0.086,0.077,0.057,0.047,0.063	0.037,0.061,0.054	0.015
2420	"ENSMUSG00000006005"	"Tpr"	chr1	+	150440066	150440529	150440066	150440198	150440438	150440529	2420	4,3,3,4,5	74,116,107,74,74	3,1,1	64,41,94	-2	-1	0.202006318811	1.0	0.026,0.013,0.014,0.026,0.033	0.023,0.012,0.005	0.009
2423	"ENSMUSG00000024787"	"Snx15"	chr19	-	6123829	6124188	6123829	6123950	6124152	6124188	2423	0,0,0,2,1	6,6,11,10,12	1,1,1	6,12,8	-2	-1	0.143781614807	0.918173880448	0.0,0.0,0.0,0.091,0.04	0.077,0.04,0.059	-0.032
2424	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107684221	107684591	107684221	107684379	107684549	107684591	2424	1,1,0,0,2	18,22,10,6,21	0,0,0	4,11,11	-2	-1	1	1.0	0.027,0.022,0.0,0.0,0.045	0.0,0.0,0.0	0.019
2431	"ENSMUSG00000064068"	"Mtx1"	chr3	-	89210106	89210448	89210106	89210183	89210265	89210448	2431	7,6,16,5,6	86,71,60,96,52	4,0,2	37,42,45	-2	-1	0.0100152301655	0.217090693306	0.039,0.041,0.118,0.025,0.055	0.051,0.0,0.022	0.031
2432	"ENSMUSG00000064068"	"Mtx1"	chr3	-	89212682	89212946	89212682	89212762	89212876	89212946	2432	2,2,0,1,1	42,34,50,43,24	0,0,1	41,25,22	-2	-1	1	1.0	0.023,0.029,0.0,0.011,0.02	0.0,0.0,0.022	0.009
2433	"ENSMUSG00000031708"	"Tecr"	chr8	-	83572840	83573323	83572840	83572946	83573027	83573323	2433	1,0,0,2,1	806,800,867,707,887	2,2,3	602,791,649	-2	-1	1	1.0	0.001,0.0,0.0,0.001,0.001	0.002,0.001,0.002	-0.001
2434	"ENSMUSG00000031708"	"Tecr"	chr8	-	83572840	83573323	83572840	83572946	83573219	83573323	2434	1,0,0,2,1	0,0,0,1,0	2,2,3	0,0,0	-2	-1	1	1.0	1.0,NA,NA,0.5,1.0	1.0,1.0,1.0	-0.167
2435	"ENSMUSG00000031708"	"Tecr"	chr8	-	83573027	83573323	83573027	83573143	83573219	83573323	2435	1,0,0,2,1	876,822,819,667,824	2,2,3	585,804,663	-2	-1	1	1.0	0.001,0.0,0.0,0.001,0.001	0.002,0.001,0.002	-0.001
2447	"ENSMUSG00000021948"	"Prkcd"	chr14	-	30607287	30607668	30607287	30607450	30607607	30607668	2447	0,0,1,0,0	5,3,2,3,1	0,1,0	3,11,1	-2	-1	1	1.0	0.0,0.0,0.2,0.0,0.0	0.0,0.043,0.0	0.026
