"","ID","GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","ID.1","IJC_SAMPLE_1","SJC_SAMPLE_1","IJC_SAMPLE_2","SJC_SAMPLE_2","IncFormLen","SkipFormLen","PValue","FDR","IncLevel1","IncLevel2","IncLevelDifference","IJC_total_S1","SJC_total_S1","IJC_total_S2","SJC_total_S2"
"12007",18698,"ENSMUSG00000030002","Dusp11","chr6","-",85950513,85950560,85950017,85950093,85952304,85952365,18698,"76,51,82,58,46","1,0,1,0,0","26,29,21","3,0,4",-2,-1,0.000634559387145,0.0179651188196,"0.974,1.0,0.976,1.0,1.0","0.813,1.0,0.724",0.144,313,2,76,7
"12198",19053,"ENSMUSG00000004043","Stat5a","chr11","+",100881737,100881789,100881029,100881185,100882061,100882166,19053,"45,25,39,34,14","0,0,0,0,1","7,8,5","3,4,2",-2,-1,1.86287874016e-10,3.36107528627e-08,"1.0,1.0,1.0,1.0,0.875","0.538,0.5,0.556",0.444,157,1,20,9
"12322",19233,"ENSMUSG00000027575","Arfgap1","chr2","+",180967533,180967814,180967244,180967329,180971050,180971114,19233,"51,32,27,30,25","0,0,0,0,0","16,16,22","0,5,3",-2,-1,2.33016657255e-05,0.00124333950701,"1.0,1.0,1.0,1.0,1.0","1.0,0.615,0.786",0.2,165,0,54,8
"12323",19234,"ENSMUSG00000027575","Arfgap1","chr2","+",180967601,180967814,180967233,180967329,180971050,180971114,19234,"51,38,27,38,29","0,0,0,0,0","19,26,31","0,5,3",-2,-1,7.42231666915e-05,0.00317311489731,"1.0,1.0,1.0,1.0,1.0","1.0,0.722,0.838",0.147,183,0,76,8
"12439",19396,"ENSMUSG00000032997","Chpf","chr1","-",75478269,75478412,75477244,75477818,75478791,75479114,19396,"6,4,4,2,4","19,26,36,28,6","0,0,0","2,2,2",-2,-1,0.000765984117876,0.0210152085948,"0.136,0.071,0.053,0.034,0.25","0.0,0.0,0.0",0.109,20,115,0,6
"12468",19449,"ENSMUSG00000055027","Smyd1","chr6","-",71235342,71235381,71225331,71225521,71237356,71237487,19449,"379,314,516,344,238","92,83,118,109,88","240,420,404","113,245,164",-2,-1,1.59998017091e-06,0.000122091676841,"0.673,0.654,0.686,0.612,0.575","0.515,0.462,0.552",0.13,1791,490,1064,522
"12581",19623,"ENSMUSG00000031592","Pcm1","chr8","+",41274994,41275168,41274099,41274298,41275652,41275807,19623,"36,3,33,18,14","0,2,3,4,2","19,14,6","7,6,6",-2,-1,0.00137504227836,0.0333424260892,"1.0,0.429,0.846,0.692,0.778","0.576,0.538,0.333",0.267,104,11,39,19
"12604",19675,"ENSMUSG00000039128","Cdc123","chr2","-",5821275,5821382,5810717,5810844,5833080,5833113,19675,"135,113,137,125,101","2,3,2,1,1","97,68,62","6,3,3",-2,-1,0.00204408406263,0.0458089996773,"0.971,0.95,0.972,0.984,0.981","0.89,0.919,0.912",0.065,611,9,227,12
"12627",19715,"ENSMUSG00000037989","Wnk2","chr13","-",49072501,49072795,49071990,49072040,49076136,49076664,19715,"37,28,35,50,27","1,3,0,4,0","46,77,88","4,12,8",-2,-1,0.00135258489932,0.0328727540029,"0.949,0.824,1.0,0.862,1.0","0.852,0.762,0.846",0.107,177,8,211,24
"12658",19765,"ENSMUSG00000005583","Mef2c","chr13","+",83625264,83625324,83592777,83592981,83625469,83625607,19765,"103,76,138,82,47","187,147,292,131,143","61,88,45","159,228,206",-2,-1,0.000770646869559,0.0210887813019,"0.216,0.205,0.191,0.238,0.141","0.161,0.162,0.098",0.058,446,900,194,593
"12659",19766,"ENSMUSG00000005583","Mef2c","chr13","+",83625264,83625408,83592777,83592981,83633054,83633135,19766,"302,223,377,236,171","2,1,4,1,5","161,232,136","5,12,10",-2,-1,1.63834143252e-07,1.67693697588e-05,"0.987,0.991,0.979,0.992,0.945","0.942,0.906,0.872",0.072,1309,13,529,27
"12806",19974,"ENSMUSG00000017478","Zc3h18","chr8","+",122411637,122411703,122411283,122411427,122412989,122413150,19974,"31,29,45,28,46","1,1,1,2,0","23,25,24","1,2,5",-2,-1,0.00154636554284,0.0363378834515,"0.939,0.935,0.957,0.875,1.0","0.92,0.862,0.706",0.112,179,5,72,8
"12895",20120,"ENSMUSG00000026950","Neb","chr2","-",52150536,52150629,52149589,52149697,52151363,52151456,20120,"1880,636,1218,749,1627","74,2,8,0,53","646,677,533","346,435,460",-2,-1,0,0,"0.927,0.994,0.987,1.0,0.939","0.483,0.438,0.367",0.54,6110,137,1856,1241
"12899",20124,"ENSMUSG00000026950","Neb","chr2","-",52150536,52150629,52149589,52149697,52159476,52159569,20124,"1886,634,1216,743,1623","84,0,3,0,16","637,700,530","155,128,150",-2,-1,0,0,"0.918,1.0,0.995,1.0,0.981","0.673,0.732,0.639",0.297,6102,103,1867,433
"12901",20126,"ENSMUSG00000026950","Neb","chr2","-",52150966,52151059,52149589,52149697,52151363,52151456,20126,"1360,456,833,514,1018","74,2,8,0,53","238,305,258","346,435,460",-2,-1,0,0,"0.902,0.991,0.981,1.0,0.906","0.256,0.26,0.219",0.711,4181,137,801,1241
"12904",20129,"ENSMUSG00000026950","Neb","chr2","-",52150966,52151059,52150536,52150629,52151363,52151456,20129,"3096,1027,2066,1225,2344","13,2,2,6,13","559,540,446","71,100,87",-2,-1,0,0,"0.992,0.996,0.998,0.99,0.989","0.797,0.73,0.719",0.244,9758,36,1545,258
"12907",20132,"ENSMUSG00000026950","Neb","chr2","-",52150966,52151059,52150536,52150629,52157831,52157912,20132,"1743,576,1239,713,1332","9,0,0,0,0","327,252,197","6,9,7",-2,-1,1.00131407721e-07,1.08213079715e-05,"0.99,1.0,1.0,1.0,1.0","0.965,0.933,0.934",0.054,5603,9,776,22
"12924",20149,"ENSMUSG00000026950","Neb","chr2","-",52153055,52153148,52149589,52149697,52157831,52157912,20149,"13,3,2,10,11","2,0,1,0,0","31,27,24","3,4,3",-2,-1,0.000546637813034,0.0159861525268,"0.765,1.0,0.5,1.0,1.0","0.838,0.771,0.8",0.05,39,3,82,10
"12935",20161,"ENSMUSG00000026950","Neb","chr2","-",52153055,52153148,52151363,52151456,52156354,52156447,20161,"1158,399,696,487,851","8,0,0,1,2","174,183,164","3,13,14",-2,-1,7.77156117238e-16,2.23589915351e-13,"0.986,1.0,1.0,0.996,0.995","0.967,0.876,0.854",0.096,3591,11,521,30
"12936",20162,"ENSMUSG00000026950","Neb","chr2","-",52153055,52153148,52151363,52151456,52157290,52157383,20162,"1173,407,704,499,867","1,0,1,0,1","211,226,185","9,2,6",-2,-1,1.03268767576e-05,0.000615852118121,"0.998,1.0,0.997,1.0,0.998","0.921,0.983,0.939",0.051,3650,3,622,17
"12937",20163,"ENSMUSG00000026950","Neb","chr2","-",52153055,52153148,52151363,52151456,52157831,52157912,20163,"1168,398,698,496,860","17,4,1,3,5","205,210,186","46,101,87",-2,-1,0,0,"0.972,0.98,0.997,0.988,0.989","0.69,0.51,0.517",0.413,3620,30,601,234
"12938",20164,"ENSMUSG00000026950","Neb","chr2","-",52153055,52153148,52151363,52151456,52159476,52159569,20164,"1155,398,696,486,851","80,1,5,0,47","182,192,179","367,740,620",-2,-1,0,0,"0.878,0.995,0.986,1.0,0.901","0.199,0.115,0.126",0.805,3586,133,553,1727
"12946",20172,"ENSMUSG00000026950","Neb","chr2","-",52153682,52153775,52153055,52153148,52157290,52157383,20172,"1151,454,816,428,920","18,9,8,13,17","88,66,49","37,43,23",-2,-1,0,0,"0.97,0.962,0.981,0.943,0.964","0.543,0.434,0.516",0.466,3769,65,203,103
"12947",20173,"ENSMUSG00000026950","Neb","chr2","-",52153682,52153775,52153055,52153148,52157831,52157912,20173,"1130,431,791,424,883","13,0,2,10,10","85,61,48","31,27,24",-2,-1,0,0,"0.978,1.0,0.995,0.955,0.978","0.578,0.53,0.5",0.445,3659,35,194,82
"12952",20178,"ENSMUSG00000026950","Neb","chr2","-",52154569,52154662,52153055,52153148,52157290,52157383,20178,"23,4,17,14,19","18,9,8,13,17","6,4,8","37,43,23",-2,-1,7.75164810118e-09,1.0716401823e-06,"0.39,0.182,0.515,0.35,0.358","0.075,0.044,0.148",0.27,77,65,18,103
"12956",20182,"ENSMUSG00000026950","Neb","chr2","-",52154569,52154662,52153682,52153775,52157290,52157383,20182,"1032,375,645,404,806","26,27,36,9,51","65,32,25","9,12,7",-2,-1,2.09481238356e-07,2.04580530486e-05,"0.952,0.874,0.9,0.957,0.888","0.783,0.571,0.641",0.249,3262,149,122,28
"12957",20183,"ENSMUSG00000026950","Neb","chr2","-",52154569,52154662,52153682,52153775,52157831,52157924,20183,"1023,371,631,396,788","0,2,2,3,7","59,30,21","6,6,6",-2,-1,2.10942374679e-15,5.83241968431e-13,"1.0,0.989,0.994,0.985,0.983","0.831,0.714,0.636",0.263,3209,14,110,18
"12958",20184,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52149589,52149697,52157831,52157924,20184,"23,5,8,3,11","2,0,1,0,0","1,2,1","3,4,3",-2,-1,1.40132350168e-12,3.10772680737e-10,"0.852,1.0,0.8,1.0,1.0","0.143,0.2,0.143",0.768,50,3,4,10
"12961",20187,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52150536,52150629,52157831,52157924,20187,"77,26,98,46,121","9,0,0,0,0","4,3,2","6,9,7",-2,-1,0,0,"0.811,1.0,1.0,1.0,1.0","0.25,0.143,0.125",0.79,368,9,9,22
"12962",20188,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52150536,52150629,52159476,52159569,20188,"57,21,90,43,113","19,0,0,0,9","5,2,2","62,123,84",-2,-1,0,0,"0.6,1.0,1.0,1.0,0.863","0.039,0.008,0.012",0.873,324,28,9,269
"12963",20189,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52151363,52151456,52157290,52157383,20189,"1037,362,708,417,721","1,0,1,0,1","58,31,21","9,2,6",-2,-1,7.92699239582e-14,2.03332130249e-11,"0.998,1.0,0.997,1.0,0.997","0.763,0.886,0.636",0.237,3245,3,110,17
"12964",20190,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52151363,52151456,52157831,52157924,20190,"28,5,8,4,10","17,4,1,3,5","4,14,14","46,101,87",-2,-1,5.84043924334e-12,1.21904854403e-09,"0.452,0.385,0.8,0.4,0.5","0.042,0.065,0.074",0.447,55,30,32,234
"12966",20192,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52153055,52153148,52157290,52157383,20192,"1032,363,708,417,720","18,9,8,13,17","55,18,9","37,43,23",-2,-1,0,0,"0.966,0.953,0.978,0.941,0.955","0.426,0.173,0.164",0.704,3240,65,82,103
"12967",20193,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52153055,52153148,52157831,52157924,20193,"23,6,8,4,9","13,0,2,10,10","1,1,2","31,27,24",-2,-1,6.53692766583e-10,1.09583614178e-07,"0.469,1.0,0.667,0.167,0.31","0.016,0.018,0.04",0.498,50,35,4,82
"12970",20196,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52153682,52153775,52157290,52157383,20196,"1058,374,757,427,752","26,27,36,9,51","58,18,10","9,12,7",-2,-1,6.61197897545e-08,7.40889644144e-06,"0.953,0.874,0.913,0.96,0.881","0.763,0.429,0.417",0.38,3368,149,86,28
"12971",20197,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52153682,52153775,52157831,52157924,20197,"49,17,57,14,41","0,2,2,3,7","4,1,3","6,6,6",-2,-1,2.03237426888e-12,4.32692481845e-10,"1.0,0.81,0.934,0.7,0.745","0.25,0.077,0.2",0.662,178,14,8,18
"12972",20198,"ENSMUSG00000026950","Neb","chr2","-",52156354,52156447,52154569,52154662,52157290,52157383,20198,"1837,579,1153,769,1292","10,4,16,8,19","106,34,20","6,2,5",-2,-1,2.26390793091e-05,0.00121383419532,"0.989,0.986,0.973,0.98,0.971","0.898,0.895,0.667",0.16,5630,57,160,13
"12974",20200,"ENSMUSG00000026950","Neb","chr2","-",52157290,52157383,52151363,52151456,52157831,52157912,20200,"949,379,720,388,789","17,4,1,3,5","117,73,73","46,101,87",-2,-1,0,0,"0.965,0.979,0.997,0.985,0.987","0.56,0.265,0.296",0.609,3225,30,263,234
"12975",20201,"ENSMUSG00000026950","Neb","chr2","-",52157290,52157383,52153055,52153148,52157831,52157912,20201,"966,388,727,401,805","13,0,2,10,10","145,114,90","31,27,24",-2,-1,0,0,"0.974,1.0,0.995,0.952,0.976","0.7,0.679,0.652",0.302,3287,35,349,82
"12976",20202,"ENSMUSG00000026950","Neb","chr2","-",52157290,52157383,52153682,52153775,52157831,52157912,20202,"974,406,755,397,839","0,2,2,3,7","117,83,74","6,6,6",-2,-1,1.22854282303e-10,2.27440666977e-08,"1.0,0.99,0.995,0.985,0.984","0.907,0.874,0.86",0.11,3371,14,274,18
"12979",20205,"ENSMUSG00000026950","Neb","chr2","-",52157831,52157924,52149589,52149697,52159476,52159569,20205,"1137,428,834,497,862","84,0,3,0,16","284,395,331","155,128,150",-2,-1,0,0,"0.871,1.0,0.993,1.0,0.964","0.478,0.607,0.525",0.429,3758,103,1010,433
"12980",20206,"ENSMUSG00000026950","Neb","chr2","-",52157831,52157924,52150536,52150629,52159476,52159569,20206,"1144,428,833,497,862","19,0,0,0,9","287,400,335","62,123,84",-2,-1,0,0,"0.968,1.0,1.0,1.0,0.98","0.698,0.619,0.666",0.329,3764,28,1022,269
"12983",20209,"ENSMUSG00000026950","Neb","chr2","-",52157831,52157924,52151363,52151456,52159476,52159569,20209,"1152,432,834,500,867","80,1,5,0,47","327,492,415","367,740,620",-2,-1,0,0,"0.878,0.995,0.988,1.0,0.902","0.308,0.249,0.251",0.683,3785,133,1234,1727
"12985",20211,"ENSMUSG00000026950","Neb","chr2","-",52157831,52157924,52153055,52153148,52159476,52159569,20211,"1148,428,835,507,872","0,0,0,0,1","312,418,352","8,9,17",-2,-1,4.48641124251e-13,1.07321006015e-10,"1.0,1.0,1.0,1.0,0.998","0.951,0.959,0.912",0.059,3790,1,1082,34
"12997",20223,"ENSMUSG00000026950","Neb","chr2","-",52161370,52161475,52160655,52160748,52162067,52162172,20223,"2756,881,1797,1240,1981","169,0,3,3,60","1210,1514,1291","491,517,542",-2,-1,0,0,"0.891,1.0,0.997,0.995,0.943","0.552,0.594,0.544",0.402,8655,235,4015,1550
"12998",20225,"ENSMUSG00000026950","Neb","chr2","-",52163936,52164050,52162904,52163009,52164591,52164702,20225,"2412,706,1427,852,1681","52,5,0,2,9","1523,2430,2214","157,347,333",-2,-1,0,0,"0.959,0.986,1.0,0.995,0.989","0.829,0.778,0.769",0.194,7078,68,6167,837
"12999",20226,"ENSMUSG00000026950","Neb","chr2","-",52165166,52165277,52164591,52164702,52167559,52167664,20226,"2467,656,1478,945,1693","122,1,3,3,33","1211,1518,1247","355,311,340",-2,-1,0,0,"0.91,0.997,0.996,0.994,0.962","0.63,0.709,0.647",0.31,7239,162,3976,1006
"13002",20229,"ENSMUSG00000026950","Neb","chr2","-",52186011,52186116,52185270,52185375,52187410,52187515,20229,"435,104,345,137,267","302,44,149,176,193","76,36,16","714,993,1011",-2,-1,0,0,"0.419,0.542,0.537,0.28,0.409","0.051,0.018,0.008",0.412,1288,864,128,2718
"13180",20496,"ENSMUSG00000016664","Pacsin2","chr15","-",83379683,83379806,83378998,83379195,83381761,83381883,20496,"157,129,196,185,151","16,30,35,23,25","50,77,71","34,24,43",-2,-1,2.91285353615e-07,2.70806339671e-05,"0.831,0.683,0.737,0.801,0.751","0.424,0.616,0.452",0.263,818,129,198,101
"13352",20744,"ENSMUSG00000073155","1810058I24Rik","chr6","+",35252955,35253045,35252715,35252782,35260409,35260463,20744,"31,66,56,42,29","54,67,42,34,27","16,13,7","13,61,55",-2,-1,0.000554417049403,0.0161692314819,"0.223,0.33,0.4,0.382,0.349","0.381,0.096,0.06",0.158,224,224,36,129
"13486",20941,"ENSMUSG00000041164","Zmiz2","chr11","+",6398261,6398339,6397506,6397686,6398555,6398724,20941,"45,32,68,59,39","9,6,9,7,2","38,49,44","18,23,27",-2,-1,5.41952099864e-08,6.23684335465e-06,"0.714,0.727,0.791,0.808,0.907","0.514,0.516,0.449",0.296,243,33,131,68
"13574",21077,"ENSMUSG00000019878","Hsf2","chr10","+",57509060,57509114,57506196,57506302,57511443,57511528,21077,"76,41,51,30,26","37,32,50,52,17","13,13,12","28,33,17",-2,-1,0.000551096998522,0.0160944514383,"0.507,0.39,0.338,0.224,0.433","0.188,0.165,0.261",0.174,224,188,38,78
"13663",21209,"ENSMUSG00000032301","Psma4","chr9","+",54951343,54951428,54950814,54950903,54952081,54952108,21209,"75,94,101,70,68","12,18,18,10,15","18,41,28","22,49,51",-2,-1,0,0,"0.758,0.723,0.737,0.778,0.694","0.29,0.295,0.215",0.471,408,73,87,122
"13825",21462,"ENSMUSG00000033788","Dysf","chr6","+",84064470,84064563,84063320,84063435,84064875,84065087,21462,"40,19,41,24,30","32,12,39,34,21","13,23,17","35,29,40",-2,-1,0.000895718235728,0.0234561392849,"0.385,0.442,0.345,0.261,0.417","0.157,0.284,0.175",0.165,154,138,53,104
"13864",21513,"ENSMUSG00000008140","Emc10","chr7","-",44491162,44491249,44490110,44490970,44491954,44492048,21513,"40,39,50,34,21","47,41,38,49,28","15,12,5","33,42,21",-2,-1,1.2067117285e-05,0.000705793755488,"0.299,0.322,0.397,0.258,0.273","0.185,0.125,0.106",0.171,184,203,32,96
"13925",21605,"ENSMUSG00000025261","Huwe1","chrX","+",151806271,151806407,151803346,151803569,151806719,151806860,21605,"12,9,7,13,11","3,0,5,5,2","7,8,5","6,17,8",-2,-1,0.000172129735137,0.00621125773062,"0.667,1.0,0.412,0.565,0.733","0.368,0.19,0.238",0.41,52,15,20,31
"13926",21606,"ENSMUSG00000025261","Huwe1","chrX","+",151806275,151806407,151803468,151803569,151806719,151806860,21606,"13,9,7,13,10","3,0,5,5,2","7,6,6","6,17,8",-2,-1,0.000157873828222,0.00579505828077,"0.684,1.0,0.412,0.565,0.714","0.368,0.15,0.273",0.411,52,15,19,31
"14114",21923,"ENSMUSG00000031358","Msl3","chrX","-",168672262,168672345,168671794,168671890,168673727,168673898,21923,"43,54,74,58,65","6,8,7,2,0","37,57,42","7,15,8",-2,-1,0.000619780338594,0.0176405393164,"0.782,0.771,0.841,0.935,1.0","0.725,0.655,0.724",0.164,294,23,136,30
"14278",22167,"ENSMUSG00000035203","Epn1","chr7","+",5093311,5093386,5092840,5092965,5093898,5093982,22167,"527,592,603,562,425","7,3,8,13,4","460,333,319","26,33,30",-2,-1,0,0,"0.974,0.99,0.974,0.956,0.982","0.898,0.835,0.842",0.117,2709,35,1112,89
"14400",22349,"ENSMUSG00000045427","Hnrnph2","chrX","+",134602917,134602962,134602691,134602762,134604854,134606384,22349,"68,49,90,67,61","1,6,4,3,7","26,26,30","4,6,10",-2,-1,0.000225439600692,0.0077040274458,"0.971,0.803,0.918,0.918,0.813","0.765,0.684,0.6",0.202,335,21,82,20
"14416",22377,"ENSMUSG00000004535","Tax1bp1","chr6","+",52739543,52739729,52737081,52737172,52741950,52742175,22377,"214,149,310,223,146","16,13,31,22,15","113,30,34","18,10,28",-2,-1,0.000125599930537,0.00483297988675,"0.87,0.851,0.833,0.835,0.83","0.758,0.6,0.378",0.265,1042,97,177,56
"14663",22766,"ENSMUSG00000029106","Add1","chr5","+",34598168,34598447,34573764,34573913,34601323,34601538,22766,"17,3,4,12,7","9,11,9,14,14","3,1,1","9,21,26",-2,-1,2.00950526441e-06,0.000150113568699,"0.486,0.12,0.182,0.3,0.2","0.143,0.023,0.019",0.196,43,57,5,56
"14664",22767,"ENSMUSG00000029106","Add1","chr5","+",34598269,34598447,34573768,34573913,34601323,34601538,22767,"9,2,2,9,4","9,11,9,14,14","3,1,1","9,21,26",-2,-1,0.000307457018076,0.00997829255311,"0.333,0.083,0.1,0.243,0.125","0.143,0.023,0.019",0.115,26,57,5,56
"14698",22827,"ENSMUSG00000034135","Sik3","chr9","+",46204205,46204349,46201999,46202070,46207921,46208072,22827,"35,25,35,27,12","2,0,1,2,0","13,20,9","10,2,2",-2,-1,5.26263667755e-06,0.00034687781692,"0.897,1.0,0.946,0.871,1.0","0.394,0.833,0.692",0.303,134,5,42,14
"14904",23150,"ENSMUSG00000055489","Ano5","chr7","+",51587637,51587816,51585322,51585528,51593623,51594360,23150,"65,36,71,79,43","4,2,8,5,1","86,91,100","31,13,17",-2,-1,3.16188123504e-05,0.00159795432438,"0.89,0.9,0.816,0.888,0.956","0.581,0.778,0.746",0.188,294,20,277,61
"14905",23151,"ENSMUSG00000055489","Ano5","chr7","+",51590562,51590668,51585322,51585528,51593623,51593905,23151,"39,39,71,87,47","4,2,8,5,1","149,59,77","31,13,17",-2,-1,6.90673489023e-06,0.000440252652135,"0.83,0.907,0.816,0.897,0.959","0.706,0.694,0.694",0.184,283,20,285,61
"15558",24177,"ENSMUSG00000029862","Clcn1","chr6","+",42293443,42293522,42292940,42293018,42294077,42294156,24177,"17,4,14,15,10","36,13,49,24,24","7,19,8","73,78,90",-2,-1,2.63754892622e-05,0.00138677146956,"0.191,0.133,0.125,0.238,0.172","0.046,0.109,0.043",0.106,60,146,34,241
"15571",24197,"ENSMUSG00000026150","Mff","chr1","+",82737012,82737087,82735418,82735507,82741817,82741976,24197,"139,109,195,159,117","19,17,3,2,0","98,24,51","18,48,25",-2,-1,1.82658419279e-07,1.83433855965e-05,"0.785,0.762,0.97,0.975,1.0","0.731,0.2,0.505",0.42,719,41,173,91
"15597",24233,"ENSMUSG00000063179","Pstk","chr7","+",131384798,131384864,131384499,131384593,131387617,131387832,24233,"11,13,25,11,13","77,54,71,65,81","4,1,1","54,21,37",-2,-1,1.93956175482e-05,0.00105880178872,"0.067,0.107,0.15,0.078,0.074","0.036,0.023,0.013",0.071,73,348,6,112
"16079",25013,"ENSMUSG00000039068","Zzz3","chr3","+",152422617,152422771,152420014,152420140,152446798,152446937,25013,"9,18,23,9,8","1,0,1,0,1","4,4,5","0,6,2",-2,-1,5.22088793602e-05,0.00241112156525,"0.818,1.0,0.92,1.0,0.8","1.0,0.25,0.556",0.306,67,3,13,8
"16081",25015,"ENSMUSG00000039068","Zzz3","chr3","+",152427276,152428832,152420014,152420140,152446798,152446937,25015,"12,11,26,17,5","1,0,1,0,1","3,9,10","0,6,2",-2,-1,7.80829171738e-05,0.00329185209234,"0.857,1.0,0.929,1.0,0.714","1.0,0.429,0.714",0.186,71,3,22,8
"16136",25084,"ENSMUSG00000025085","Ablim1","chr19","-",57073854,57073902,57068859,57068937,57079812,57079871,25084,"17,10,49,6,11","75,70,130,98,62","0,0,0","10,22,19",-2,-1,2.82217159198e-07,2.64687370895e-05,"0.102,0.067,0.159,0.03,0.081","0.0,0.0,0.0",0.088,93,435,0,51
"16137",25085,"ENSMUSG00000025085","Ablim1","chr19","-",57077413,57077497,57068859,57068937,57079812,57079871,25085,"101,109,209,123,100","75,70,130,98,62","0,4,1","10,22,19",-2,-1,1.11022302463e-16,3.28286780477e-14,"0.402,0.438,0.446,0.386,0.446","0.0,0.083,0.026",0.387,642,435,5,51
"16158",25108,"ENSMUSG00000038777","Sema6c","chr3","+",95171790,95171886,95171557,95171602,95172254,95173653,25108,"108,86,115,88,68","19,22,11,10,3","54,124,95","54,39,55",-2,-1,5.56688620534e-07,4.77191043813e-05,"0.74,0.662,0.839,0.815,0.919","0.333,0.614,0.463",0.325,465,65,273,148
"16203",25177,"ENSMUSG00000042590","Ipo11","chr13","-",106836211,106836426,106822955,106823051,106842088,106842210,25177,"8,2,3,1,2","20,3,24,23,18","0,0,1","25,8,11",-2,-1,0.0006212027637,0.0176574190109,"0.167,0.25,0.059,0.021,0.053","0.0,0.0,0.043",0.096,16,88,1,44
"16258",25268,"ENSMUSG00000019873","Reep3","chr10","-",67034070,67034113,67021748,67021893,67034598,67034632,25268,"5,11,2,8,4","27,17,33,34,22","0,1,1","8,9,7",-2,-1,0.00127647024258,0.031417400537,"0.085,0.244,0.029,0.105,0.083","0.0,0.053,0.067",0.069,30,133,2,24
"16307",25342,"ENSMUSG00000030189","Ybx3","chr6","-",131375973,131376180,131370322,131370414,131379357,131379480,25342,"614,820,761,487,548","919,886,1037,657,637","265,294,331","704,1004,1046",-2,-1,0,0,"0.25,0.316,0.268,0.27,0.301","0.158,0.128,0.137",0.14,3230,4136,890,2754
"16363",25413,"ENSMUSG00000014609","Chrne","chr11","-",70615207,70615314,70614882,70615128,70615399,70615586,25413,"35,29,42,33,35","0,1,1,0,3","31,27,29","6,8,3",-2,-1,3.9580235589e-07,3.51536536298e-05,"1.0,0.935,0.955,1.0,0.854","0.721,0.628,0.829",0.223,174,5,87,17
"16364",25414,"ENSMUSG00000014609","Chrne","chr11","-",70615207,70615317,70614882,70615128,70615399,70615586,25414,"20,16,30,33,18","0,1,1,0,3","28,30,23","6,8,3",-2,-1,7.01689146032e-06,0.000445939161762,"1.0,0.889,0.938,1.0,0.75","0.7,0.652,0.793",0.2,117,5,81,17
"16554",25722,"ENSMUSG00000028023","Pitx2","chr3","+",129204478,129204577,129203946,129203992,129215638,129215844,25722,"1,3,5,3,2","16,11,12,10,9","0,0,0","2,3,6",-2,-1,0.000359620241239,0.0113763966359,"0.03,0.12,0.172,0.13,0.1","0.0,0.0,0.0",0.11,14,58,0,11
"16657",25882,"ENSMUSG00000040225","Prrc2c","chr1","-",162675604,162675841,162674102,162674151,162676690,162676817,25882,"14,6,7,7,23","11,5,7,6,9","4,9,3","11,13,14",-2,-1,0.000686201739339,0.0192226776717,"0.389,0.375,0.333,0.368,0.561","0.154,0.257,0.097",0.236,57,38,16,38
"16692",25929,"ENSMUSG00000033809","Alg3","chr16","-",20608986,20609086,20608741,20608889,20610542,20610755,25929,"10,22,21,19,14","1,1,0,0,1","33,26,24","2,5,5",-2,-1,5.77868210005e-06,0.000376232849878,"0.833,0.917,1.0,1.0,0.875","0.892,0.722,0.706",0.152,86,3,83,12
"16857",26187,"ENSMUSG00000030753","Thap12","chr7","+",98707936,98708031,98706996,98707117,98710125,98710233,26187,"29,32,65,43,40","40,55,75,54,40","44,12,12","72,60,49",-2,-1,0.000103987656897,0.0041227136226,"0.266,0.225,0.302,0.285,0.333","0.234,0.091,0.109",0.138,209,264,68,181
"16958",26372,"ENSMUSG00000031822","Gse1","chr8","+",120574170,120574278,120572635,120572906,120574933,120575305,26372,"20,15,17,14,27","10,5,7,8,8","6,3,9","25,9,13",-2,-1,3.94863998165e-08,4.7228396185e-06,"0.5,0.6,0.548,0.467,0.628","0.107,0.143,0.257",0.38,93,38,18,47
"16986",26423,"ENSMUSG00000036817","Sun1","chr5","+",139229752,139229944,139226705,139226885,139230772,139230838,26423,"34,19,45,48,29","5,9,13,14,13","15,13,15","21,19,17",-2,-1,2.25726025427e-07,2.1807057858e-05,"0.773,0.514,0.634,0.632,0.527","0.263,0.255,0.306",0.341,175,54,43,57
"16993",26430,"ENSMUSG00000036817","Sun1","chr5","+",139231126,139231237,139230772,139230838,139233470,139233569,26430,"31,16,49,29,38","7,6,5,3,4","18,13,15","9,6,8",-2,-1,0.00101146729672,0.0261019863602,"0.689,0.571,0.831,0.829,0.826","0.5,0.52,0.484",0.248,163,25,46,23
"17492",27263,"ENSMUSG00000039285","Azi2","chr9","+",118049896,118049996,118049309,118049435,118051353,118051502,27263,"110,125,133,118,82","0,0,0,2,0","76,26,25","1,3,4",-2,-1,0.000494857932106,0.0147843058825,"1.0,1.0,1.0,0.967,1.0","0.974,0.813,0.758",0.145,568,2,127,8
