ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1878	"ENSMUSG00000025583"	"Rptor"	chr11	+	119894255	119895005	119894255	119894383	119894918	119895005	1878	0,3,0,0,1	14,18,12,11,7	0,1,4,2,0	36,19,25,15,22	534	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1882	"ENSMUSG00000023153"	"Tmem52"	chr4	+	155469302	155469503	155469302	155469346	155469443	155469503	1882	40,35,48,24,30	11,12,8,9,6	35,58,22,44,25	13,11,7,8,6	96	-1	nan	nan	-0.039,-0.031,-0.067,-0.029,-0.055	-0.029,-0.058,-0.034,-0.061,-0.045	0.001
1883	"ENSMUSG00000023153"	"Tmem52"	chr4	+	155469302	155469503	155469302	155469346	155469461	155469503	1883	66,55,76,55,53	30,47,45,52,41	59,87,39,67,39	65,48,43,40,44	114	-1	1	nan	-0.02,-0.01,-0.015,-0.009,-0.011	-0.008,-0.016,-0.008,-0.015,-0.008	-0.002
1885	"ENSMUSG00000064307"	"Lrrc51"	chr7	-	101915561	101915767	101915561	101915630	101915729	101915767	1885	9,1,3,18,2	0,0,0,0,1	4,6,9,3,3	0,0,0,0,0	98	-1	nan	nan	1.0,1.0,1.0,1.0,-0.021	1.0,1.0,1.0,1.0,1.0	-0.204
1886	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65063677	65069109	65063677	65063775	65069001	65069109	1886	0,0,0,0,0	3,0,1,0,2	1,0,0,0,0	0,3,0,1,0	5225	-1	1	nan	-0.0,NA,-0.0,NA,-0.0	1.0,-0.0,NA,-0.0,NA	-0.333
1889	"ENSMUSG00000085517"	"Gm12963"	chr4	-	130027966	130028346	130027966	130028155	130028275	130028346	1889	0,0,1,0,0	0,0,0,0,0	0,0,0,0,0	0,2,0,0,0	119	-1	1	nan	NA,NA,1.0,NA,NA	NA,-0.0,NA,NA,NA	1.0
1894	"ENSMUSG00000003062"	"Stard3nl"	chr13	-	19370249	19370533	19370249	19370367	19370479	19370533	1894	0,0,0,0,2	9,9,19,18,28	0,0,0,0,1	14,16,13,12,11	111	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.001	-0.0,-0.0,-0.0,-0.0,-0.001	0.0
1896	"ENSMUSG00000006342"	"Susd2"	chr10	-	75639833	75640657	75639833	75640102	75640188	75640657	1896	0,0,0,0,0	0,1,1,0,4	0,0,0,1,0	6,3,9,12,3	85	-1	1	nan	NA,-0.0,-0.0,NA,-0.0	-0.0,-0.0,-0.0,-0.001,-0.0	0.0
1899	"ENSMUSG00000035900"	"Gramd4"	chr15	+	86132814	86133759	86132814	86132908	86133674	86133759	1899	0,0,0,0,0	1,5,8,4,8	0,1,0,1,1	9,11,19,23,11	765	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1903	"ENSMUSG00000004642"	"Slbp"	chr5	-	33645499	33646069	33645499	33645637	33646009	33646069	1903	0,0,1,0,0	18,17,9,10,11	0,0,0,0,0	42,19,47,15,31	371	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1908	"ENSMUSG00000002948"	"Map2k7"	chr8	+	4245694	4247897	4245694	4245825	4247656	4247897	1908	0,0,0,0,0	7,3,7,15,11	0,0,0,3,0	3,7,15,4,2	1830	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1909	"ENSMUSG00000042055"	"Wdr11"	chr7	+	129628993	129629983	129628993	129629056	129629917	129629983	1909	0,0,1,2,0	6,9,4,3,2	0,0,0,2,0	25,9,19,11,7	860	-1	1	nan	-0.0,-0.0,-0.0,-0.001,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
1910	"ENSMUSG00000042055"	"Wdr11"	chr7	+	129630619	129631269	129630619	129630797	129631173	129631269	1910	0,0,0,1,0	18,15,7,9,18	0,0,0,0,0	21,7,17,17,17	375	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1911	"ENSMUSG00000042055"	"Wdr11"	chr7	+	129632709	129633729	129632709	129632855	129633649	129633729	1911	6,1,1,2,1	16,14,11,9,6	1,0,0,0,0	19,5,12,10,8	793	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1912	"ENSMUSG00000028898"	"Trnau1ap"	chr4	-	132325207	132326045	132325207	132325260	132325945	132326045	1912	0,0,2,1,3	25,32,21,25,18	1,0,1,2,3	18,27,33,18,24	684	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1913	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19088000	19088264	19088000	19088100	19088187	19088264	1913	123,135,110,139,103	27,23,18,16,20	151,165,182,138,135	36,31,34,31,28	86	-1	nan	nan	-0.056,-0.073,-0.076,-0.112,-0.064	-0.051,-0.066,-0.066,-0.055,-0.059	-0.017
1914	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19088000	19088264	19088000	19088109	19088187	19088264	1914	123,135,110,139,103	17,12,5,9,5	151,165,182,138,135	7,10,13,8,2	77	-1	nan	nan	-0.104,-0.171,-0.4,-0.251,-0.365	-0.389,-0.273,-0.222,-0.289,-7.105	1.397
1915	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19091938	19092254	19091938	19092036	19092207	19092254	1915	30,25,25,26,16	229,279,278,269,205	17,11,18,17,11	226,226,248,232,204	170	-1	1	nan	-0.001,-0.001,-0.001,-0.001,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.001
1917	"ENSMUSG00000034059"	"Ypel4"	chr2	+	84737063	84737528	84737063	84737107	84737419	84737528	1917	1,0,0,0,1	0,0,0,3,0	0,0,4,0,0	1,1,0,0,1	311	-1	1	nan	1.0,NA,NA,-0.0,1.0	-0.0,-0.0,1.0,NA,-0.0	0.417
1919	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24704810	24705317	24704810	24704886	24705146	24705317	1919	1,0,0,0,0	10,10,7,13,9	0,0,0,0,0	22,16,34,27,19	259	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1920	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24705146	24705481	24705146	24705317	24705396	24705481	1920	1,0,0,0,0	15,5,7,20,5	0,0,0,0,0	30,12,36,27,22	78	-1	nan	nan	-0.001,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
1921	"ENSMUSG00000031765"	"Mt1"	chr8	+	94179822	94180327	94179822	94179888	94180101	94180327	1921	1,6,17,19,26	171,200,275,226,370	10,28,26,17,14	258,585,438,302,229	212	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1922	"ENSMUSG00000030802"	"Bckdk"	chr7	+	127905221	127905480	127905221	127905290	127905369	127905480	1922	0,0,0,0,2	29,37,33,51,31	0,0,0,0,0	116,112,94,73,75	78	-1	nan	nan	-0.0,-0.0,-0.0,-0.0,-0.001	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0
1928	"ENSMUSG00000046111"	"Cep295"	chr9	-	15317458	15317767	15317458	15317528	15317673	15317767	1928	1,5,8,5,10	1,0,0,0,0	0,0,7,4,2	0,0,0,0,0	144	-1	1	nan	-0.007,1.0,1.0,1.0,1.0	NA,NA,1.0,1.0,1.0	-0.201
1931	"ENSMUSG00000034708"	"Grn"	chr11	+	102434702	102435156	102434702	102434826	102435058	102435156	1931	1,0,0,0,0	40,56,94,68,52	0,0,0,1,0	133,120,191,154,93	231	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1932	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85076023	85076284	85076023	85076132	85076216	85076284	1932	5,4,3,1,1	64,87,95,65,84	6,1,4,1,1	36,28,34,40,29	83	-1	nan	nan	-0.001,-0.001,-0.0,-0.0,-0.0	-0.002,-0.0,-0.001,-0.0,-0.0	0.0
1933	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079707	85079788	85080225	1933	0,0,0,4,3	39,44,47,25,46	1,0,0,0,0	33,31,21,44,22	80	-1	nan	nan	-0.0,-0.0,-0.0,-0.002,-0.001	-0.0,-0.0,-0.0,-0.0,-0.0	-0.001
1936	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85079788	85079837	85080119	85080225	1936	0,4,4,0,1	28,37,39,36,26	0,0,0,4,0	45,34,24,39,16	281	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1937	"ENSMUSG00000052373"	"Mpp3"	chr11	-	102023701	102025154	102023701	102023782	102025076	102025154	1937	1,0,0,0,0	4,2,0,0,0	1,0,1,5,0	6,0,2,2,6	1293	-1	1	nan	-0.0,-0.0,NA,NA,NA	-0.0,NA,-0.0,-0.002,-0.0	0.001
1939	"ENSMUSG00000059070"	"Rpl18"	chr7	+	45719528	45720018	45719528	45719636	45719919	45720018	1939	0,0,1,0,2	1378,1375,1678,1534,1715	0,0,1,0,0	790,1204,1067,825,723	282	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1941	"ENSMUSG00000056938"	"Acbd4"	chr11	+	103103525	103104172	103103525	103103644	103104092	103104172	1941	0,0,0,2,0	1,0,4,0,0	0,0,0,0,0	2,4,0,0,7	447	-1	1	nan	-0.0,NA,-0.0,1.0,NA	-0.0,-0.0,NA,NA,-0.0	0.333
1944	"ENSMUSG00000030232"	"Aebp2"	chr6	+	140650755	140652826	140650755	140650782	140651315	140652826	1944	2,4,7,5,2	8,8,6,6,7	31,19,41,12,25	14,7,26,15,17	532	-1	1	nan	-0.0,-0.001,-0.002,-0.002,-0.001	-0.004,-0.005,-0.003,-0.002,-0.003	0.002
1945	"ENSMUSG00000041263"	"Rusc1"	chr3	-	89089176	89089561	89089176	89089351	89089484	89089561	1945	1,0,1,0,0	9,27,13,8,8	0,5,0,3,4	16,25,28,36,20	132	-1	1	nan	-0.001,-0.0,-0.001,-0.0,-0.0	-0.0,-0.002,-0.0,-0.001,-0.002	0.001
1947	"ENSMUSG00000021832"	"Psmc6"	chr14	+	45330829	45331026	45330829	45330909	45330986	45331026	1947	2,0,1,1,4	72,62,65,62,62	2,2,3,7,2	220,202,240,168,135	76	-1	nan	nan	-0.0,-0.0,-0.0,-0.0,-0.001	-0.0,-0.0,-0.0,-0.001,-0.0	0.0
1950	"ENSMUSG00000039660"	"Spout1"	chr2	-	30177592	30177965	30177592	30177721	30177919	30177965	1950	0,0,0,0,0	5,4,4,6,3	0,0,0,0,2	5,5,2,0,3	197	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,NA,-0.003	0.001
1951	"ENSMUSG00000007603"	"Dus3l"	chr17	+	56768033	56768902	56768033	56768150	56768347	56768902	1951	8,4,8,10,10	7,13,11,16,6	6,3,4,6,2	6,13,13,12,5	196	-1	1	nan	-0.006,-0.002,-0.004,-0.003,-0.009	-0.005,-0.001,-0.002,-0.003,-0.002	-0.002
1952	"ENSMUSG00000007603"	"Dus3l"	chr17	+	56768347	56768902	56768347	56768413	56768805	56768902	1952	0,1,0,0,0	3,6,4,8,7	0,0,3,0,0	7,8,1,5,2	391	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.008,-0.0,-0.0	0.002
1953	"ENSMUSG00000018659"	"Pnpo"	chr11	-	96940015	96940955	96940015	96940069	96940855	96940955	1953	0,0,1,0,2	0,3,2,1,3	1,0,8,0,0	8,6,4,2,3	785	-1	1	nan	NA,-0.0,-0.001,-0.0,-0.001	-0.0,-0.0,-0.003,-0.0,-0.0	0.0
1954	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89124174	89124588	89124174	89124253	89124531	89124588	1954	5,8,6,7,5	3,11,4,11,8	2,5,5,1,4	5,9,5,6,2	277	-1	1	nan	-0.006,-0.003,-0.005,-0.002,-0.002	-0.001,-0.002,-0.004,-0.001,-0.007	-0.001
1955	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89124174	89124588	89124174	89124428	89124531	89124588	1955	3,4,2,2,4	2,3,0,1,0	1,4,3,0,2	0,0,0,1,0	102	-1	nan	nan	-0.015,-0.013,1.0,-0.02,1.0	1.0,1.0,1.0,-0.0,1.0	-0.41
1956	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89126377	89126995	89126377	89126437	89126868	89126995	1956	1,3,0,2,0	0,1,0,0,0	0,0,1,0,0	5,4,4,1,1	430	-1	1	nan	1.0,-0.007,NA,1.0,NA	-0.0,-0.0,-0.001,-0.0,-0.0	0.665
1958	"ENSMUSG00000028959"	"Fastk"	chr5	-	24441527	24441823	24441527	24441663	24441731	24441823	1958	10,8,5,7,17	233,229,229,234,214	12,9,6,10,4	176,181,188,146,145	67	-1	nan	nan	-0.001,-0.001,-0.0,-0.0,-0.001	-0.001,-0.001,-0.0,-0.001,-0.0	0.0
1959	"ENSMUSG00000028959"	"Fastk"	chr5	-	24441923	24442395	24441923	24442083	24442181	24442395	1959	0,1,0,0,1	344,293,375,376,328	1,3,0,1,1	345,404,401,392,267	97	-1	nan	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1963	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035751	161036014	161035751	161035804	161035982	161036014	1963	19,30,25,27,14	57,73,83,48,71	12,30,15,6,8	52,68,46,55,37	177	-1	1	nan	-0.002,-0.002,-0.002,-0.003,-0.001	-0.001,-0.002,-0.002,-0.001,-0.001	-0.001
1964	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036207	161036244	1964	20,24,33,27,14	135,144,146,100,140	20,24,17,13,17	93,149,117,95,74	192	-1	1	nan	-0.001,-0.001,-0.001,-0.001,-0.001	-0.001,-0.001,-0.001,-0.001,-0.001	0.0
1965	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036207	161036579	161036207	161036244	161036548	161036579	1965	31,34,28,19,20	189,198,189,178,179	15,24,38,21,8	152,225,183,145,114	303	-1	1	nan	-0.001,-0.001,-0.0,-0.0,-0.0	-0.0,-0.0,-0.001,-0.0,-0.0	-0.0
1966	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035982	161037315	161035982	161036014	161036819	161037315	1966	42,43,41,45,47	0,0,0,0,1	33,41,35,21,27	0,0,0,0,1	804	-1	nan	nan	1.0,1.0,1.0,1.0,-0.062	1.0,1.0,1.0,1.0,-0.035	-0.005
1967	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035982	161037315	161035982	161036244	161036819	161037315	1967	46,54,45,48,52	0,0,0,0,0	32,46,37,23,29	0,0,1,0,0	574	-1	nan	nan	1.0,1.0,1.0,1.0,1.0	1.0,1.0,-0.069,1.0,1.0	0.214
1968	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036819	161037164	161036819	161036852	161037123	161037164	1968	43,52,57,68,51	55,79,65,93,75	36,80,49,26,26	67,66,67,43,49	270	-1	1	nan	-0.003,-0.002,-0.003,-0.003,-0.003	-0.002,-0.005,-0.003,-0.002,-0.002	0.0
1969	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036819	161037315	161036819	161036852	161037287	161037315	1969	74,72,73,88,59	197,169,202,184,161	47,81,47,32,32	158,175,200,178,93	434	-1	1	nan	-0.001,-0.001,-0.001,-0.001,-0.001	-0.001,-0.001,-0.001,-0.0,-0.001	-0.0
1970	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036819	161037315	161036819	161037164	161037287	161037315	1970	63,71,64,71,57	60,84,92,105,85	36,45,39,18,29	71,66,68,48,47	122	-1	1	nan	-0.009,-0.007,-0.006,-0.006,-0.006	-0.004,-0.006,-0.005,-0.003,-0.005	-0.002
1971	"ENSMUSG00000053332"	"Gas5"	chr1	+	161037287	161037547	161037287	161037315	161037504	161037547	1971	53,56,63,57,42	261,258,298,304,259	25,49,47,24,22	221,195,257,187,132	188	-1	1	nan	-0.001,-0.001,-0.001,-0.001,-0.001	-0.001,-0.001,-0.001,-0.001,-0.001	0.0
1972	"ENSMUSG00000053332"	"Gas5"	chr1	+	161037504	161038037	161037504	161037547	161037994	161038037	1972	31,37,46,41,25	248,280,305,331,289	17,42,33,21,23	177,142,238,164,101	446	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.001,-0.0,-0.0,-0.001	0.0
1973	"ENSMUSG00000053332"	"Gas5"	chr1	+	161038224	161038535	161038224	161038272	161038456	161038535	1973	0,5,0,2,0	311,358,423,361,433	3,2,1,1,4	293,199,315,188,204	183	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1979	"ENSMUSG00000036718"	"Micall2"	chr5	-	139708885	139709589	139708885	139709000	139709515	139709589	1979	0,4,0,0,0	10,6,11,12,16	0,1,0,0,1	3,6,3,7,3	514	-1	1	nan	-0.0,-0.001,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.001	0.0
1990	"ENSMUSG00000002825"	"Qtrt1"	chr9	+	21412232	21412531	21412232	21412301	21412392	21412531	1990	1,1,0,0,0	6,4,6,11,6	0,0,1,2,0	4,9,11,8,5	90	-1	nan	nan	-0.002,-0.003,-0.0,-0.0,-0.0	-0.0,-0.0,-0.001,-0.003,-0.0	-0.0
1991	"ENSMUSG00000002825"	"Qtrt1"	chr9	+	21419438	21419712	21419438	21419548	21419624	21419712	1991	3,3,2,0,1	26,27,18,24,15	1,2,1,1,0	6,10,13,12,6	75	-1	nan	nan	-0.002,-0.001,-0.001,-0.0,-0.001	-0.002,-0.003,-0.001,-0.001,-0.0	0.0
1997	"ENSMUSG00000035798"	"Zdhhc17"	chr10	-	110949620	110950683	110949620	110949683	110950560	110950683	1997	0,0,0,0,0	1,1,0,4,2	0,1,0,0,2	14,11,24,11,5	876	-1	1	nan	-0.0,-0.0,NA,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
1998	"ENSMUSG00000041215"	"Yeats2"	chr16	+	20171190	20174539	20171190	20171302	20174494	20174539	1998	0,0,1,0,0	3,0,1,0,0	0,0,0,0,0	5,3,3,13,5	3191	-1	1	nan	-0.0,NA,-0.0,NA,NA	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
2001	"ENSMUSG00000015452"	"Ager"	chr17	+	34598379	34598794	34598379	34598572	34598729	34598794	2001	0,0,0,0,0	1,1,0,0,1	1,0,0,0,0	0,0,0,2,3	156	-1	1	nan	-0.0,-0.0,NA,NA,-0.0	1.0,NA,NA,-0.0,-0.0	-0.333
2010	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194519	193194849	193194519	193194549	193194824	193194849	2010	0,3,0,0,0	1,0,4,4,1	0,0,0,0,0	7,6,1,8,8	274	-1	nan	nan	-0.0,1.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.2
2011	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195072	193195136	2011	0,0,0,0,3	1,2,1,3,0	0,0,0,1,2	6,6,1,2,6	222	-1	nan	nan	-0.0,-0.0,-0.0,-0.0,1.0	-0.0,-0.0,-0.0,-0.002,-0.002	0.201
2012	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193194849	193195274	193195422	2012	0,0,0,0,1	0,0,0,0,0	0,0,0,1,2	0,0,1,0,0	424	-1	1	nan	NA,NA,NA,NA,1.0	NA,NA,-0.0,1.0,1.0	0.333
2017	"ENSMUSG00000060992"	"Copz1"	chr15	+	103290674	103291420	103290674	103290756	103291328	103291420	2017	2,0,3,1,1	29,20,19,23,26	3,2,3,3,0	60,79,56,48,40	571	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
2022	"ENSMUSG00000024426"	"Atat1"	chr17	-	35909087	35909350	35909087	35909148	35909258	35909350	2022	1,0,0,0,0	3,3,0,0,0	1,0,0,1,0	2,2,0,2,0	109	-1	1	nan	-0.003,-0.0,NA,NA,NA	-0.005,-0.0,NA,-0.005,NA	0.002
2025	"ENSMUSG00000025369"	"Smarcc2"	chr10	+	128474371	128474813	128474371	128474409	128474682	128474813	2025	0,0,1,1,0	17,14,17,15,10	2,1,1,2,1	68,43,56,40,46	272	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
2027	"ENSMUSG00000039536"	"Stau1"	chr2	-	166950780	166951100	166950780	166950854	166950939	166951100	2027	8,8,14,10,5	0,3,0,0,0	27,8,16,12,15	0,1,3,2,0	84	-1	nan	nan	1.0,-0.033,1.0,1.0,1.0	1.0,-0.105,-0.068,-0.077,1.0	0.443
2028	"ENSMUSG00000039536"	"Stau1"	chr2	-	166951270	166952472	166951270	166951346	166952325	166952472	2028	1,2,0,3,1	19,24,9,21,8	8,9,5,6,3	84,55,84,71,55	978	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
2029	"ENSMUSG00000027680"	"Fxr1"	chr3	+	34058023	34058231	34058023	34058081	34058168	34058231	2029	116,91,74,112,91	158,176,118,145,133	260,169,297,221,174	339,226,384,265,262	86	-1	nan	nan	-0.009,-0.006,-0.007,-0.009,-0.008	-0.009,-0.009,-0.009,-0.01,-0.008	0.001
2032	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980467	45980572	45980639	2032	2,3,0,2,2	2,3,2,0,0	4,2,9,6,3	1,1,0,1,0	104	-1	nan	nan	-0.01,-0.01,-0.0,1.0,1.0	-0.04,-0.02,1.0,-0.061,1.0	0.02
2033	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980492	45980572	45980639	2033	2,3,0,2,2	7,19,18,19,8	3,2,9,6,3	40,41,40,37,32	79	-1	nan	nan	-0.004,-0.002,-0.0,-0.001,-0.003	-0.001,-0.001,-0.003,-0.002,-0.001	-0.0
2035	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79736366	79736614	79736366	79736443	79736522	79736614	2035	5,13,5,1,2	78,62,82,70,70	3,1,2,3,0	47,23,32,19,31	78	-1	nan	nan	-0.001,-0.003,-0.001,-0.0,-0.0	-0.001,-0.001,-0.001,-0.002,-0.0	0.0
2036	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79737263	79737509	79737263	79737362	79737456	79737509	2036	3,1,6,7,1	37,44,66,77,43	0,0,3,9,2	45,22,36,22,31	93	-1	nan	nan	-0.001,-0.0,-0.001,-0.001,-0.0	-0.0,-0.0,-0.001,-0.004,-0.001	0.001
2037	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79737263	79737886	79737263	79737713	79737799	79737886	2037	2,1,1,1,1	21,22,27,28,14	0,0,3,1,0	17,10,23,15,10	85	-1	nan	nan	-0.001,-0.001,-0.0,-0.0,-0.001	-0.0,-0.0,-0.002,-0.001,-0.0	0.0
2038	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79738030	79738804	79738030	79738210	79738681	79738804	2038	0,0,1,0,0	2,0,0,1,0	0,0,0,0,0	1,0,0,0,1	470	-1	1	nan	-0.0,NA,1.0,-0.0,NA	-0.0,NA,NA,NA,-0.0	0.333
2042	"ENSMUSG00000024446"	"Rpp21"	chr17	-	36257441	36257706	36257441	36257524	36257605	36257706	2042	5,2,6,3,2	55,53,101,75,65	3,0,1,1,1	21,56,37,28,30	80	-1	nan	nan	-0.001,-0.0,-0.001,-0.001,-0.0	-0.002,-0.0,-0.0,-0.0,-0.0	-0.0
2043	"ENSMUSG00000036202"	"Rif1"	chr2	+	52093502	52094662	52093502	52093589	52094588	52094662	2043	0,0,0,0,0	0,0,1,0,0	0,0,2,5,0	5,2,4,1,1	998	-1	1	nan	NA,NA,-0.0,NA,NA	-0.0,-0.0,-0.001,-0.005,-0.0	0.001
2052	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32374341	32375572	32374341	32374466	32375484	32375572	2052	0,0,1,0,0	14,19,18,18,13	0,0,1,1,0	19,11,21,24,18	1017	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
2053	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32376265	32377362	32376265	32376427	32377292	32377362	2053	3,6,3,11,3	55,49,57,87,74	1,0,1,0,3	35,18,45,34,33	864	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
2059	"ENSMUSG00000038141"	"Tmem181a"	chr17	+	6288985	6290678	6288985	6289073	6290556	6290678	2059	0,0,0,0,0	5,2,5,1,1	1,0,1,3,0	3,7,7,15,5	1482	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
2060	"ENSMUSG00000022621"	"Rabl2"	chr15	-	89583909	89584390	89583909	89584007	89584278	89584390	2060	1,0,0,0,0	1,2,4,0,0	0,0,0,0,0	2,1,2,1,2	270	-1	1	nan	-0.004,-0.0,-0.0,NA,NA	-0.0,-0.0,-0.0,-0.0,-0.0	-0.001
2062	"ENSMUSG00000003435"	"Supt5"	chr7	-	28329258	28329484	28329258	28329324	28329415	28329484	2062	6,5,5,7,3	29,58,29,51,64	11,4,10,5,4	84,45,105,68,68	90	-1	nan	nan	-0.002,-0.001,-0.002,-0.002,-0.001	-0.001,-0.001,-0.001,-0.001,-0.001	-0.001
2067	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21508930	21509351	21508930	21509114	21509288	21509351	2067	4,12,12,13,12	2,2,1,4,4	17,19,22,14,5	1,1,1,1,1	173	-1	nan	nan	-0.012,-0.036,-0.075,-0.019,-0.018	-0.109,-0.123,-0.146,-0.088,-0.03	0.067
2069	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73780573	73781030	73780573	73780707	73780897	73781030	2069	0,0,2,0,0	440,419,441,437,400	0,0,0,0,0	496,562,641,465,523	189	-1	1	nan	-0.0,-0.0,-0.0,-0.0,-0.0	-0.0,-0.0,-0.0,-0.0,-0.0	0.0
2070	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73782005	73782716	73782005	73782103	73782674	73782716	2070	13,9,14,7,3	9,12,8,5,6	15,31,20,21,14	20,20,23,17,10	570	-1	1	nan	-0.003,-0.001,-0.003,-0.002,-0.001	-0.001,-0.003,-0.002,-0.002,-0.002	-0.0
2071	"ENSMUSG00000062867"	"Impdh2"	chr9	+	108561596	108561857	108561596	108561698	108561782	108561857	2071	0,3,0,0,0	21,27,37,45,30	2,3,5,5,3	75,59,81,68,51	83	-1	nan	nan	-0.0,-0.001,-0.0,-0.0,-0.0	-0.0,-0.001,-0.001,-0.001,-0.001	0.001
