ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
19847	"ENSMUSG00000056367"	"Actr3b"	chr5	+	25829525	25829669	25825107	25825215	25831610	25831784
19848	"ENSMUSG00000029911"	"Ssbp1"	chr6	+	40477922	40478011	40476747	40476835	40480852	40480992
19854	"ENSMUSG00000053329"	"Gatd3a"	chr10	-	78164837	78164930	78162074	78163553	78168808	78168922
19855	"ENSMUSG00000053329"	"Gatd3a"	chr10	-	78167394	78167514	78163396	78163553	78168808	78168922
19856	"ENSMUSG00000053329"	"Gatd3a"	chr10	-	78167394	78167514	78164837	78164930	78168808	78168922
19860	"ENSMUSG00000047766"	"Lrrc49"	chr9	-	60601302	60601488	60598085	60598195	60602578	60602816
19861	"ENSMUSG00000047766"	"Lrrc49"	chr9	-	60614998	60615177	60610257	60610421	60621568	60621716
19862	"ENSMUSG00000047766"	"Lrrc49"	chr9	-	60615093	60615177	60609715	60610421	60621568	60621716
19867	"ENSMUSG00000020238"	"Ncln"	chr10	-	81487679	81487758	81486248	81487605	81487846	81487900
19868	"ENSMUSG00000020238"	"Ncln"	chr10	-	81491169	81491273	81490226	81490315	81491976	81492057
19877	"ENSMUSG00000021200"	"Asb2"	chr12	-	103323762	103323916	103321141	103321674	103325052	103325614
19878	"ENSMUSG00000021200"	"Asb2"	chr12	-	103345655	103345932	103338076	103338181	103355683	103356001
19883	"ENSMUSG00000066235"	"Pomgnt2"	chr9	-	121995066	121995113	121994844	121994950	121995875	121996009
19884	"ENSMUSG00000066235"	"Pomgnt2"	chr9	-	121995066	121995117	121994844	121994950	121995875	121996009
19888	"ENSMUSG00000033068"	"Entpd6"	chr2	+	150753009	150753333	150749041	150749233	150756042	150756119
19889	"ENSMUSG00000033068"	"Entpd6"	chr2	+	150756042	150756119	150753009	150753333	150758742	150758886
19890	"ENSMUSG00000033068"	"Entpd6"	chr2	+	150761232	150761268	150760102	150760178	150762375	150762464
19891	"ENSMUSG00000033068"	"Entpd6"	chr2	+	150768864	150768921	150766958	150767096	150770291	150770404
19892	"ENSMUSG00000035722"	"Abca7"	chr10	+	80007299	80007451	80007135	80007228	80007653	80007778
19893	"ENSMUSG00000035722"	"Abca7"	chr10	+	80007323	80007451	80007135	80007228	80007653	80007778
19894	"ENSMUSG00000035722"	"Abca7"	chr10	+	80008538	80008571	80008144	80008432	80008662	80008840
19895	"ENSMUSG00000035722"	"Abca7"	chr10	+	80011712	80011842	80011274	80011398	80011914	80012035
19899	"ENSMUSG00000037820"	"Tgm2"	chr2	-	158128638	158128742	158127111	158127354	158129322	158129430
19900	"ENSMUSG00000037820"	"Tgm2"	chr2	-	158138706	158138949	158134250	158134369	158142994	158143174
19902	"ENSMUSG00000019787"	"Trdn"	chr10	+	33139073	33139283	33080553	33083745	33175768	33175828
19903	"ENSMUSG00000019787"	"Trdn"	chr10	+	33157012	33157174	33139073	33139283	33158245	33158278
19904	"ENSMUSG00000019787"	"Trdn"	chr10	+	33157012	33157174	33139073	33139283	33175768	33175828
19905	"ENSMUSG00000019787"	"Trdn"	chr10	+	33158245	33158278	33139073	33139283	33175768	33175828
19906	"ENSMUSG00000019787"	"Trdn"	chr10	+	33158245	33158278	33139073	33139283	33233854	33233926
19907	"ENSMUSG00000019787"	"Trdn"	chr10	+	33158245	33158278	33157012	33157174	33175768	33175828
19908	"ENSMUSG00000019787"	"Trdn"	chr10	+	33175768	33175828	33158245	33158278	33183953	33184016
19909	"ENSMUSG00000019787"	"Trdn"	chr10	+	33183953	33184016	33175768	33175828	33186640	33186700
19910	"ENSMUSG00000019787"	"Trdn"	chr10	+	33195948	33196125	33158245	33158278	33233854	33233926
19911	"ENSMUSG00000019787"	"Trdn"	chr10	+	33195948	33196125	33186640	33186700	33233854	33233926
19912	"ENSMUSG00000019787"	"Trdn"	chr10	+	33200162	33200222	33195948	33196125	33233854	33233926
19913	"ENSMUSG00000019787"	"Trdn"	chr10	+	33233854	33233926	33200162	33200222	33305036	33305090
19914	"ENSMUSG00000019787"	"Trdn"	chr10	+	33305036	33305090	33233854	33233926	33332435	33332465
19915	"ENSMUSG00000019787"	"Trdn"	chr10	+	33305036	33305090	33258086	33258140	33321304	33321334
19916	"ENSMUSG00000019787"	"Trdn"	chr10	+	33305036	33305090	33258086	33258140	33332435	33332465
19917	"ENSMUSG00000019787"	"Trdn"	chr10	+	33321304	33321334	33258086	33258140	33332435	33332465
19918	"ENSMUSG00000019787"	"Trdn"	chr10	+	33321304	33321334	33305036	33305090	33332435	33332465
19919	"ENSMUSG00000019787"	"Trdn"	chr10	+	33332435	33332465	33321304	33321334	33333231	33333249
19920	"ENSMUSG00000019787"	"Trdn"	chr10	+	33332435	33332465	33321304	33321334	33334981	33335014
19921	"ENSMUSG00000019787"	"Trdn"	chr10	+	33332435	33332465	33321304	33321334	33335139	33335166
19922	"ENSMUSG00000019787"	"Trdn"	chr10	+	33333231	33333249	33321304	33321334	33334981	33335014
19923	"ENSMUSG00000019787"	"Trdn"	chr10	+	33333231	33333249	33332435	33332465	33334981	33335014
19924	"ENSMUSG00000019787"	"Trdn"	chr10	+	33334981	33335014	33321304	33321334	33335139	33335166
19925	"ENSMUSG00000019787"	"Trdn"	chr10	+	33334981	33335014	33332435	33332465	33335139	33335166
19926	"ENSMUSG00000019787"	"Trdn"	chr10	+	33335139	33335166	33321304	33321334	33363977	33364022
19927	"ENSMUSG00000019787"	"Trdn"	chr10	+	33337512	33337539	33335139	33335166	33363977	33364022
19928	"ENSMUSG00000019787"	"Trdn"	chr10	+	33343075	33343123	33337512	33337539	33363977	33364022
19929	"ENSMUSG00000019787"	"Trdn"	chr10	+	33343075	33343123	33337512	33337539	33398380	33398431
19930	"ENSMUSG00000019787"	"Trdn"	chr10	+	33363977	33364022	33337512	33337539	33398380	33398431
19931	"ENSMUSG00000019787"	"Trdn"	chr10	+	33363977	33364022	33343075	33343123	33398380	33398431
19932	"ENSMUSG00000019787"	"Trdn"	chr10	+	33398380	33398431	33363977	33364022	33399094	33399145
19933	"ENSMUSG00000019787"	"Trdn"	chr10	+	33399094	33399145	33398380	33398431	33433700	33433730
19934	"ENSMUSG00000019787"	"Trdn"	chr10	+	33433700	33433730	33399094	33399145	33437717	33437747
19935	"ENSMUSG00000019787"	"Trdn"	chr10	+	33433700	33433730	33399094	33399145	33438791	33438818
19936	"ENSMUSG00000019787"	"Trdn"	chr10	+	33437717	33437747	33399094	33399145	33438791	33438818
19937	"ENSMUSG00000019787"	"Trdn"	chr10	+	33437717	33437747	33399094	33399145	33439174	33439222
19938	"ENSMUSG00000019787"	"Trdn"	chr10	+	33437717	33437747	33433700	33433730	33438791	33438818
19939	"ENSMUSG00000019787"	"Trdn"	chr10	+	33438791	33438818	33399094	33399145	33439174	33439222
19940	"ENSMUSG00000019787"	"Trdn"	chr10	+	33438791	33438818	33437717	33437747	33439174	33439222
19941	"ENSMUSG00000019787"	"Trdn"	chr10	+	33439174	33439222	33399094	33399145	33442887	33442932
19942	"ENSMUSG00000019787"	"Trdn"	chr10	+	33442887	33442932	33439174	33439222	33444053	33444074
19943	"ENSMUSG00000019787"	"Trdn"	chr10	+	33444053	33444074	33442887	33442932	33444723	33444750
19944	"ENSMUSG00000019787"	"Trdn"	chr10	+	33446987	33447032	33399094	33399145	33464557	33464596
19945	"ENSMUSG00000019787"	"Trdn"	chr10	+	33450978	33451002	33446987	33447032	33464557	33464596
19946	"ENSMUSG00000019787"	"Trdn"	chr10	+	33464557	33464596	33399094	33399145	33468155	33468194
19947	"ENSMUSG00000019787"	"Trdn"	chr10	+	33466422	33466461	33464557	33464596	33468155	33468194
19957	"ENSMUSG00000003808"	"Farsa"	chr8	+	84861126	84861225	84860905	84860957	84861311	84861430
19958	"ENSMUSG00000003808"	"Farsa"	chr8	+	84867376	84867461	84864436	84864552	84867548	84867648
19968	"ENSMUSG00000041147"	"Brca2"	chr5	+	150544894	150544990	150538648	150543457	150547940	150548010
19971	"ENSMUSG00000017478"	"Zc3h18"	chr8	+	122397817	122397966	122386861	122386946	122398235	122398328
19972	"ENSMUSG00000017478"	"Zc3h18"	chr8	+	122401590	122401708	122399004	122399162	122403150	122403419
19987	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98365562	98365636	98357917	98358047	98374919	98375028
19988	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98365562	98365636	98357917	98358047	98380617	98380691
19991	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98374919	98375013	98357917	98358047	98380617	98380691
19992	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98374919	98375013	98370491	98370583	98380617	98380691
19993	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98374919	98375028	98357917	98358047	98380617	98380691
19995	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98374919	98375028	98370491	98370583	98380617	98380691
19998	"ENSMUSG00000026519"	"Tmem63a"	chr1	+	180973139	180973202	180972715	180972831	180974168	180975103
20006	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32310450	32310487	32309478	32309634	32312126	32312342
20009	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32333065	32333204	32327960	32328047	32335775	32335843
20010	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32333152	32333204	32327960	32328047	32335775	32335843
20011	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32334681	32334820	32327960	32328047	32335775	32335843
20016	"ENSMUSG00000059439"	"Bcas3"	chr11	+	85509427	85509692	85495827	85495961	85531792	85531943
20017	"ENSMUSG00000059439"	"Bcas3"	chr11	+	85543927	85543972	85531792	85531943	85554189	85554314
20018	"ENSMUSG00000059439"	"Bcas3"	chr11	+	85557322	85557488	85554189	85554314	85559070	85559171
20020	"ENSMUSG00000059439"	"Bcas3"	chr11	+	85813999	85814065	85801784	85801952	85825201	85826058
20021	"ENSMUSG00000059439"	"Bcas3"	chr11	+	85822021	85822112	85801820	85801952	85825201	85825390
20023	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43424414	43424591	43422497	43422656	43424713	43424823
20025	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43453070	43453155	43452415	43452475	43455255	43456072
20026	"ENSMUSG00000113737"	"BB123696"	chr13	-	52733031	52733129	52729614	52731329	52735365	52735608
20035	"ENSMUSG00000026781"	"Acbd5"	chr2	+	23094288	23094517	23087484	23087619	23099561	23099764
20036	"ENSMUSG00000033871"	"Ppargc1b"	chr18	-	61312153	61312270	61310406	61311508	61315736	61315949
20042	"ENSMUSG00000020549"	"Elac2"	chr11	+	64981616	64981674	64980607	64980672	64982755	64982824
20043	"ENSMUSG00000020549"	"Elac2"	chr11	+	64987270	64987329	64985472	64985621	64987407	64987480
20044	"ENSMUSG00000020549"	"Elac2"	chr11	+	64998340	64998379	64997867	64998006	64998507	64998617
20055	"ENSMUSG00000039458"	"Mtmr12"	chr15	+	12233853	12233926	12232755	12232901	12236017	12236120
20056	"ENSMUSG00000039458"	"Mtmr12"	chr15	+	12265543	12265711	12263724	12263897	12266606	12266768
20057	"ENSMUSG00000026456"	"Cyb5r1"	chr1	+	134406312	134406462	134405780	134406053	134407045	134407152
20060	"ENSMUSG00000026456"	"Cyb5r1"	chr1	+	134409600	134409686	134407816	134408487	134410492	134410592
20062	"ENSMUSG00000016833"	"Mrps18c"	chr5	+	100801907	100801991	100799551	100799613	100803052	100803110
20063	"ENSMUSG00000016833"	"Mrps18c"	chr5	+	100801907	100801991	100799551	100799613	100803969	100804029
20064	"ENSMUSG00000016833"	"Mrps18c"	chr5	+	100803052	100803110	100799551	100799613	100803969	100804029
20067	"ENSMUSG00000000782"	"Tcf7"	chr11	-	52258852	52258945	52257683	52257803	52260530	52260621
20069	"ENSMUSG00000014498"	"Ankrd52"	chr10	+	128382631	128382746	128382334	128382413	128382900	128382983
20070	"ENSMUSG00000020231"	"Dip2a"	chr10	-	76268491	76268566	76266316	76266491	76270103	76270161
20072	"ENSMUSG00000020231"	"Dip2a"	chr10	-	76278487	76278611	76276583	76276705	76279705	76279786
20073	"ENSMUSG00000020231"	"Dip2a"	chr10	-	76296352	76296417	76295241	76296160	76297754	76297857
20079	"ENSMUSG00000028078"	"Dclk2"	chr3	-	86788621	86788634	86786152	86787412	86792068	86793913
20092	"ENSMUSG00000031988"	"Vps26b"	chr9	-	27012724	27012900	27010363	27010506	27015156	27015321
20108	"ENSMUSG00000039958"	"Etfbkmt"	chr6	+	149144014	149144442	149142605	149142715	149147157	149147288
20110	"ENSMUSG00000039958"	"Etfbkmt"	chr6	+	149144033	149144442	149142605	149142715	149147157	149147288
20116	"ENSMUSG00000020900"	"Myh10"	chr11	+	68783382	68783504	68783105	68783299	68784926	68784996
20118	"ENSMUSG00000001240"	"Ramp2"	chr11	+	101256008	101256097	101254942	101254996	101256877	101256953
20119	"ENSMUSG00000026950"	"Neb"	chr2	-	52150536	52150629	52149589	52149697	52150966	52151059
20121	"ENSMUSG00000026950"	"Neb"	chr2	-	52150536	52150629	52149589	52149697	52153055	52153148
20123	"ENSMUSG00000026950"	"Neb"	chr2	-	52150536	52150629	52149589	52149697	52157831	52157912
20124	"ENSMUSG00000026950"	"Neb"	chr2	-	52150536	52150629	52149589	52149697	52159476	52159569
20125	"ENSMUSG00000026950"	"Neb"	chr2	-	52150536	52150629	52149589	52149697	52162067	52162172
20127	"ENSMUSG00000026950"	"Neb"	chr2	-	52150966	52151059	52149589	52149697	52153055	52153148
20128	"ENSMUSG00000026950"	"Neb"	chr2	-	52150966	52151059	52149589	52149697	52157831	52157912
20129	"ENSMUSG00000026950"	"Neb"	chr2	-	52150966	52151059	52150536	52150629	52151363	52151456
20130	"ENSMUSG00000026950"	"Neb"	chr2	-	52150966	52151059	52150536	52150629	52153055	52153148
20131	"ENSMUSG00000026950"	"Neb"	chr2	-	52150966	52151059	52150536	52150629	52153682	52153775
20132	"ENSMUSG00000026950"	"Neb"	chr2	-	52150966	52151059	52150536	52150629	52157831	52157912
20133	"ENSMUSG00000026950"	"Neb"	chr2	-	52150966	52151059	52150536	52150629	52160655	52160748
20134	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52149589	52149697	52153055	52153148
20136	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52149589	52149697	52157831	52157912
20137	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52149589	52149697	52159476	52159569
20138	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52149589	52149697	52162067	52162172
20139	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150536	52150629	52153055	52153148
20140	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150536	52150629	52156354	52156447
20141	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150536	52150629	52157831	52157912
20142	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150536	52150629	52159476	52159569
20143	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150536	52150629	52160655	52160748
20144	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150536	52150629	52162067	52162172
20145	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150966	52151059	52153055	52153148
20146	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150966	52151059	52157831	52157912
20147	"ENSMUSG00000026950"	"Neb"	chr2	-	52151363	52151456	52150966	52151059	52160655	52160748
20149	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52149589	52149697	52157831	52157912
20150	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52149589	52149697	52159476	52159569
20151	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52149589	52149697	52161370	52161475
20152	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150536	52150629	52153682	52153775
20153	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150536	52150629	52154569	52154662
20154	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150536	52150629	52156354	52156447
20155	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150536	52150629	52157831	52157912
20156	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150536	52150629	52159476	52159569
20157	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150536	52150629	52160655	52160748
20158	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150966	52151059	52153682	52153775
20159	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150966	52151059	52157831	52157912
20160	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52150966	52151059	52160655	52160748
20161	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52151363	52151456	52156354	52156447
20162	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52151363	52151456	52157290	52157383
20163	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52151363	52151456	52157831	52157912
20165	"ENSMUSG00000026950"	"Neb"	chr2	-	52153055	52153148	52151363	52151456	52160655	52160748
20166	"ENSMUSG00000026950"	"Neb"	chr2	-	52153682	52153775	52150536	52150629	52154569	52154662
20167	"ENSMUSG00000026950"	"Neb"	chr2	-	52153682	52153775	52150536	52150629	52156354	52156447
20168	"ENSMUSG00000026950"	"Neb"	chr2	-	52153682	52153775	52150536	52150629	52157831	52157912
20169	"ENSMUSG00000026950"	"Neb"	chr2	-	52153682	52153775	52150966	52151059	52157831	52157912
20170	"ENSMUSG00000026950"	"Neb"	chr2	-	52153682	52153775	52153055	52153148	52154569	52154662
20171	"ENSMUSG00000026950"	"Neb"	chr2	-	52153682	52153775	52153055	52153148	52156354	52156447
20172	"ENSMUSG00000026950"	"Neb"	chr2	-	52153682	52153775	52153055	52153148	52157290	52157383
20173	"ENSMUSG00000026950"	"Neb"	chr2	-	52153682	52153775	52153055	52153148	52157831	52157912
20174	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52150536	52150629	52156354	52156447
20175	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52150536	52150629	52157831	52157924
20176	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52150536	52150629	52160655	52160748
20177	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52153055	52153148	52156354	52156447
20178	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52153055	52153148	52157290	52157383
20179	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52153055	52153148	52157831	52157924
20180	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52153055	52153148	52160655	52160748
20181	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52153682	52153775	52156354	52156447
20182	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52153682	52153775	52157290	52157383
20183	"ENSMUSG00000026950"	"Neb"	chr2	-	52154569	52154662	52153682	52153775	52157831	52157924
20184	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52149589	52149697	52157831	52157924
20185	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52149589	52149697	52159476	52159569
20186	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52149589	52149697	52161370	52161475
20187	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52150536	52150629	52157831	52157924
20188	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52150536	52150629	52159476	52159569
20189	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52151363	52151456	52157290	52157383
20190	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52151363	52151456	52157831	52157924
20192	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52153055	52153148	52157290	52157383
20193	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52153055	52153148	52157831	52157924
20194	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52153055	52153148	52159476	52159569
20195	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52153055	52153148	52161370	52161475
20196	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52153682	52153775	52157290	52157383
20197	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52153682	52153775	52157831	52157924
20198	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52154569	52154662	52157290	52157383
20199	"ENSMUSG00000026950"	"Neb"	chr2	-	52156354	52156447	52154569	52154662	52157831	52157924
20200	"ENSMUSG00000026950"	"Neb"	chr2	-	52157290	52157383	52151363	52151456	52157831	52157912
20201	"ENSMUSG00000026950"	"Neb"	chr2	-	52157290	52157383	52153055	52153148	52157831	52157912
20202	"ENSMUSG00000026950"	"Neb"	chr2	-	52157290	52157383	52153682	52153775	52157831	52157912
20203	"ENSMUSG00000026950"	"Neb"	chr2	-	52157290	52157383	52154569	52154662	52157831	52157912
20204	"ENSMUSG00000026950"	"Neb"	chr2	-	52157290	52157383	52156340	52156447	52157831	52157912
20205	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52149589	52149697	52159476	52159569
20206	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52150536	52150629	52159476	52159569
20207	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52150536	52150629	52160655	52160748
20208	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52150966	52151059	52160655	52160748
20210	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52151363	52151456	52160655	52160748
20211	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52153055	52153148	52159476	52159569
20212	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52153055	52153148	52160655	52160748
20213	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52154569	52154662	52160655	52160748
20214	"ENSMUSG00000026950"	"Neb"	chr2	-	52157831	52157924	52156340	52156447	52159476	52159569
20215	"ENSMUSG00000026950"	"Neb"	chr2	-	52159476	52159569	52150536	52150629	52160655	52160748
20216	"ENSMUSG00000026950"	"Neb"	chr2	-	52159476	52159569	52151363	52151456	52160655	52160748
20217	"ENSMUSG00000026950"	"Neb"	chr2	-	52159476	52159569	52153055	52153148	52160655	52160748
20218	"ENSMUSG00000026950"	"Neb"	chr2	-	52159476	52159569	52157831	52157924	52160655	52160748
20219	"ENSMUSG00000026950"	"Neb"	chr2	-	52160655	52160748	52150536	52150629	52162067	52162172
20220	"ENSMUSG00000026950"	"Neb"	chr2	-	52160655	52160748	52151363	52151456	52162067	52162172
20221	"ENSMUSG00000026950"	"Neb"	chr2	-	52160655	52160748	52153055	52153148	52161370	52161475
20222	"ENSMUSG00000026950"	"Neb"	chr2	-	52161370	52161475	52149589	52149697	52162067	52162172
20223	"ENSMUSG00000026950"	"Neb"	chr2	-	52161370	52161475	52160655	52160748	52162067	52162172
20224	"ENSMUSG00000026950"	"Neb"	chr2	-	52162067	52162172	52161370	52161475	52162904	52163009
20225	"ENSMUSG00000026950"	"Neb"	chr2	-	52163936	52164050	52162904	52163009	52164591	52164702
20226	"ENSMUSG00000026950"	"Neb"	chr2	-	52165166	52165277	52164591	52164702	52167559	52167664
20227	"ENSMUSG00000026950"	"Neb"	chr2	-	52169842	52169947	52169058	52169163	52170438	52170549
20230	"ENSMUSG00000026950"	"Neb"	chr2	-	52187410	52187515	52185270	52185375	52188682	52188787
20231	"ENSMUSG00000026950"	"Neb"	chr2	-	52191925	52192030	52189853	52189958	52192469	52192520
20232	"ENSMUSG00000026950"	"Neb"	chr2	-	52204225	52204333	52202508	52202622	52204623	52204728
20233	"ENSMUSG00000026950"	"Neb"	chr2	-	52205621	52205726	52204826	52204931	52206065	52206263
20234	"ENSMUSG00000026950"	"Neb"	chr2	-	52298808	52298916	52298618	52298732	52299476	52299581
20235	"ENSMUSG00000026950"	"Neb"	chr2	-	52303630	52303735	52302441	52302540	52303826	52303934
20242	"ENSMUSG00000060002"	"Chpt1"	chr10	-	88480814	88480946	88477009	88477168	88482230	88482315
20244	"ENSMUSG00000060002"	"Chpt1"	chr10	-	88482230	88482315	88477009	88477168	88488381	88488523
20245	"ENSMUSG00000060002"	"Chpt1"	chr10	-	88489580	88489728	88488381	88488523	88503584	88503753
20246	"ENSMUSG00000058587"	"Tmod3"	chr9	-	75504839	75504984	75497706	75500150	75507380	75507524
20247	"ENSMUSG00000026404"	"Ddx59"	chr1	+	136424794	136424884	136419409	136419577	136432311	136432563
20248	"ENSMUSG00000026404"	"Ddx59"	chr1	+	136434505	136434634	136433712	136433865	136439752	136440158
20250	"ENSMUSG00000029190"	"D5Ertd579e"	chr5	-	36607937	36608046	36602249	36602803	36613245	36613730
20251	"ENSMUSG00000027198"	"Ext2"	chr2	-	93703193	93703276	93695630	93696271	93704482	93704611
20252	"ENSMUSG00000027198"	"Ext2"	chr2	-	93707233	93707377	93704482	93704611	93730157	93730324
20253	"ENSMUSG00000027198"	"Ext2"	chr2	-	93811896	93811986	93806024	93806141	93813398	93813964
20254	"ENSMUSG00000027198"	"Ext2"	chr2	-	93820029	93820149	93813398	93813964	93821609	93821681
20262	"ENSMUSG00000020747"	"Tmem94"	chr11	+	115776070	115776210	115775755	115775889	115777247	115777377
20263	"ENSMUSG00000020747"	"Tmem94"	chr11	+	115776332	115776421	115776070	115776210	115777247	115777377
20264	"ENSMUSG00000020747"	"Tmem94"	chr11	+	115777247	115777377	115765432	115765553	115785439	115785559
20265	"ENSMUSG00000020747"	"Tmem94"	chr11	+	115785814	115785942	115785439	115785559	115786179	115786266
20266	"ENSMUSG00000020747"	"Tmem94"	chr11	+	115794007	115794189	115793056	115793274	115794265	115794404
20267	"ENSMUSG00000020747"	"Tmem94"	chr11	+	115795624	115795814	115795316	115795425	115796065	115796143
20269	"ENSMUSG00000041189"	"Chrnb1"	chr11	-	69786880	69787104	69785706	69785879	69792698	69792908
20270	"ENSMUSG00000041189"	"Chrnb1"	chr11	-	69792698	69792908	69786880	69787104	69793464	69793612
20271	"ENSMUSG00000041189"	"Chrnb1"	chr11	-	69794149	69794259	69793883	69793992	69794968	69795013
20272	"ENSMUSG00000041189"	"Chrnb1"	chr11	-	69794968	69795013	69794149	69794259	69795594	69795734
20273	"ENSMUSG00000041189"	"Chrnb1"	chr11	-	69794968	69795013	69794149	69794259	69795821	69795905
20274	"ENSMUSG00000041189"	"Chrnb1"	chr11	-	69795594	69795734	69794149	69794259	69795821	69795943
20275	"ENSMUSG00000041189"	"Chrnb1"	chr11	-	69795594	69795734	69794968	69795013	69795821	69795943
20277	"ENSMUSG00000055923"	"Aasdh"	chr5	-	76884085	76884201	76882266	76883062	76886046	76886322
20278	"ENSMUSG00000055923"	"Aasdh"	chr5	-	76884085	76884201	76882266	76883062	76886129	76886322
20279	"ENSMUSG00000055923"	"Aasdh"	chr5	-	76887187	76887360	76886046	76886322	76888029	76888136
20284	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30727986	30728108	30727700	30727903	30728204	30728289
20285	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30727986	30728129	30727702	30727903	30728204	30728289
20287	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30728431	30728568	30728204	30728289	30728656	30728716
20288	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30728498	30728568	30728204	30728289	30728656	30728716
20289	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30728656	30728716	30728204	30728289	30729201	30729271
20290	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30728656	30728741	30728204	30728289	30729201	30729271
