ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16528	"ENSMUSG00000014418"	"Hps5"	chr7	-	46768936	46769092	46768032	46768152	46769292	46769413	16528	13,8,19,8,10	1,1,2,0,0	7,15,23	3,2,1	155	-1	nan	nan
16532	"ENSMUSG00000039005"	"Tlr4"	chr4	+	66833893	66834060	66827583	66827921	66839228	66839618	16532	47,27,57,31,25	1,2,0,0,2	3,4,2	0,0,0	166	-1	nan	nan
16535	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18815328	18815361	18814829	18814962	18817902	18817964	16535	95,82,123,99,47	1,4,0,0,1	64,85,73	0,0,0	32	-1	nan	nan
16536	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18815851	18816016	18815328	18815361	18817902	18818024	16536	3,1,2,1,1	98,71,118,107,47	0,0,0	51,85,57	164	-1	1	nan
16537	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18817902	18818024	18815328	18815361	18821038	18821169	16537	163,122,204,151,74	0,0,0,0,0	98,146,115	0,1,0	121	-1	nan	nan
16538	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70010697	70010770	70010524	70010600	70010848	70010921	16538	1737,1723,2283,1641,1536	1,0,0,0,2	882,1107,868	1,1,0	72	-1	1	nan
16539	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70011535	70011598	70011344	70011446	70012185	70012290	16539	1083,1207,1522,1210,1011	0,2,1,0,0	613,353,276	0,0,0	62	-1	1	nan
16540	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70011683	70011770	70011221	70011598	70012185	70012290	16540	1720,1938,2462,1740,1600	0,0,0,0,0	953,706,592	0,1,0	86	-1	1	nan
16541	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70013433	70013578	70013171	70013301	70014244	70014379	16541	1686,2113,2758,2112,1574	3,0,0,1,0	1080,801,676	0,0,0	144	-1	1	nan
16542	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70014792	70014858	70014630	70014703	70015116	70015195	16542	1234,2136,2165,1474,1077	1,6,7,2,2	889,871,764	1,1,1	65	-1	nan	nan
16544	"ENSMUSG00000059412"	"Fxyd2"	chr9	+	45409512	45409549	45408299	45408374	45409702	45409720	16544	8,9,5,11,1	1,0,0,0,0	1,1,2	0,0,0	36	-1	1	nan
16545	"ENSMUSG00000028894"	"Inpp5b"	chr4	+	124743635	124743733	124742812	124743030	124743873	124743903	16545	10,17,16,7,6	0,0,1,0,0	2,10,5	0,0,0	97	-1	nan	nan
16547	"ENSMUSG00000028894"	"Inpp5b"	chr4	+	124782389	124782491	124780370	124780538	124783887	124784002	16547	23,22,26,19,20	1,1,0,0,0	8,8,11	0,0,0	101	-1	nan	nan
16548	"ENSMUSG00000028894"	"Inpp5b"	chr4	+	124786517	124786629	124785172	124785360	124787471	124787581	16548	12,8,31,24,17	3,0,1,1,0	8,18,11	3,1,2	111	-1	nan	nan
16549	"ENSMUSG00000028894"	"Inpp5b"	chr4	+	124792192	124792355	124791505	124791616	124793173	124793409	16549	35,12,17,24,13	0,0,1,0,0	21,13,9	0,0,0	162	-1	nan	nan
16550	"ENSMUSG00000028894"	"Inpp5b"	chr4	+	124793601	124793654	124793173	124793409	124795355	124795469	16550	2,1,3,3,0	9,3,11,15,1	10,3,3	6,3,5	52	-1	nan	nan
16551	"ENSMUSG00000021133"	"Susd6"	chr12	+	80851213	80851276	80828025	80828243	80868426	80868624	16551	11,6,19,22,5	36,41,65,45,32	9,7,8	34,30,15	62	-1	nan	nan
16552	"ENSMUSG00000021133"	"Susd6"	chr12	+	80868426	80868624	80828025	80828243	80870074	80870210	16552	66,87,156,87,52	0,0,0,0,1	58,45,38	1,0,0	197	-1	nan	nan
16553	"ENSMUSG00000049421"	"Zfp260"	chr7	+	30099527	30099722	30094793	30095211	30104229	30104278	16553	28,14,26,36,28	0,1,0,0,0	15,20,17	0,0,0	194	-1	nan	nan
16554	"ENSMUSG00000066233"	"Tmem42"	chr9	+	123021858	123022070	123021417	123021570	123022165	123022249	16554	0,0,0,3,0	11,26,15,22,6	0,0,0	12,4,1	211	-1	1	nan
16556	"ENSMUSG00000030671"	"Pde3b"	chr7	+	114521663	114521775	114519511	114519649	114523332	114523446	16556	9,5,19,5,6	0,0,2,0,0	3,2,2	0,0,0	111	-1	nan	nan
16557	"ENSMUSG00000035963"	"Odf3l2"	chr10	-	79644613	79644721	79642579	79642693	79645566	79645738	16557	30,1,9,3,15	3,0,0,0,0	4,2,11	0,0,0	107	-1	nan	nan
16558	"ENSMUSG00000025323"	"Sp4"	chr12	-	118261726	118261955	118254409	118254609	118298637	118300192	16558	26,18,18,16,8	0,0,0,0,0	9,20,17	0,1,0	228	-1	nan	nan
16559	"ENSMUSG00000085614"	"1700123M08Rik"	chr4	+	11976443	11976587	11966573	11966683	11980141	11980408	16559	1,0,0,3,0	0,0,0,0,0	2,0,2	1,0,0	143	-1	1	nan
16560	"ENSMUSG00000085614"	"1700123M08Rik"	chr4	+	11976443	11976587	11966573	11966683	11993864	11993999	16560	0,0,1,3,0	4,2,0,1,7	4,0,2	9,11,2	143	-1	nan	nan
16561	"ENSMUSG00000085614"	"1700123M08Rik"	chr4	+	11977456	11977570	11976443	11976587	11980141	11980408	16561	0,0,0,0,0	1,0,0,1,0	0,5,2	0,0,2	113	-1	1	nan
16562	"ENSMUSG00000085614"	"1700123M08Rik"	chr4	+	11980141	11980408	11966573	11966683	11993864	11993999	16562	4,5,5,2,3	4,2,0,1,7	3,3,0	9,11,2	266	-1	nan	nan
16563	"ENSMUSG00000085614"	"1700123M08Rik"	chr4	+	11980141	11980408	11976443	11976587	11993864	11993999	16563	5,5,5,3,3	0,0,1,1,0	2,3,2	2,0,2	266	-1	nan	nan
16564	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92460379	92460465	92452010	92452119	92462290	92462345	16564	1984,1934,2458,1948,1889	0,0,1,1,0	1588,1263,1101	0,0,0	85	-1	1	nan
16565	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92467380	92467467	92464360	92464482	92469862	92470078	16565	1202,1220,1450,1131,1057	4,1,4,7,2	950,856,701	0,2,0	86	-1	nan	nan
16566	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92469862	92470078	92467380	92467467	92473662	92473747	16566	664,669,842,644,605	0,0,0,0,0	513,535,428	0,0,1	215	-1	nan	nan
16567	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92470816	92470985	92469862	92470078	92473662	92473860	16567	814,1146,1050,885,801	2,2,7,0,0	686,850,776	2,2,1	168	-1	nan	nan
16568	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92470950	92470985	92469862	92470078	92473662	92473757	16568	42,67,37,59,41	2,2,7,0,0	40,105,93	2,2,1	34	-1	nan	nan
16572	"ENSMUSG00000040855"	"Reps2"	chrX	-	162512678	162512732	162471794	162471856	162514278	162514348	16572	0,0,0,0,0	1,2,1,1,0	0,1,0	0,2,0	53	-1	1	nan
16573	"ENSMUSG00000040855"	"Reps2"	chrX	-	162565227	162565351	162554796	162554945	162643273	162643601	16573	0,1,1,2,0	0,0,1,0,0	0,2,0	0,0,0	123	-1	1	nan
16576	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709239	116709273	116708508	116709094	116709437	116709619	16576	1,2,2,4,0	3,0,0,1,0	1,0,0	1,0,0	33	-1	1	nan
16578	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709242	116709273	116708928	116709094	116709437	116709619	16578	1,1,0,1,0	3,0,0,1,0	0,1,0	1,0,0	30	-1	1	nan
16582	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53588688	53588760	53586834	53586930	53590716	53590725	16582	6,0,1,2,0	0,0,0,0,1	2,0,0	0,0,0	71	-1	1	nan
16583	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53588688	53588760	53586834	53586930	53593373	53593530	16583	5,2,2,2,0	5,5,9,1,2	4,0,0	7,4,1	71	-1	nan	nan
16584	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53588688	53588760	53586834	53586930	53593394	53593530	16584	5,0,2,1,0	1,0,0,0,0	1,0,0	0,0,0	71	-1	1	nan
16585	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53590716	53590725	53586834	53586930	53593373	53593530	16585	0,0,0,0,1	5,5,9,1,2	0,0,0	7,4,1	8	-1	1	nan
16587	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53590716	53590725	53588688	53588760	53593373	53593530	16587	0,0,0,1,0	0,2,1,1,0	1,0,0	3,0,0	8	-1	1	nan
16590	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53597958	53598012	53594825	53594951	53598293	53598362	16590	21,8,22,18,18	0,4,0,0,0	7,8,4	0,0,0	53	-1	nan	nan
16591	"ENSMUSG00000030822"	"Prr14"	chr7	+	127471704	127471977	127471028	127471119	127472097	127472266	16591	38,15,45,37,35	1,3,1,2,0	15,22,10	0,2,0	272	-1	nan	nan
16592	"ENSMUSG00000030822"	"Prr14"	chr7	+	127471905	127471977	127470984	127471119	127472097	127472266	16592	40,17,54,26,28	1,3,1,2,0	12,22,16	0,2,0	71	-1	nan	nan
16593	"ENSMUSG00000030822"	"Prr14"	chr7	+	127473796	127473986	127473594	127473716	127474378	127474422	16593	53,61,63,61,53	1,0,0,0,0	30,31,33	0,0,0	189	-1	nan	nan
16594	"ENSMUSG00000030822"	"Prr14"	chr7	+	127474378	127474422	127473594	127473986	127474513	127474719	16594	42,57,46,42,46	0,0,0,0,0	18,17,15	0,0,1	43	-1	nan	nan
16596	"ENSMUSG00000028848"	"Gpn2"	chr4	+	133588499	133588660	133585909	133586066	133589766	133589897	16596	37,29,41,34,26	3,0,0,0,0	28,19,23	0,0,0	160	-1	nan	nan
16601	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131155167	131155251	131154228	131154419	131155632	131155723	16601	116,114,92,94,96	2,0,0,0,0	87,70,48	0,0,0	83	-1	nan	nan
16602	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131164402	131164506	131163519	131163565	131165119	131165209	16602	48,26,50,25,24	0,1,0,0,1	37,15,13	1,0,0	103	-1	nan	nan
16603	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131164619	131164769	131164402	131164506	131165119	131165209	16603	82,62,69,65,57	6,3,0,3,3	57,38,39	3,3,1	149	-1	nan	nan
16604	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131166326	131166422	131165119	131165209	131168119	131168240	16604	101,76,111,79,84	0,2,0,0,0	70,54,59	0,0,0	95	-1	nan	nan
16606	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	120671002	120671144	120669308	120669382	120672724	120672892	16606	0,3,1,0,0	1347,2498,1496,1475,1222	0,1,0	1300,2666,2639	141	-1	1	nan
16607	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	120672724	120672892	120669308	120669382	120673220	120673352	16607	5702,9050,6692,6144,5419	5,13,6,5,8	4922,5533,5503	6,17,4	167	-1	nan	nan
16608	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	120672728	120672892	120669308	120669382	120673220	120673352	16608	4357,6554,5196,4669,4197	5,13,6,5,8	3623,2872,2866	6,17,4	163	-1	nan	nan
16609	"ENSMUSG00000017817"	"Jph2"	chr2	-	163341461	163341580	163339232	163339972	163375603	163376375	16609	494,336,478,425,400	0,0,0,0,0	787,875,858	2,0,0	118	-1	1	nan
16611	"ENSMUSG00000021361"	"Tmem14c"	chr13	+	41017114	41017173	41016291	41016398	41017705	41017782	16611	88,136,89,82,75	0,6,2,3,2	43,147,133	2,7,3	58	-1	nan	nan
16614	"ENSMUSG00000015165"	"Hnrnpl"	chr7	+	28810671	28811168	28808540	28808859	28813278	28813397	16614	15,12,20,26,16	2,2,2,2,0	12,5,11	1,1,0	496	-1	nan	nan
16615	"ENSMUSG00000015165"	"Hnrnpl"	chr7	+	28817334	28817404	28815279	28815352	28818460	28818532	16615	28,18,27,32,23	143,122,171,156,114	5,10,8	62,41,47	69	-1	nan	nan
16617	"ENSMUSG00000021294"	"Kif26a"	chr12	+	112179479	112179500	112179142	112179348	112179794	112179945	16617	5,6,4,5,11	2,0,0,0,2	1,1,2	0,0,0	20	-1	nan	nan
16618	"ENSMUSG00000030330"	"Ing4"	chr6	+	125046903	125047070	125043953	125044025	125047210	125047316	16618	73,87,80,77,73	0,2,2,0,0	64,47,81	0,0,0	166	-1	nan	nan
16622	"ENSMUSG00000028937"	"Acot7"	chr4	+	152237679	152237766	152229774	152229889	152253148	152253265	16622	101,66,104,59,59	0,0,0,0,1	35,50,49	0,0,0	86	-1	nan	nan
16623	"ENSMUSG00000028937"	"Acot7"	chr4	+	152253148	152253265	152237679	152237766	152260845	152261030	16623	109,85,95,71,49	3,1,0,2,0	38,58,45	0,0,1	116	-1	nan	nan
16628	"ENSMUSG00000031706"	"Rfx1"	chr8	+	84073730	84074069	84066833	84067048	84079862	84079972	16628	3,8,18,6,9	0,0,2,0,1	2,9,4	1,0,0	338	-1	nan	nan
16629	"ENSMUSG00000031706"	"Rfx1"	chr8	+	84094949	84095158	84094726	84094876	84095395	84095549	16629	18,12,10,8,11	0,0,0,0,1	7,14,11	0,0,0	208	-1	nan	nan
16630	"ENSMUSG00000034297"	"Med13"	chr11	-	86273654	86273723	86272546	86272563	86275373	86275547	16630	0,0,0,0,0	42,20,37,33,21	1,2,0	29,28,17	68	-1	nan	nan
16631	"ENSMUSG00000034297"	"Med13"	chr11	-	86300649	86300846	86298279	86299196	86301129	86301344	16631	53,32,71,44,18	0,0,0,0,0	28,21,29	0,1,0	196	-1	nan	nan
16632	"ENSMUSG00000034297"	"Med13"	chr11	-	86328446	86328609	86327801	86327912	86329167	86329362	16632	29,34,65,37,18	0,1,0,0,0	29,22,25	0,0,0	162	-1	nan	nan
16633	"ENSMUSG00000034297"	"Med13"	chr11	-	86331882	86332028	86330987	86331185	86345859	86346028	16633	42,10,58,71,22	0,0,2,4,0	33,17,24	0,0,0	145	-1	nan	nan
16637	"ENSMUSG00000028382"	"Ptbp3"	chr4	-	59546148	59546182	59524394	59524476	59549147	59549252	16637	1,1,1,3,1	5,16,22,11,11	2,3,1	6,4,3	33	-1	nan	nan
16638	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8735986	8736093	8735826	8735905	8736175	8736297	16638	20,46,27,27,23	0,1,0,1,0	15,76,64	0,0,1	106	-1	nan	nan
16639	"ENSMUSG00000025340"	"Rabgef1"	chr5	+	130197946	130198116	130190876	130191043	130207008	130207090	16639	93,86,100,73,44	1,1,0,0,0	106,65,56	1,1,1	169	-1	nan	nan
16640	"ENSMUSG00000025340"	"Rabgef1"	chr5	+	130197949	130198116	130190876	130191043	130207008	130207090	16640	89,75,107,72,47	1,1,0,0,0	114,60,53	1,1,1	166	-1	nan	nan
16641	"ENSMUSG00000025340"	"Rabgef1"	chr5	+	130208685	130208818	130207008	130207090	130210423	130210442	16641	99,56,133,94,58	0,0,0,0,0	141,82,78	0,4,0	132	-1	nan	nan
16642	"ENSMUSG00000025340"	"Rabgef1"	chr5	+	130211861	130212118	130210423	130210515	130212833	130214337	16642	93,55,115,79,62	0,0,0,0,0	107,113,153	0,1,0	256	-1	nan	nan
16644	"ENSMUSG00000026965"	"Anapc2"	chr2	+	25280126	25280202	25278992	25279313	25280282	25280457	16644	114,84,120,118,81	0,0,1,0,1	64,68,48	0,0,0	75	-1	nan	nan
16647	"ENSMUSG00000018001"	"Cyth3"	chr5	+	143650526	143650609	143622533	143622673	143684395	143684478	16647	0,0,0,0,0	25,34,51,28,9	2,5,2	16,8,8	82	-1	nan	nan
16649	"ENSMUSG00000000223"	"Drp2"	chrX	+	134427056	134427177	134423775	134423953	134428313	134428477	16649	3,2,3,4,0	4,1,4,2,0	5,3,5	0,0,1	120	-1	1	nan
16650	"ENSMUSG00000000223"	"Drp2"	chrX	+	134430474	134430631	134428313	134428477	134431530	134431651	16650	14,7,12,5,10	0,0,0,1,2	4,5,4	0,0,0	156	-1	nan	nan
16651	"ENSMUSG00000000223"	"Drp2"	chrX	+	134446961	134447027	134446627	134446693	134447847	134447991	16651	23,14,10,10,9	0,0,0,0,0	8,8,7	1,0,0	65	-1	nan	nan
16654	"ENSMUSG00000035773"	"Kiss1r"	chr10	+	79921014	79921247	79920694	79920830	79921551	79922273	16654	0,0,0,1,0	0,0,0,2,0	1,0,0	0,0,0	232	-1	1	nan
16655	"ENSMUSG00000068877"	"Selenbp2"	chr3	+	94696793	94696850	94693555	94693662	94696991	94697104	16655	2,7,5,2,2	1,1,4,0,0	1,2,0	0,0,1	56	-1	nan	nan
16663	"ENSMUSG00000051285"	"Pcmtd1"	chr1	+	7120193	7120615	7088919	7089216	7147636	7147739	16663	60,48,89,85,71	5,9,1,7,7	73,50,48	4,2,3	421	-1	nan	nan
16665	"ENSMUSG00000051285"	"Pcmtd1"	chr1	+	7155079	7155271	7147636	7147739	7160891	7160902	16665	0,0,5,0,0	13,28,31,22,14	0,2,1	27,20,12	191	-1	1	nan
16666	"ENSMUSG00000051285"	"Pcmtd1"	chr1	+	7166308	7166518	7163247	7163371	7169514	7172659	16666	1,0,3,0,2	51,26,56,23,29	0,2,0	53,58,58	209	-1	1	nan
16667	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104054271	104054367	104050577	104050817	104055489	104055525	16667	180,269,259,237,233	0,0,2,0,0	160,193,166	1,0,1	95	-1	nan	nan
16668	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104054271	104054367	104050577	104050817	104058106	104058182	16668	85,156,127,111,116	3,6,3,1,2	89,128,108	0,0,1	95	-1	nan	nan
16669	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104055489	104055576	104050577	104050817	104058106	104058182	16669	90,99,106,70,79	3,6,3,1,2	68,36,54	0,0,1	86	-1	nan	nan
16670	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104055489	104055576	104054271	104054367	104058106	104058182	16670	176,200,227,193,188	0,0,0,0,0	127,98,106	1,0,0	86	-1	nan	nan
16671	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104058106	104058218	104050577	104050817	104059635	104059782	16671	94,89,108,68,69	0,0,0,0,0	50,102,87	0,1,0	111	-1	nan	nan
16672	"ENSMUSG00000070730"	"Rmdn3"	chr2	-	119140259	119140335	119140043	119140121	119142627	119142688	16672	18,23,37,30,21	0,1,0,0,0	5,8,7	0,0,0	75	-1	nan	nan
16673	"ENSMUSG00000017291"	"Taok1"	chr11	-	77559741	77559945	77555563	77555698	77560253	77560421	16673	61,46,70,34,30	0,0,0,2,0	30,42,26	0,0,0	203	-1	nan	nan
16675	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	163939305	163939415	163935442	163936965	163940118	163940174	16675	27,22,22,23,22	0,0,0,0,0	11,14,15	2,1,1	109	-1	nan	nan
16676	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	163940118	163940174	163935442	163936965	163943099	163943313	16676	18,8,14,5,7	4,0,0,0,0	11,7,6	0,0,0	55	-1	nan	nan
16677	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894050	107894215	107891470	107893507	107894588	107894656	16677	2,3,1,0,0	0,0,0,0,0	2,0,3	0,1,0	164	-1	1	nan
16679	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894050	107894228	107888849	107893507	107894588	107894656	16679	1,0,1,0,2	0,0,0,0,0	2,2,5	0,1,0	177	-1	1	nan
16683	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894588	107894656	107894050	107894215	107894860	107894992	16683	2,3,2,0,0	0,2,2,0,0	0,0,0	2,1,0	67	-1	1	nan
16685	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894588	107894656	107894050	107894228	107894860	107894992	16685	1,0,2,0,2	0,0,1,2,0	0,1,2	0,0,1	67	-1	1	nan
16687	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894860	107894992	107894050	107894228	107895642	107895774	16687	0,0,1,2,1	0,0,0,0,0	0,2,5	0,0,1	131	-1	1	nan
16689	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894860	107894992	107894588	107894656	107895642	107895774	16689	1,0,2,0,3	0,0,0,0,0	0,2,4	0,1,0	131	-1	1	nan
16691	"ENSMUSG00000003500"	"Impdh1"	chr6	-	29206305	29206512	29206065	29206153	29206922	29206997	16691	46,51,70,84,50	0,0,0,0,1	35,50,38	0,0,0	206	-1	nan	nan
16692	"ENSMUSG00000003500"	"Impdh1"	chr6	-	29206374	29206512	29206065	29206153	29206922	29206997	16692	25,25,33,47,29	0,0,0,0,1	13,21,16	0,0,0	137	-1	nan	nan
16694	"ENSMUSG00000003500"	"Impdh1"	chr6	-	29212068	29212167	29209219	29209268	29216071	29216277	16694	19,31,20,38,24	0,1,0,0,0	15,13,24	0,0,0	98	-1	nan	nan
16695	"ENSMUSG00000003500"	"Impdh1"	chr6	-	29212068	29212170	29209219	29209268	29216071	29216342	16695	15,29,22,39,21	0,1,0,0,0	14,13,23	0,0,0	101	-1	nan	nan
16699	"ENSMUSG00000025059"	"Gk"	chrX	-	85706237	85706324	85701936	85704396	85711050	85711131	16699	1,1,2,1,1	8,0,9,3,4	0,0,2	0,0,1	86	-1	1	nan
16700	"ENSMUSG00000025059"	"Gk"	chrX	-	85737313	85737349	85736832	85736900	85740294	85740361	16700	3,10,18,17,1	1,0,0,0,0	1,3,1	0,0,0	35	-1	nan	nan
16701	"ENSMUSG00000025059"	"Gk"	chrX	-	85739221	85739239	85737313	85737349	85740294	85740361	16701	3,0,4,1,2	3,7,8,14,1	0,0,0	1,1,1	17	-1	nan	nan
16702	"ENSMUSG00000025059"	"Gk"	chrX	-	85749611	85749695	85746224	85746301	85754331	85754409	16702	1,6,9,17,2	2,5,9,2,5	0,0,0	5,3,2	83	-1	nan	nan
16703	"ENSMUSG00000025059"	"Gk"	chrX	-	85761333	85761407	85760574	85760681	85776425	85776624	16703	8,5,17,4,5	0,0,0,0,0	0,3,2	0,2,0	73	-1	1	nan
16704	"ENSMUSG00000028033"	"Kcnq5"	chr1	-	21461550	21461607	21457403	21457624	21466382	21466409	16704	4,2,1,3,1	10,1,10,5,7	0,13,1	3,3,4	56	-1	nan	nan
16705	"ENSMUSG00000028033"	"Kcnq5"	chr1	-	21466382	21466409	21457403	21457624	21469469	21469564	16705	11,1,23,9,7	5,0,4,0,1	7,10,4	0,0,0	26	-1	nan	nan
16706	"ENSMUSG00000028033"	"Kcnq5"	chr1	-	21487222	21487333	21479373	21479469	21505299	21505425	16706	23,12,33,7,15	0,0,0,1,0	18,13,18	0,0,0	110	-1	nan	nan
16708	"ENSMUSG00000030619"	"Eed"	chr7	-	89956254	89956413	89955530	89955604	89967712	89967804	16708	29,14,33,40,21	0,0,1,0,0	16,15,10	0,0,0	158	-1	nan	nan
16709	"ENSMUSG00000030619"	"Eed"	chr7	-	89962255	89962361	89955973	89956413	89964728	89964791	16709	69,37,96,87,63	0,0,0,1,0	64,44,39	0,0,0	105	-1	nan	nan
16710	"ENSMUSG00000030619"	"Eed"	chr7	-	89964728	89964862	89956254	89956413	89967712	89967804	16710	44,40,51,27,32	2,0,0,0,0	15,31,38	0,0,0	133	-1	nan	nan
16712	"ENSMUSG00000030619"	"Eed"	chr7	-	89976896	89977049	89972129	89972323	89980411	89980461	16712	74,65,78,76,48	0,1,0,0,0	42,53,62	1,0,0	152	-1	nan	nan
16714	"ENSMUSG00000039252"	"Lgi2"	chr5	-	52560162	52560234	52555661	52555733	52562125	52562197	16714	14,5,14,8,4	1,2,0,0,0	5,7,1	0,0,0	71	-1	nan	nan
16717	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32663738	32663919	32644505	32645108	32665885	32665956	16717	25,12,48,36,24	0,0,0,3,0	25,37,53	0,0,0	180	-1	nan	nan
16718	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32665885	32665956	32644505	32645108	32668220	32668271	16718	5,3,18,18,7	0,0,0,0,1	11,28,20	0,1,1	70	-1	nan	nan
16719	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32665885	32665956	32644505	32645108	32669386	32669539	16719	0,0,0,3,0	0,0,0,0,0	0,0,0	0,0,1	70	-1	1	nan
16720	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32668220	32668442	32665885	32665956	32669386	32669539	16720	23,11,54,51,24	0,0,0,1,0	31,64,60	0,0,0	221	-1	nan	nan
16723	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32674366	32674527	32673182	32673280	32675521	32675687	16723	0,0,0,0,1	0,1,0,0,0	0,1,0	0,0,3	160	-1	1	nan
16725	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32678668	32678713	32677893	32677985	32679458	32679635	16725	21,5,7,27,9	18,5,11,20,14	28,12,18	5,2,7	44	-1	nan	nan
16726	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32680899	32680995	32679458	32680807	32681151	32681279	16726	60,36,74,102,35	11,5,15,12,4	72,112,113	4,3,4	95	-1	nan	nan
16727	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32680905	32680995	32679458	32680807	32681151	32681279	16727	31,16,35,51,14	11,5,15,12,4	29,37,57	4,3,4	89	-1	nan	nan
16730	"ENSMUSG00000014959"	"Gorasp2"	chr2	+	70672564	70672761	70661575	70661760	70676464	70676545	16730	0,0,0,0,2	42,64,60,44,27	4,13,5	24,41,44	196	-1	1	nan
16731	"ENSMUSG00000014959"	"Gorasp2"	chr2	+	70676464	70676545	70661575	70661760	70677898	70677950	16731	92,149,154,112,93	0,1,0,0,0	77,69,68	0,0,1	80	-1	nan	nan
16732	"ENSMUSG00000014959"	"Gorasp2"	chr2	+	70688385	70688472	70683979	70684103	70689182	70689302	16732	193,163,240,165,127	5,8,1,6,5	88,168,162	1,6,4	86	-1	nan	nan
16734	"ENSMUSG00000073411"	"H2-D1"	chr17	+	35266687	35266726	35266481	35266514	35266865	35267499	16734	145,175,157,278,246	0,0,0,0,1	88,149,107	0,0,1	38	-1	nan	nan
16735	"ENSMUSG00000039065"	"Atpsckmt"	chr15	+	31603448	31603574	31602117	31602149	31605910	31606188	16735	0,0,1,2,2	0,0,0,0,0	1,1,5	0,1,2	125	-1	1	nan
16738	"ENSMUSG00000000340"	"Dbt"	chr3	+	116520236	116520360	116513069	116513191	116533254	116533436	16738	5,4,8,0,5	1,0,0,0,0	0,4,5	0,0,0	123	-1	1	nan
16739	"ENSMUSG00000000340"	"Dbt"	chr3	+	116523351	116523427	116520236	116520360	116533254	116533436	16739	40,64,89,50,39	1,0,0,0,0	24,47,58	0,0,0	75	-1	nan	nan
16740	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34610871	34610926	34610444	34610644	34611273	34611449	16740	37,35,40,29,22	2,0,0,0,0	36,19,22	0,0,0	54	-1	nan	nan
16741	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34610871	34611005	34610444	34610644	34611273	34611396	16741	111,101,141,127,82	2,0,0,0,0	112,141,124	0,0,0	133	-1	nan	nan
16742	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34610959	34611005	34610444	34610644	34611273	34611449	16742	1,0,2,1,3	2,0,0,0,0	3,7,2	0,0,0	45	-1	1	nan
16744	"ENSMUSG00000072966"	"Gprasp2"	chrX	+	135839744	135839872	135839033	135839262	135840392	135840469	16744	0,0,0,2,0	1,2,3,1,3	0,0,0	0,1,1	127	-1	1	nan
