ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3506	"ENSMUSG00000036270"	"Edc4"	chr8	+	105889630	105889729	105889672	105889729	105889103	105889540	3506	8,4,4,5,6	4,0,2,1,2	4,7,6	0,4,1	-2	-1	0.680322852663	1.0	0.5,1.0,0.5,0.714,0.6	1.0,0.467,0.75	-0.076
3510	"ENSMUSG00000023007"	"Prpf40b"	chr15	+	99315479	99315569	99315482	99315569	99315190	99315286	3510	11,12,10,14,10	13,4,15,12,8	3,14,3	10,4,4	-2	-1	0.716569877663	1.0	0.297,0.6,0.25,0.368,0.385	0.13,0.636,0.273	0.034
3513	"ENSMUSG00000067150"	"Xpo5"	chr17	+	46238336	46238419	46238372	46238419	46236912	46237010	3513	7,3,2,2,2	20,6,32,8,15	0,0,5	6,31,22	-2	-1	0.0492112229935	0.453606452398	0.149,0.2,0.03,0.111,0.063	0.0,0.0,0.102	0.077
3514	"ENSMUSG00000007880"	"Arid1a"	chr4	-	133687203	133687379	133687203	133687376	133687537	133687670	3514	1,1,1,5,1	21,12,39,26,13	1,4,1	11,20,17	-2	-1	0.502003615666	1.0	0.023,0.04,0.013,0.088,0.037	0.043,0.091,0.029	-0.014
3517	"ENSMUSG00000018593"	"Sparc"	chr11	-	55407219	55407279	55407219	55407276	55409927	55409997	3517	830,1400,1528,1064,499	237,343,405,277,147	471,1259,897	106,308,229	-2	-1	0.292320697114	1.0	0.637,0.671,0.654,0.658,0.629	0.69,0.671,0.662	-0.025
3519	"ENSMUSG00000003308"	"Keap1"	chr9	-	21233387	21234073	21233387	21234061	21237070	21237756	3519	113,90,106,74,54	0,0,1,0,0	74,129,113	0,0,0	-2	-1	1	1.0	1.0,1.0,0.981,1.0,1.0	1.0,1.0,1.0	-0.004
3520	"ENSMUSG00000062054"	"Iah1"	chr12	+	21317897	21318046	21317929	21318046	21317375	21317428	3520	7,3,2,6,2	0,0,0,0,2	7,5,3	1,2,0	-2	-1	0.623794032602	1.0	1.0,1.0,1.0,1.0,0.333	0.778,0.556,1.0	0.089
3527	"ENSMUSG00000035382"	"Pcsk7"	chr9	+	45925910	45926067	45925917	45926067	45919791	45919894	3527	12,10,18,27,26	5,0,1,0,0	4,7,14	1,0,2	-2	-1	0.663658061678	1.0	0.545,1.0,0.9,1.0,1.0	0.667,1.0,0.778	0.074
3528	"ENSMUSG00000066232"	"Ipo7"	chr7	+	110042785	110042885	110042828	110042885	110041980	110042115	3528	185,70,201,146,113	2,0,0,0,0	81,28,43	2,0,0	-2	-1	1	1.0	0.979,1.0,1.0,1.0,1.0	0.953,1.0,1.0	0.011
3530	"ENSMUSG00000008167"	"Fbxw9"	chr8	+	85064383	85064672	85064580	85064672	85062171	85062300	3530	14,5,14,11,1	0,1,0,0,0	3,1,2	0,0,0	-2	-1	1	1.0	1.0,0.714,1.0,1.0,1.0	1.0,1.0,1.0	-0.057
3532	"ENSMUSG00000006010"	"Odr4"	chr1	-	150388522	150388657	150388522	150388619	150390235	150390356	3532	18,14,25,13,9	4,3,4,4,2	6,10,15	1,5,2	-2	-1	0.862188805985	1.0	0.692,0.7,0.758,0.619,0.692	0.75,0.5,0.789	0.013
3534	"ENSMUSG00000022992"	"Kansl2"	chr15	-	98528862	98529029	98528862	98529025	98529289	98529453	3534	172,131,150,125,87	0,0,1,0,0	108,34,46	0,0,0	-2	-1	1	1.0	1.0,1.0,0.987,1.0,1.0	1.0,1.0,1.0	-0.003
3537	"ENSMUSG00000068206"	"Pick1"	chr15	+	79245289	79246111	79245977	79246111	79244854	79244908	3537	61,59,80,64,84	4,3,0,2,0	55,49,69	1,1,0	-2	-1	1	1.0	0.884,0.908,1.0,0.941,1.0	0.965,0.961,1.0	-0.029
3538	"ENSMUSG00000022957"	"Itsn1"	chr16	+	91801526	91801706	91801637	91801706	91793606	91793767	3538	26,30,46,22,15	1,0,0,0,0	17,52,78	0,4,0	-2	-1	0.67678405405	1.0	0.929,1.0,1.0,1.0,1.0	1.0,0.867,1.0	0.03
3539	"ENSMUSG00000022957"	"Itsn1"	chr16	+	91803034	91803131	91803037	91803131	91801637	91801706	3539	17,24,46,28,14	1,0,0,0,0	29,52,59	0,0,0	-2	-1	1	1.0	0.895,1.0,1.0,1.0,1.0	1.0,1.0,1.0	-0.021
3542	"ENSMUSG00000041164"	"Zmiz2"	chr11	+	6396231	6396434	6396327	6396434	6395757	6395872	3542	21,11,7,15,8	17,6,10,7,6	6,33,39	19,17,22	-2	-1	0.713616136698	1.0	0.382,0.478,0.259,0.517,0.4	0.136,0.493,0.47	0.041
3543	"ENSMUSG00000046207"	"Pik3r6"	chr11	+	68539849	68540009	68539898	68540009	68536103	68536226	3543	0,0,1,0,0	4,2,1,1,2	0,0,0	2,1,2	-2	-1	1	1.0	0.0,0.0,0.333,0.0,0.0	0.0,0.0,0.0	0.067
3545	"ENSMUSG00000059498"	"Fcgr3"	chr1	-	171057690	171057948	171057690	171057945	171058585	171058606	3545	5,5,13,11,0	1,3,3,1,0	1,4,12	0,0,1	-2	-1	1	1.0	0.714,0.455,0.684,0.846,NA	1.0,1.0,0.857	-0.278
3547	"ENSMUSG00000020541"	"Tom1l1"	chr11	-	90683234	90683330	90683234	90683313	90685061	90685146	3547	0,0,2,0,2	10,8,14,6,9	2,0,2	3,13,8	-2	-1	1	1.0	0.0,0.0,0.067,0.0,0.1	0.25,0.0,0.111	-0.087
3549	"ENSMUSG00000031229"	"Atrx"	chrX	-	105879908	105880018	105879908	105880015	105884306	105884420	3549	12,1,8,5,2	1,1,2,3,1	2,0,2	0,1,0	-2	-1	0.00565562733983	0.109034339327	0.857,0.333,0.667,0.455,0.5	1.0,0.0,1.0	-0.104
3550	"ENSMUSG00000031229"	"Atrx"	chrX	-	105879908	105880018	105879908	105880015	105887714	105887839	3550	2,2,3,2,2	6,0,2,1,0	3,1,1	0,0,1	-2	-1	0.00174115631099	0.0457402563982	0.143,1.0,0.429,0.5,1.0	1.0,1.0,0.333	-0.163
3552	"ENSMUSG00000042520"	"Ubap2l"	chr3	-	90002278	90002476	90002278	90002473	90003244	90003312	3552	41,26,44,29,37	4,4,15,5,2	23,32,25	2,7,3	-2	-1	0.765823862423	1.0	0.837,0.765,0.595,0.744,0.902	0.852,0.696,0.806	-0.016
3555	"ENSMUSG00000044791"	"Setd2"	chr9	+	110592398	110592579	110592401	110592579	110590387	110590436	3555	15,14,38,6,16	15,5,17,6,13	4,1,8	1,1,2	-2	-1	0.189926223351	1.0	0.333,0.583,0.528,0.333,0.381	0.667,0.333,0.667	-0.124
3557	"ENSMUSG00000047554"	"Tmem41b"	chr7	-	109979388	109979489	109979388	109979482	109980988	109981117	3557	0,0,0,2,1	17,10,43,15,8	0,0,0	22,3,10	-2	-1	1	1.0	0.0,0.0,0.0,0.063,0.059	0.0,0.0,0.0	0.024
3563	"ENSMUSG00000014850"	"Msh3"	chr13	-	92235573	92235731	92235573	92235728	92249826	92249938	3563	7,15,20,6,11	8,5,10,3,2	17,9,4	4,6,2	-2	-1	0.763678303006	1.0	0.304,0.6,0.5,0.5,0.733	0.68,0.429,0.5	-0.009
3564	"ENSMUSG00000014850"	"Msh3"	chr13	-	92351230	92351451	92351230	92351360	92353224	92353342	3564	4,5,3,3,2	0,0,0,0,0	3,1,1	1,1,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	0.6,0.333,1.0	0.356
3565	"ENSMUSG00000036158"	"Prickle1"	chr15	-	93512449	93512636	93512449	93512633	93519263	93519523	3565	0,1,4,0,0	2,0,1,2,7	0,2,0	0,2,0	-2	-1	1	1.0	0.0,1.0,0.667,0.0,0.0	NA,0.333,NA	0.0
3566	"ENSMUSG00000036158"	"Prickle1"	chr15	-	93512449	93512636	93512449	93512633	93595693	93595891	3566	2,0,2,0,2	1,0,0,0,0	0,0,2	1,0,0	-2	-1	1	1.0	0.5,NA,1.0,NA,1.0	0.0,NA,1.0	0.333
3567	"ENSMUSG00000021822"	"Plau"	chr14	+	20837584	20837640	20837609	20837640	20837048	20837135	3567	0,5,2,0,0	22,23,35,47,17	0,0,2	14,24,13	-2	-1	0.924967875275	1.0	0.0,0.098,0.028,0.0,0.0	0.0,0.0,0.071	0.002
3568	"ENSMUSG00000032507"	"Fbxl2"	chr9	-	113983984	113984116	113983984	113984041	113984540	113984585	3568	0,2,2,0,0	3,5,7,5,3	0,0,0	3,0,2	-2	-1	1	1.0	0.0,0.167,0.125,0.0,0.0	0.0,NA,0.0	0.058
3570	"ENSMUSG00000025591"	"Tma16"	chr8	-	66482505	66482599	66482505	66482543	66484057	66484170	3570	1,0,0,3,0	12,9,31,12,18	0,0,0	9,3,3	-2	-1	1	1.0	0.04,0.0,0.0,0.111,0.0	0.0,0.0,0.0	0.03
3572	"ENSMUSG00000041607"	"Mbp"	chr18	+	82575534	82575633	82575600	82575633	82575171	82575207	3572	2,1,0,1,1	28,9,19,14,39	3,0,0	24,27,18	-2	-1	1	1.0	0.034,0.053,0.0,0.034,0.013	0.059,0.0,0.0	0.007
3573	"ENSMUSG00000027944"	"Hax1"	chr3	-	89997386	89997574	89997386	89997565	89997737	89998003	3573	65,97,74,71,63	3,2,7,2,4	47,57,48	1,1,1	-2	-1	0.0172580551775	0.240012671426	0.915,0.96,0.841,0.947,0.887	0.959,0.966,0.96	-0.052
3574	"ENSMUSG00000078427"	"Sarnp"	chr10	+	128838443	128838490	128838446	128838490	128833311	128833411	3574	21,29,28,15,31	18,16,15,28,20	19,8,8	6,7,4	-2	-1	0.256959363486	1.0	0.368,0.475,0.483,0.211,0.437	0.613,0.364,0.5	-0.098
3580	"ENSMUSG00000052488"	"Cherp"	chr8	-	72468374	72468519	72468374	72468486	72469863	72470015	3580	2,3,7,3,2	16,6,23,20,7	2,5,1	3,14,20	-2	-1	0.819461080111	1.0	0.059,0.2,0.132,0.07,0.125	0.25,0.152,0.024	-0.025
3583	"ENSMUSG00000037134"	"Prmt9"	chr8	+	77562413	77562516	77562448	77562516	77560806	77560974	3583	12,12,29,20,12	0,0,2,0,0	9,9,5	0,0,0	-2	-1	1	1.0	1.0,1.0,0.879,1.0,1.0	1.0,1.0,1.0	-0.024
3587	"ENSMUSG00000039137"	"Whrn"	chr4	-	63416411	63416593	63416411	63416590	63418087	63418622	3587	1,0,1,3,0	1,0,1,0,0	2,2,0	1,1,0	-2	-1	1	1.0	0.333,NA,0.333,1.0,NA	0.5,0.5,NA	0.055
3591	"ENSMUSG00000027699"	"Ect2"	chr3	-	27148992	27149072	27148992	27149069	27150028	27150180	3591	1,0,0,4,1	0,0,0,1,0	0,2,0	0,0,0	-2	-1	1	1.0	1.0,NA,NA,0.667,1.0	NA,1.0,NA	-0.111
3592	"ENSMUSG00000030852"	"Tacc2"	chr7	+	130733505	130733566	130733517	130733566	130728522	130729828	3592	444,89,231,363,360	25,8,14,25,28	305,101,106	40,7,6	-2	-1	0.0861268015701	0.64743595663	0.899,0.848,0.892,0.879,0.865	0.792,0.878,0.898	0.021
3594	"ENSMUSG00000046828"	"Mettl21e"	chr1	-	44210163	44211198	44210163	44210281	44218110	44218230	3594	18,3,11,21,15	1,0,1,1,1	64,15,25	2,0,1	-2	-1	1	1.0	0.9,1.0,0.846,0.913,0.882	0.941,1.0,0.926	-0.047
3595	"ENSMUSG00000029518"	"Rab35"	chr5	+	115640079	115640203	115640083	115640203	115637715	115637766	3595	49,52,41,29,21	0,0,0,1,0	8,25,37	1,0,0	-2	-1	1	1.0	1.0,1.0,1.0,0.935,1.0	0.8,1.0,1.0	0.054
3601	"ENSMUSG00000027257"	"Pacsin3"	chr2	+	91259863	91259927	91259867	91259927	91256301	91256343	3601	23,19,29,10,17	0,2,0,4,3	12,27,29	1,1,1	-2	-1	0.29205228189	1.0	1.0,0.826,1.0,0.556,0.739	0.857,0.931,0.935	-0.083
3602	"ENSMUSG00000027257"	"Pacsin3"	chr2	+	91259863	91259927	91259867	91259927	91256812	91256926	3602	44,17,50,20,42	16,7,11,7,11	21,29,47	3,19,6	-2	-1	0.663756754753	1.0	0.579,0.548,0.694,0.588,0.656	0.778,0.433,0.797	-0.056
3603	"ENSMUSG00000027257"	"Pacsin3"	chr2	+	91260170	91260261	91260200	91260261	91259867	91259927	3603	312,261,309,215,236	3,1,1,0,1	151,526,416	0,3,0	-2	-1	1	1.0	0.981,0.992,0.994,1.0,0.992	1.0,0.989,1.0	-0.005
3605	"ENSMUSG00000038895"	"Zfp653"	chr9	-	22055992	22056528	22055992	22056092	22057286	22057398	3605	5,8,11,7,3	0,2,0,0,0	3,6,4	0,0,1	-2	-1	1	1.0	1.0,0.667,1.0,1.0,1.0	1.0,1.0,0.667	0.044
3606	"ENSMUSG00000038895"	"Zfp653"	chr9	-	22057500	22057702	22057500	22057678	22057803	22058415	3606	1,3,4,7,4	1,2,3,1,6	0,5,1	0,1,1	-2	-1	1	1.0	0.333,0.429,0.4,0.778,0.25	NA,0.714,0.333	-0.085
3608	"ENSMUSG00000089917"	"Uckl1"	chr2	-	181570132	181570195	181570132	181570180	181570308	181570402	3608	62,60,57,77,41	1,0,0,0,0	33,27,24	0,0,0	-2	-1	1	1.0	0.969,1.0,1.0,1.0,1.0	1.0,1.0,1.0	-0.006
3609	"ENSMUSG00000055991"	"Zkscan5"	chr5	+	145212488	145212640	145212504	145212640	145211745	145211828	3609	0,0,0,0,0	12,13,8,6,12	1,0,0	8,4,5	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.059,0.0,0.0	-0.02
3610	"ENSMUSG00000033174"	"Mgll"	chr6	+	88823190	88823406	88823325	88823406	88818573	88818663	3610	185,157,256,229,192	0,0,1,2,1	70,110,64	0,3,0	-2	-1	1	1.0	1.0,1.0,0.992,0.983,0.99	1.0,0.948,1.0	0.01
3611	"ENSMUSG00000027931"	"Npr1"	chr3	-	90456908	90457077	90456908	90457015	90457320	90457476	3611	42,15,35,36,35	0,0,5,0,0	18,6,5	0,0,0	-2	-1	0.768671649624	1.0	1.0,1.0,0.778,1.0,1.0	1.0,1.0,1.0	-0.044
3612	"ENSMUSG00000027931"	"Npr1"	chr3	-	90459322	90459495	90459322	90459397	90459932	90460053	3612	3,0,5,6,2	16,12,33,36,17	1,2,0	10,9,11	-2	-1	0.0798724467288	0.617787755911	0.086,0.0,0.07,0.077,0.056	0.048,0.1,0.0	0.008
3613	"ENSMUSG00000027931"	"Npr1"	chr3	-	90459322	90459495	90459322	90459397	90461089	90461174	3613	3,0,4,0,1	1,0,0,0,0	1,1,0	0,0,0	-2	-1	1	1.0	0.6,NA,1.0,NA,1.0	1.0,1.0,NA	-0.133
3615	"ENSMUSG00000025266"	"Gnl3l"	chrX	-	151014020	151014150	151014020	151014089	151017200	151017322	3615	0,1,1,0,1	3,3,5,3,3	0,2,3	2,6,6	-2	-1	0.0467368453395	0.438583508914	0.0,0.143,0.091,0.0,0.143	0.0,0.143,0.2	-0.039
3617	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7766554	7766855	7766573	7766855	7765506	7765620	3617	9,6,11,7,6	0,1,0,1,0	6,6,2	3,1,0	-2	-1	0.0491693689852	0.453606452398	1.0,0.75,1.0,0.778,1.0	0.5,0.75,1.0	0.156
3620	"ENSMUSG00000025024"	"Smndc1"	chr19	-	53383556	53383735	53383556	53383718	53384453	53384596	3620	0,0,3,3,0	48,48,80,57,39	0,1,0	36,45,22	-2	-1	1	1.0	0.0,0.0,0.018,0.026,0.0	0.0,0.011,0.0	0.005
3621	"ENSMUSG00000011096"	"Akt1s1"	chr7	+	44853761	44853857	44853779	44853857	44852570	44852959	3621	14,11,11,11,12	171,212,162,143,142	14,8,0	128,108,67	-2	-1	0.799106136777	1.0	0.039,0.025,0.033,0.037,0.041	0.052,0.036,0.0	0.006
3623	"ENSMUSG00000019848"	"Popdc3"	chr10	+	45316430	45316539	45316482	45316539	45314560	45315279	3623	130,97,145,54,70	12,8,6,10,10	37,52,64	6,7,3	-2	-1	0.929691513699	1.0	0.844,0.858,0.924,0.73,0.778	0.755,0.788,0.914	0.008
3627	"ENSMUSG00000032299"	"Commd4"	chr9	-	57155901	57156033	57155901	57155982	57156171	57156291	3627	2,4,2,1,0	52,59,50,28,32	2,4,1	28,27,27	-2	-1	0.186595528032	0.998828080073	0.019,0.033,0.02,0.018,0.0	0.034,0.069,0.018	-0.022
3628	"ENSMUSG00000032299"	"Commd4"	chr9	-	57155901	57156064	57155901	57155982	57156171	57156291	3628	2,4,3,1,1	52,59,50,28,32	2,4,1	28,27,27	-2	-1	0.397744689354	1.0	0.019,0.033,0.029,0.018,0.015	0.034,0.069,0.018	-0.018
3638	"ENSMUSG00000030083"	"Abtb1"	chr6	-	88838117	88838285	88838117	88838265	88838379	88838478	3638	36,33,49,25,40	1,0,0,0,0	21,18,24	0,0,0	-2	-1	1	1.0	0.947,1.0,1.0,1.0,1.0	1.0,1.0,1.0	-0.011
3639	"ENSMUSG00000030083"	"Abtb1"	chr6	-	88840709	88840781	88840709	88840765	88840837	88840900	3639	0,4,5,1,1	28,28,12,32,25	0,1,5	12,37,42	-2	-1	0.581006053299	1.0	0.0,0.067,0.172,0.015,0.02	0.0,0.013,0.056	0.032
3640	"ENSMUSG00000021684"	"Pde8b"	chr13	-	95123263	95123323	95123263	95123320	95222474	95223066	3640	1,3,9,4,2	2,1,0,3,1	2,0,0	0,0,0	-2	-1	1	1.0	0.2,0.6,1.0,0.4,0.5	1.0,NA,NA	-0.46
3643	"ENSMUSG00000042570"	"Mier2"	chr10	-	79548785	79548909	79548785	79548903	79549183	79549309	3643	20,10,17,29,9	0,0,0,0,0	8,13,18	0,3,2	-2	-1	0.0151242457246	0.219230388999	1.0,1.0,1.0,1.0,1.0	1.0,0.684,0.818	0.166
3644	"ENSMUSG00000042570"	"Mier2"	chr10	-	79549536	79549853	79549536	79549679	79550315	79550406	3644	0,0,0,0,0	11,7,8,10,11	2,1,2	1,5,7	-2	-1	0.040741285167	0.400905563067	0.0,0.0,0.0,0.0,0.0	0.5,0.091,0.125	-0.239
3651	"ENSMUSG00000025261"	"Huwe1"	chrX	+	151806271	151806407	151806275	151806407	151804445	151804540	3651	0,0,2,2,0	1,0,1,2,0	1,0,0	0,3,1	-2	-1	1	1.0	0.0,NA,0.5,0.333,NA	1.0,0.0,0.0	-0.056
3653	"ENSMUSG00000025261"	"Huwe1"	chrX	+	151908727	151908956	151908730	151908956	151907275	151907444	3653	69,24,57,38,58	1,0,3,0,0	45,55,75	1,3,1	-2	-1	0.28633292741	1.0	0.972,1.0,0.905,1.0,1.0	0.957,0.902,0.974	0.031
3654	"ENSMUSG00000050382"	"Kif7"	chr7	-	79702105	79702282	79702105	79702279	79702452	79702578	3654	3,0,6,0,1	2,2,0,0,0	1,1,0	0,0,0	-2	-1	1	1.0	0.429,0.0,1.0,NA,1.0	1.0,1.0,NA	-0.393
3655	"ENSMUSG00000021972"	"Hmbox1"	chr14	-	64825600	64825695	64825600	64825692	64826771	64826867	3655	4,8,9,8,2	2,0,8,5,5	4,5,1	2,0,2	-2	-1	0.585063364092	1.0	0.5,1.0,0.36,0.444,0.167	0.5,1.0,0.2	-0.072
3656	"ENSMUSG00000020526"	"Znhit3"	chr11	-	84913221	84913436	84913221	84913302	84914210	84914285	3656	0,0,5,0,1	9,17,10,15,10	1,0,0	7,3,13	-2	-1	0.705960936741	1.0	0.0,0.0,0.2,0.0,0.048	0.067,0.0,0.0	0.027
3657	"ENSMUSG00000020526"	"Znhit3"	chr11	-	84914210	84914383	84914210	84914285	84916098	84916130	3657	0,0,0,0,1	9,26,18,11,9	0,0,1	6,18,19	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.053	0.0,0.0,0.026	0.002
3658	"ENSMUSG00000074818"	"Pdzd7"	chr19	-	45036056	45036283	45036056	45036254	45036730	45037126	3658	0,0,0,0,0	0,0,0,2,0	2,0,0	4,7,1	-2	-1	1	1.0	NA,NA,NA,0.0,NA	0.2,0.0,0.0	-0.067
3661	"ENSMUSG00000029192"	"Tbc1d14"	chr5	-	36507577	36508431	36507577	36507706	36512453	36512548	3661	3,2,3,12,2	7,3,1,2,1	4,3,2	1,1,0	-2	-1	0.00148256592007	0.0424403213887	0.176,0.25,0.6,0.75,0.5	0.667,0.6,1.0	-0.3
3662	"ENSMUSG00000010609"	"Psen2"	chr1	-	180229385	180229487	180229385	180229484	180229841	180229925	3662	33,25,20,22,19	0,2,0,1,0	17,13,11	2,0,0	-2	-1	1	1.0	1.0,0.862,1.0,0.917,1.0	0.81,1.0,1.0	0.019
3664	"ENSMUSG00000028639"	"Ybx1"	chr4	-	119278933	119279211	119278933	119279199	119281569	119281652	3664	23,24,24,25,13	1371,1448,1542,1145,1204	6,7,18	740,678,638	-2	-1	0.924893927944	1.0	0.008,0.008,0.008,0.011,0.005	0.004,0.005,0.014	0.0
3672	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88633257	88633367	88633294	88633367	88632912	88633042	3672	52,35,39,47,29	3,0,2,2,1	11,14,18	0,0,0	-2	-1	0.100715105574	0.703021204918	0.897,1.0,0.907,0.922,0.935	1.0,1.0,1.0	-0.068
3679	"ENSMUSG00000003234"	"Abcf3"	chr16	+	20551473	20551554	20551478	20551554	20550420	20550687	3679	75,74,101,80,67	0,0,3,0,0	44,36,49	0,1,0	-2	-1	1	1.0	1.0,1.0,0.944,1.0,1.0	1.0,0.947,1.0	0.006
3680	"ENSMUSG00000016477"	"E2f3"	chr13	-	29918575	29918795	29918575	29918777	29920113	29920225	3680	8,6,8,14,5	0,1,6,1,2	6,7,6	3,1,0	-2	-1	0.704725623142	1.0	1.0,0.75,0.4,0.875,0.556	0.5,0.778,1.0	-0.043
3684	"ENSMUSG00000033082"	"Clec1a"	chr6	-	129429891	129430010	129429891	129429958	129432121	129432273	3684	3,0,4,6,4	0,0,3,2,3	4,3,0	0,1,0	-2	-1	1	1.0	1.0,NA,0.4,0.6,0.4	1.0,0.6,NA	-0.2
3686	"ENSMUSG00000024384"	"Iws1"	chr18	+	32083265	32083458	32083268	32083458	32079670	32080577	3686	19,12,13,22,15	0,1,0,0,0	8,13,11	1,0,1	-2	-1	1	1.0	1.0,0.857,1.0,1.0,1.0	0.8,1.0,0.846	0.089
3688	"ENSMUSG00000022749"	"Tbc1d23"	chr16	-	57212370	57212575	57212370	57212490	57214163	57214269	3688	14,14,18,18,7	1,0,0,0,0	9,16,5	0,2,2	-2	-1	0.215872332494	1.0	0.875,1.0,1.0,1.0,1.0	1.0,0.8,0.556	0.19
3689	"ENSMUSG00000068457"	"Uty"	chrY	-	1170903	1171002	1170903	1170954	1174727	1174854	3689	15,14,27,15,32	0,0,0,6,0	3,16,8	0,0,0	-2	-1	0.223804540543	1.0	1.0,1.0,1.0,0.556,1.0	1.0,1.0,1.0	-0.089
3690	"ENSMUSG00000056673"	"Kdm5d"	chrY	+	910656	910849	910685	910849	910447	910586	3690	0,0,0,1,0	15,14,27,17,14	0,0,0	14,4,4	-2	-1	1	1.0	0.0,0.0,0.0,0.029,0.0	0.0,0.0,0.0	0.006
3691	"ENSMUSG00000056673"	"Kdm5d"	chrY	+	927602	927891	927709	927891	927244	927439	3691	0,0,0,1,0	7,4,5,6,5	0,0,0	4,6,5	-2	-1	1	1.0	0.0,0.0,0.0,0.077,0.0	0.0,0.0,0.0	0.015
3695	"ENSMUSG00000054792"	"Klhl18"	chr9	-	110436010	110436248	110436010	110436233	110437346	110437483	3695	2,2,2,10,2	2,7,10,11,4	3,2,4	2,7,4	-2	-1	0.660285177552	1.0	0.333,0.125,0.091,0.313,0.2	0.429,0.125,0.333	-0.083
3697	"ENSMUSG00000054641"	"Mmrn1"	chr6	+	60987073	60987226	60987076	60987226	60975817	60977794	3697	1,1,5,2,2	1,4,4,0,0	3,1,1	1,0,0	-2	-1	0.000431811810468	0.0182649950876	0.333,0.111,0.385,1.0,1.0	0.6,1.0,1.0	-0.301
3699	"ENSMUSG00000039480"	"Nt5dc1"	chr10	-	34398113	34398198	34398113	34398195	34399737	34399817	3699	3,4,9,4,3	2,0,0,1,0	4,0,0	0,2,2	-2	-1	9.74446939817e-06	0.00145346454076	0.429,1.0,1.0,0.667,1.0	1.0,0.0,0.0	0.486
3700	"ENSMUSG00000039987"	"Phtf2"	chr5	-	20764213	20764470	20764213	20764309	20765757	20765913	3700	0,1,0,0,0	193,140,227,129,146	0,0,0	86,72,59	-2	-1	1	1.0	0.0,0.004,0.0,0.0,0.0	0.0,0.0,0.0	0.001
3701	"ENSMUSG00000069539"	"Scyl2"	chr10	-	89645461	89645557	89645461	89645554	89645676	89645743	3701	19,17,14,14,8	12,28,35,33,7	8,9,6	12,22,10	-2	-1	0.436886808955	1.0	0.442,0.233,0.167,0.175,0.364	0.25,0.17,0.231	0.059
3704	"ENSMUSG00000043467"	"Zbtb37"	chr1	-	161031804	161032764	161031804	161032761	161034087	161034284	3704	0,0,3,0,0	2,0,3,2,2	0,0,0	0,1,0	-2	-1	1	1.0	0.0,NA,0.333,0.0,0.0	NA,0.0,NA	0.083
3706	"ENSMUSG00000018567"	"Gabarap"	chr11	+	69992581	69992700	69992675	69992700	69992364	69992443	3706	572,754,722,583,519	0,0,0,0,3	294,124,144	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,0.989	1.0,1.0,1.0	-0.002
3707	"ENSMUSG00000024231"	"Cul2"	chr18	+	3405684	3405787	3405686	3405787	3399845	3399986	3707	23,38,62,40,26	0,0,0,1,0	35,31,46	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0,0.952,1.0	1.0,0.939,1.0	0.011
3708	"ENSMUSG00000024231"	"Cul2"	chr18	+	3414129	3414224	3414173	3414224	3405684	3405787	3708	76,49,81,69,51	1,0,0,2,0	41,34,54	0,0,0	-2	-1	1	1.0	0.974,1.0,1.0,0.945,1.0	1.0,1.0,1.0	-0.016
3711	"ENSMUSG00000031256"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134069844	134069907	3711	9,8,10,17,4	2,1,3,6,4	5,11,3	1,2,1	-2	-1	0.280700187565	1.0	0.692,0.8,0.625,0.586,0.333	0.714,0.733,0.6	-0.075
3712	"ENSMUSG00000031256"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134072414	134072474	3712	4,3,1,5,2	0,4,0,1,1	1,3,2	0,0,0	-2	-1	0.039741082618	0.400905563067	1.0,0.273,1.0,0.714,0.5	1.0,1.0,1.0	-0.303
3713	"ENSMUSG00000031256"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134072677	134072764	3713	4,3,1,4,3	2,0,1,0,0	1,3,2	0,0,0	-2	-1	1	1.0	0.5,1.0,0.333,1.0,1.0	1.0,1.0,1.0	-0.233
3714	"ENSMUSG00000040447"	"Spns2"	chr11	-	72453553	72453714	72453553	72453600	72454053	72454217	3714	15,10,3,8,4	13,19,11,18,10	15,20,19	10,21,14	-2	-1	0.00741200301527	0.128083027715	0.366,0.208,0.12,0.182,0.167	0.429,0.323,0.404	-0.177
3725	"ENSMUSG00000045482"	"Trrap"	chr5	+	144791270	144791368	144791273	144791368	144790820	144791187	3725	10,1,9,7,1	0,0,0,5,1	6,4,7	1,0,0	-2	-1	0.157397967942	0.914069346614	1.0,1.0,1.0,0.412,0.333	0.75,1.0,1.0	-0.168
