ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1928	"ENSMUSG00000034708"	"Grn"	chr11	+	102434702	102435156	102434702	102434826	102435058	102435156	1928	0,0,0,1,0	133,120,191,154,93	0,0,0	40,78,63	-2	-1	1	1.0	0.0,0.0,0.0,0.003,0.0	0.0,0.0,0.0	0.001
1929	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85076023	85076284	85076023	85076132	85076216	85076284	1929	6,1,4,1,1	36,28,34,40,29	1,5,7	25,55,49	-2	-1	0.365747123095	1.0	0.077,0.018,0.056,0.012,0.017	0.02,0.043,0.067	-0.007
1930	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079707	85079788	85080225	1930	1,0,0,0,0	33,31,21,44,22	1,1,0	17,38,26	-2	-1	1	1.0	0.015,0.0,0.0,0.0,0.0	0.029,0.013,0.0	-0.011
1931	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85079788	85079837	85080053	85080225	1931	0,0,0,4,0	0,0,0,0,0	0,2,2	0,1,2	-2	-1	1	1.0	NA,NA,NA,1.0,NA	NA,0.5,0.333	0.584
1932	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079691	85080060	85080225	1932	0,0,0,0,0	0,1,0,0,0	0,2,0	0,0,0	-2	-1	1	1.0	NA,0.0,NA,NA,NA	NA,1.0,NA	-1.0
1933	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85079788	85079837	85080119	85080225	1933	0,0,0,4,0	45,34,24,39,16	0,2,2	14,42,34	-2	-1	0.567483709232	1.0	0.0,0.0,0.0,0.049,0.0	0.0,0.023,0.029	-0.008
1934	"ENSMUSG00000052373"	"Mpp3"	chr11	-	102023701	102025154	102023701	102023782	102025076	102025154	1934	1,0,1,5,0	6,0,2,2,6	4,1,3	10,10,11	-2	-1	1	1.0	0.077,NA,0.2,0.556,0.0	0.167,0.048,0.12	0.097
1936	"ENSMUSG00000059070"	"Rpl18"	chr7	+	45719528	45720018	45719528	45719636	45719919	45720018	1936	0,0,1,0,0	790,1204,1067,825,723	0,0,0	458,686,654	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.0
1938	"ENSMUSG00000056938"	"Acbd4"	chr11	+	103103525	103104172	103103525	103103644	103104092	103104172	1938	0,0,0,0,0	2,4,0,0,7	0,0,1	0,3,6	-2	-1	1	1.0	0.0,0.0,NA,NA,0.0	NA,0.0,0.077	-0.038
1941	"ENSMUSG00000030232"	"Aebp2"	chr6	+	140650755	140652826	140650755	140650782	140651315	140652826	1941	31,19,41,12,25	14,7,26,15,17	14,8,14	11,8,6	-2	-1	0.71352479417	1.0	0.525,0.576,0.441,0.286,0.424	0.389,0.333,0.538	0.03
1942	"ENSMUSG00000041263"	"Rusc1"	chr3	-	89089176	89089561	89089176	89089351	89089484	89089561	1942	0,5,0,3,4	16,25,28,36,20	0,2,2	5,11,10	-2	-1	0.684780000737	1.0	0.0,0.091,0.0,0.04,0.091	0.0,0.083,0.091	-0.014
1944	"ENSMUSG00000021832"	"Psmc6"	chr14	+	45330829	45331026	45330829	45330909	45330986	45331026	1944	2,2,3,7,2	220,202,240,168,135	3,4,3	122,135,111	-2	-1	0.715031292344	1.0	0.005,0.005,0.006,0.02,0.007	0.012,0.015,0.013	-0.005
1947	"ENSMUSG00000039660"	"Spout1"	chr2	-	30177592	30177965	30177592	30177721	30177919	30177965	1947	0,0,0,0,2	5,5,2,0,3	0,2,0	5,3,2	-2	-1	1	1.0	0.0,0.0,0.0,NA,0.25	0.0,0.25,0.0	-0.021
1948	"ENSMUSG00000007603"	"Dus3l"	chr17	+	56768033	56768902	56768033	56768150	56768347	56768902	1948	6,3,4,6,2	6,13,13,12,5	2,2,5	11,14,7	-2	-1	0.321990312264	1.0	0.333,0.103,0.133,0.2,0.167	0.083,0.067,0.263	0.05
1949	"ENSMUSG00000007603"	"Dus3l"	chr17	+	56768347	56768902	56768347	56768413	56768805	56768902	1949	0,0,3,0,0	7,8,1,5,2	0,1,1	3,1,4	-2	-1	0.651930229647	1.0	0.0,0.0,0.6,0.0,0.0	0.0,0.333,0.111	-0.028
1950	"ENSMUSG00000018659"	"Pnpo"	chr11	-	96940015	96940955	96940015	96940069	96940855	96940955	1950	1,0,8,0,0	8,6,4,2,3	0,0,1	2,7,2	-2	-1	0.0974576366718	0.752416109817	0.059,0.0,0.5,0.0,0.0	0.0,0.0,0.2	0.045
1951	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89124174	89124588	89124174	89124253	89124531	89124588	1951	2,5,5,1,4	5,9,5,6,2	0,2,2	7,9,4	-2	-1	0.0143728357921	0.28455611809	0.167,0.217,0.333,0.077,0.5	0.0,0.1,0.2	0.159
1952	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89124174	89124588	89124174	89124428	89124531	89124588	1952	1,4,3,0,2	0,0,0,1,0	0,1,1	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0,0.0,1.0	NA,1.0,0.333	0.134
1953	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89126377	89126995	89126377	89126437	89126868	89126995	1953	0,0,1,0,0	5,4,4,1,1	0,0,0	0,1,1	-2	-1	1	1.0	0.0,0.0,0.111,0.0,0.0	NA,0.0,0.0	0.022
1955	"ENSMUSG00000028959"	"Fastk"	chr5	-	24441527	24441823	24441527	24441663	24441731	24441823	1955	12,9,6,10,4	176,181,188,146,145	11,4,2	124,78,94	-2	-1	0.85541805806	1.0	0.033,0.024,0.016,0.033,0.014	0.042,0.025,0.011	-0.002
1956	"ENSMUSG00000028959"	"Fastk"	chr5	-	24441923	24442395	24441923	24442083	24442181	24442395	1956	1,3,0,1,1	345,404,401,392,267	0,0,0	220,233,228	-2	-1	1	1.0	0.001,0.004,0.0,0.001,0.002	0.0,0.0,0.0	0.002
1957	"ENSMUSG00000028959"	"Fastk"	chr5	-	24443894	24444395	24443894	24444126	24444374	24444395	1957	1,3,5,7,0	0,0,0,0,0	1,2,11	0,2,3	-2	-1	1	1.0	1.0,1.0,1.0,1.0,NA	1.0,0.333,0.647	0.34
1960	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035751	161036014	161035751	161035804	161035982	161036014	1960	12,30,15,6,8	52,68,46,55,37	8,11,9	29,91,86	-2	-1	0.00604244691799	0.190203024242	0.103,0.181,0.14,0.052,0.098	0.121,0.057,0.05	0.039
1961	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036207	161036244	1961	20,24,17,13,17	93,149,117,95,74	7,15,10	60,164,151	-2	-1	0.00120290678355	0.069250761549	0.097,0.075,0.068,0.064,0.103	0.055,0.044,0.032	0.038
1962	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036207	161036579	161036207	161036244	161036548	161036579	1962	15,24,38,21,8	152,225,183,145,114	10,16,13	86,170,187	-2	-1	0.0578654887608	0.581289745549	0.047,0.051,0.094,0.068,0.034	0.055,0.045,0.034	0.014
1963	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035982	161037315	161035982	161036014	161036819	161037315	1963	33,41,35,21,27	0,0,0,0,1	19,19,14	1,0,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,0.931	0.905,1.0,1.0	0.018
1964	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035982	161037315	161035982	161036244	161036819	161037315	1964	32,46,37,23,29	0,0,1,0,0	19,28,21	0,0,0	-2	-1	1	1.0	1.0,1.0,0.949,1.0,1.0	1.0,1.0,1.0	-0.01
1965	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036819	161037164	161036819	161036852	161037123	161037164	1965	36,80,49,26,26	67,66,67,43,49	12,19,18	23,16,22	-2	-1	0.744617368948	1.0	0.212,0.377,0.268,0.232,0.21	0.207,0.373,0.29	-0.03
1966	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036819	161037315	161036819	161036852	161037287	161037315	1966	47,81,47,32,32	158,175,200,178,93	22,24,19	93,66,77	-2	-1	0.619528241318	1.0	0.129,0.188,0.105,0.082,0.147	0.106,0.154,0.11	0.007
1967	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036819	161037315	161036819	161037164	161037287	161037315	1967	36,45,39,18,29	71,66,68,48,47	20,21,8	14,12,18	-2	-1	0.0505306055083	0.547573191231	0.202,0.254,0.223,0.158,0.236	0.417,0.467,0.182	-0.141
1968	"ENSMUSG00000053332"	"Gas5"	chr1	+	161037287	161037547	161037287	161037315	161037504	161037547	1968	25,49,47,24,22	221,195,257,187,132	19,16,14	102,71,71	-2	-1	0.462594216635	1.0	0.054,0.112,0.084,0.06,0.077	0.085,0.101,0.09	-0.015
1969	"ENSMUSG00000053332"	"Gas5"	chr1	+	161037504	161038037	161037504	161037547	161037994	161038037	1969	17,42,33,21,23	177,142,238,164,101	9,18,12	91,40,45	-2	-1	0.244962168774	1.0	0.046,0.129,0.065,0.06,0.102	0.047,0.184,0.118	-0.036
1970	"ENSMUSG00000053332"	"Gas5"	chr1	+	161038224	161038535	161038224	161038272	161038456	161038535	1970	3,2,1,1,4	293,199,315,188,204	0,0,0	108,62,53	-2	-1	1	1.0	0.005,0.005,0.002,0.003,0.01	0.0,0.0,0.0	0.005
1976	"ENSMUSG00000036718"	"Micall2"	chr5	-	139708885	139709589	139708885	139709000	139709515	139709589	1976	0,1,0,0,1	3,6,3,7,3	0,0,0	2,10,7	-2	-1	1	1.0	0.0,0.077,0.0,0.0,0.143	0.0,0.0,0.0	0.044
1985	"ENSMUSG00000035458"	"Tnni3"	chr7	-	4521815	4522082	4521815	4521902	4522069	4522082	1985	0,0,0,0,0	4,3,3,5,7	0,0,2	0,0,2	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	NA,NA,0.333	-0.333
1987	"ENSMUSG00000002825"	"Qtrt1"	chr9	+	21412232	21412531	21412232	21412301	21412392	21412531	1987	0,0,1,2,0	4,9,11,8,5	0,0,0	3,13,4	-2	-1	1	1.0	0.0,0.0,0.043,0.111,0.0	0.0,0.0,0.0	0.031
1988	"ENSMUSG00000002825"	"Qtrt1"	chr9	+	21419438	21419712	21419438	21419548	21419624	21419712	1988	1,2,1,1,0	6,10,13,12,6	0,0,1	2,8,18	-2	-1	0.1364378474	0.934499819897	0.077,0.091,0.037,0.04,0.0	0.0,0.0,0.027	0.04
1994	"ENSMUSG00000035798"	"Zdhhc17"	chr10	-	110949620	110950683	110949620	110949683	110950560	110950683	1994	0,1,0,0,2	14,11,24,11,5	0,0,0	8,13,3	-2	-1	1	1.0	0.0,0.043,0.0,0.0,0.167	0.0,0.0,0.0	0.042
1998	"ENSMUSG00000015452"	"Ager"	chr17	+	34598379	34598794	34598379	34598572	34598729	34598794	1998	1,0,0,0,0	0,0,0,2,3	0,0,0	0,1,0	-2	-1	1	1.0	1.0,NA,NA,0.0,0.0	NA,0.0,NA	0.333
2008	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195072	193195136	2008	0,0,0,1,2	6,6,1,2,6	1,2,0	1,1,1	-2	-1	0.770613899567	1.0	0.0,0.0,0.0,0.2,0.143	0.333,0.5,0.0	-0.209
2014	"ENSMUSG00000060992"	"Copz1"	chr15	+	103290674	103291420	103290674	103290756	103291328	103291420	2014	3,2,3,3,0	60,79,56,48,40	2,5,6	31,46,38	-2	-1	0.00783207555568	0.210424769827	0.024,0.013,0.026,0.03,0.0	0.031,0.052,0.073	-0.033
2019	"ENSMUSG00000024426"	"Atat1"	chr17	-	35909087	35909350	35909087	35909148	35909258	35909350	2019	1,0,0,1,0	2,2,0,2,0	0,0,0	1,1,1	-2	-1	1	1.0	0.2,0.0,NA,0.2,NA	0.0,0.0,0.0	0.133
2022	"ENSMUSG00000025369"	"Smarcc2"	chr10	+	128474371	128474813	128474371	128474409	128474682	128474813	2022	2,1,1,2,1	68,43,56,40,46	4,1,2	29,19,26	-2	-1	0.0977661696832	0.752416109817	0.014,0.011,0.009,0.024,0.011	0.065,0.026,0.037	-0.029
2024	"ENSMUSG00000039536"	"Stau1"	chr2	-	166950780	166951100	166950780	166950854	166950939	166951100	2024	27,8,16,12,15	0,1,3,2,0	12,15,10	0,3,2	-2	-1	0.270192046298	1.0	1.0,0.8,0.727,0.75,1.0	1.0,0.714,0.714	0.046
2025	"ENSMUSG00000039536"	"Stau1"	chr2	-	166951270	166952472	166951270	166951346	166952325	166952472	2025	8,9,5,6,3	84,55,84,71,55	4,2,1	43,21,19	-2	-1	0.502954603813	1.0	0.045,0.076,0.029,0.041,0.027	0.044,0.045,0.026	0.005
2026	"ENSMUSG00000027680"	"Fxr1"	chr3	+	34058023	34058231	34058023	34058081	34058168	34058231	2026	260,169,297,221,174	339,226,384,265,262	161,104,96	254,187,174	-2	-1	0.0135584328273	0.276451162842	0.277,0.272,0.279,0.294,0.249	0.241,0.218,0.216	0.049
2027	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18250819	18251660	18250819	18251001	18251548	18251660	2027	0,0,0,0,0	0,0,1,0,0	0,0,2	0,1,0	-2	-1	1	1.0	NA,NA,0.0,NA,NA	NA,0.0,1.0	-0.5
2028	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18251358	18251660	18251358	18251474	18251548	18251660	2028	0,0,0,0,0	11,16,13,17,11	0,0,2	9,3,6	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.143	-0.048
2029	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980467	45980572	45980639	2029	4,2,9,6,3	1,1,0,1,0	4,2,1	1,1,0	-2	-1	1	1.0	0.667,0.5,1.0,0.75,1.0	0.667,0.5,1.0	0.061
2030	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980492	45980572	45980639	2030	3,2,9,6,3	40,41,40,37,32	4,2,1	50,19,51	-2	-1	0.0527435496179	0.559509276352	0.036,0.024,0.101,0.075,0.045	0.038,0.05,0.01	0.024
2032	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79736366	79736614	79736366	79736443	79736522	79736614	2032	3,1,2,3,0	47,23,32,19,31	0,5,3	22,20,27	-2	-1	0.185796178342	1.0	0.031,0.021,0.03,0.073,0.0	0.0,0.111,0.053	-0.024
2033	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79737263	79737509	79737263	79737362	79737456	79737509	2033	0,0,3,9,2	45,22,36,22,31	2,5,2	18,32,16	-2	-1	0.544888837346	1.0	0.0,0.0,0.04,0.17,0.031	0.053,0.072,0.059	-0.013
2034	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79737263	79737886	79737263	79737713	79737799	79737886	2034	0,0,3,1,0	17,10,23,15,10	0,1,0	9,22,7	-2	-1	1	1.0	0.0,0.0,0.061,0.032,0.0	0.0,0.022,0.0	0.011
2039	"ENSMUSG00000024446"	"Rpp21"	chr17	-	36257441	36257706	36257441	36257524	36257605	36257706	2039	3,0,1,1,1	21,56,37,28,30	2,1,4	48,38,49	-2	-1	0.483664530186	1.0	0.067,0.0,0.013,0.018,0.016	0.02,0.013,0.039	-0.001
2040	"ENSMUSG00000036202"	"Rif1"	chr2	+	52093502	52094662	52093502	52093589	52094588	52094662	2040	0,0,2,5,0	5,2,4,1,1	1,0,0	2,0,3	-2	-1	1	1.0	0.0,0.0,0.2,0.714,0.0	0.2,NA,0.0	0.083
2049	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32374341	32375572	32374341	32374466	32375484	32375572	2049	0,0,1,1,0	19,11,21,24,18	0,0,0	11,22,13	-2	-1	1	1.0	0.0,0.0,0.023,0.02,0.0	0.0,0.0,0.0	0.009
2050	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32376265	32377362	32376265	32376427	32377292	32377362	2050	1,0,1,0,3	35,18,45,34,33	0,0,3	20,17,18	-2	-1	1	1.0	0.014,0.0,0.011,0.0,0.043	0.0,0.0,0.077	-0.012
2056	"ENSMUSG00000038141"	"Tmem181a"	chr17	+	6288985	6290678	6288985	6289073	6290556	6290678	2056	1,0,1,3,0	3,7,7,15,5	2,3,1	5,4,4	-2	-1	0.0149644587029	0.28455611809	0.143,0.0,0.067,0.091,0.0	0.167,0.273,0.111	-0.123
2059	"ENSMUSG00000003435"	"Supt5"	chr7	-	28329258	28329484	28329258	28329324	28329415	28329484	2059	11,4,10,5,4	84,45,105,68,68	10,2,5	43,41,43	-2	-1	0.346910685653	1.0	0.061,0.043,0.045,0.035,0.029	0.104,0.024,0.055	-0.018
2064	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21508930	21509351	21508930	21509114	21509288	21509351	2064	17,19,22,14,5	1,1,1,1,1	10,12,10	1,2,3	-2	-1	0.0124305909205	0.271055940905	0.895,0.905,0.917,0.875,0.714	0.833,0.75,0.625	0.125
2066	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73780573	73781030	73780573	73780707	73780897	73781030	2066	0,0,0,0,0	496,562,641,465,523	0,0,1	445,565,481	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.001	-0.0
2067	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73782005	73782716	73782005	73782103	73782674	73782716	2067	15,31,20,21,14	20,20,23,17,10	21,61,60	3,23,7	-2	-1	5.04022824732e-06	0.0022778978193	0.273,0.437,0.303,0.382,0.412	0.778,0.57,0.811	-0.358
2068	"ENSMUSG00000062867"	"Impdh2"	chr9	+	108561596	108561857	108561596	108561698	108561782	108561857	2068	2,3,5,5,3	75,59,81,68,51	0,2,1	49,38,48	-2	-1	0.0751598886563	0.676758893489	0.013,0.025,0.03,0.035,0.029	0.0,0.026,0.01	0.014
2069	"ENSMUSG00000009640"	"Dmap1"	chr4	-	117675731	117676517	117675731	117675803	117675949	117676517	2069	0,0,0,0,0	26,22,31,36,24	0,1,0	12,5,7	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.091,0.0	-0.03
2071	"ENSMUSG00000048930"	"Tada3"	chr6	-	113376891	113377739	113376891	113376945	113377315	113377739	2071	0,1,1,2,0	18,15,33,15,15	1,0,2	3,6,16	-2	-1	0.582906640684	1.0	0.0,0.032,0.015,0.063,0.0	0.143,0.0,0.059	-0.045
2072	"ENSMUSG00000031543"	"Ank1"	chr8	+	23132096	23132634	23132096	23132471	23132561	23132634	2072	0,0,1,2,3	0,0,0,0,0	4,7,2	3,1,0	-2	-1	1	1.0	NA,NA,1.0,1.0,1.0	0.4,0.778,1.0	0.274
2073	"ENSMUSG00000031543"	"Ank1"	chr8	+	23132096	23132634	23132096	23132483	23132561	23132634	2073	0,0,1,2,3	2,0,4,0,0	4,7,2	1,4,3	-2	-1	1	1.0	0.0,NA,0.111,1.0,1.0	0.667,0.467,0.25	0.066
2076	"ENSMUSG00000021820"	"Camk2g"	chr14	-	20764860	20765479	20764860	20764955	20765395	20765479	2076	12,0,4,7,7	67,39,64,53,48	7,6,15	95,93,114	-2	-1	0.93000962481	1.0	0.082,0.0,0.03,0.062,0.068	0.036,0.031,0.062	0.005
2079	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8321835	8323276	8323335	2079	4,0,1,2,0	12,18,25,30,11	1,3,0	13,10,11	-2	-1	0.798824177073	1.0	0.143,0.0,0.02,0.032,0.0	0.037,0.13,0.0	-0.017
2080	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8322140	8323276	8323335	2080	4,0,0,1,0	0,0,1,0,0	1,3,0	0,0,0	-2	-1	1	1.0	1.0,NA,0.0,1.0,NA	1.0,1.0,NA	-0.333
2084	"ENSMUSG00000028402"	"Mpdz"	chr4	-	81283332	81284699	81283332	81283437	81284576	81284699	2084	0,0,0,0,0	66,38,77,45,51	1,3,0	44,33,35	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.011,0.043,0.0	-0.018
2085	"ENSMUSG00000027953"	"Slc50a1"	chr3	-	89269826	89270139	89269826	89269950	89270061	89270139	2085	1,2,1,1,0	14,26,16,16,13	0,2,0	4,21,11	-2	-1	1	1.0	0.034,0.037,0.03,0.03,0.0	0.0,0.045,0.0	0.011
2087	"ENSMUSG00000020048"	"Hsp90b1"	chr10	-	86691628	86692295	86691628	86691748	86692139	86692295	2087	0,0,0,0,1	294,371,500,347,333	0,0,0	153,124,132	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.001	0.0,0.0,0.0	0.0
2090	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145177229	145178928	145177229	145177302	145178757	145178928	2090	0,0,0,2,1	0,4,4,2,1	5,0,0	0,2,0	-2	-1	1	1.0	NA,0.0,0.0,0.333,0.333	1.0,0.0,NA	-0.334
2092	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145177229	145178928	145177229	145177302	145178832	145178928	2092	0,0,0,2,1	2,3,10,8,9	5,0,0	1,6,10	-2	-1	0.0790524752337	0.689513256205	0.0,0.0,0.0,0.111,0.053	0.714,0.0,0.0	-0.205
2093	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145177229	145178928	145177229	145177302	145178835	145178928	2093	1,0,0,3,1	7,3,8,13,2	5,0,0	2,6,1	-2	-1	0.216558447525	1.0	0.067,0.0,0.0,0.103,0.2	0.556,0.0,0.0	-0.111
2094	"ENSMUSG00000033790"	"Tubgcp5"	chr7	+	55825579	55826321	55825579	55825705	55826232	55826321	2094	0,0,1,0,0	13,5,10,5,8	0,0,0	12,5,5	-2	-1	1	1.0	0.0,0.0,0.048,0.0,0.0	0.0,0.0,0.0	0.01
2095	"ENSMUSG00000032590"	"Apeh"	chr9	-	108088260	108089569	108088260	108088349	108089517	108089569	2095	4,7,3,5,2	56,36,54,66,59	1,2,3	35,38,28	-2	-1	0.298002088093	1.0	0.034,0.089,0.027,0.036,0.017	0.014,0.026,0.051	0.01
2096	"ENSMUSG00000032590"	"Apeh"	chr9	-	108091242	108091889	108091242	108091303	108091767	108091889	2096	4,0,1,1,0	33,29,22,44,25	0,1,0	27,28,31	-2	-1	1	1.0	0.057,0.0,0.022,0.011,0.0	0.0,0.018,0.0	0.012
2097	"ENSMUSG00000032590"	"Apeh"	chr9	-	108091970	108092179	108091970	108092011	108092087	108092179	2097	1,0,6,2,0	39,42,55,50,22	1,1,2	17,43,37	-2	-1	0.771977937553	1.0	0.013,0.0,0.052,0.02,0.0	0.029,0.011,0.026	-0.005
2099	"ENSMUSG00000032590"	"Apeh"	chr9	-	108092806	108093074	108092806	108092882	108092980	108093074	2099	0,0,0,3,2	48,30,40,27,35	0,2,1	14,37,15	-2	-1	1	1.0	0.0,0.0,0.0,0.053,0.028	0.0,0.026,0.032	-0.003
2102	"ENSMUSG00000003273"	"Car11"	chr7	+	45702832	45703134	45702832	45702928	45703061	45703134	2102	1,0,0,1,0	0,1,10,1,0	0,1,0	6,6,7	-2	-1	1	1.0	1.0,0.0,0.0,0.333,NA	0.0,0.077,0.0	0.308
2108	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18826254	18827106	18826254	18826302	18827017	18827106	2108	14,2,4,7,5	81,118,129,80,81	10,3,10	59,54,54	-2	-1	0.0178543111894	0.303161981804	0.08,0.008,0.015,0.042,0.03	0.078,0.027,0.085	-0.028
2109	"ENSMUSG00000059412"	"Fxyd2"	chr9	+	45408299	45409549	45408299	45408374	45409512	45409549	2109	0,2,2,0,0	6,5,4,9,1	0,0,0	2,1,2	-2	-1	1	1.0	0.0,0.167,0.2,0.0,0.0	0.0,0.0,0.0	0.073
2111	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709239	116709619	116709239	116709273	116709437	116709619	2111	1,0,0,0,0	1,2,2,3,0	0,0,0	1,0,0	-2	-1	1	1.0	0.333,0.0,0.0,0.0,NA	0.0,NA,NA	0.083
2114	"ENSMUSG00000015165"	"Hnrnpl"	chr7	+	28818460	28818924	28818460	28818532	28818643	28818924	2114	18,17,27,12,18	110,117,188,142,123	6,8,3	46,45,49	-2	-1	0.446447463303	1.0	0.076,0.068,0.067,0.041,0.068	0.061,0.082,0.03	0.006
2115	"ENSMUSG00000030330"	"Ing4"	chr6	+	125047481	125048237	125047481	125047587	125047792	125048237	2115	0,0,0,0,1	73,55,63,65,39	0,0,0	18,19,6	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.013	0.0,0.0,0.0	0.003
2116	"ENSMUSG00000030330"	"Ing4"	chr6	+	125047792	125048237	125047792	125047940	125048175	125048237	2116	0,5,3,5,6	86,59,83,86,70	2,1,0	34,50,50	-2	-1	0.0951448482091	0.750990857546	0.0,0.041,0.018,0.028,0.041	0.029,0.01,0.0	0.013
2133	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33666493	33666685	33666493	33666529	33666646	33666685	2133	76,62,117,53,61	58,25,50,37,40	35,50,42	21,33,39	-2	-1	0.226644876631	1.0	0.396,0.554,0.539,0.417,0.433	0.455,0.431,0.35	0.056
2140	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136101243	136101689	136101243	136101394	136101624	136101689	2140	4,0,4,1,0	25,21,37,42,33	0,1,2	42,23,15	-2	-1	1	1.0	0.074,0.0,0.051,0.012,0.0	0.0,0.021,0.063	-0.001
2143	"ENSMUSG00000029089"	"5730480H06Rik"	chr5	+	48372328	48374247	48372328	48372495	48374179	48374247	2143	0,0,1,0,0	2,0,3,2,0	0,0,0	1,0,2	-2	-1	1	1.0	0.0,NA,0.143,0.0,NA	0.0,NA,0.0	0.048
2144	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25275899	25276256	25275899	25275973	25276139	25276256	2144	0,0,2,1,0	13,8,13,8,11	0,0,2	4,16,11	-2	-1	1	1.0	0.0,0.0,0.071,0.059,0.0	0.0,0.0,0.083	-0.002
2145	"ENSMUSG00000033364"	"Usp37"	chr1	-	74468266	74470727	74468266	74468384	74470536	74470727	2145	0,0,0,0,0	1,2,2,9,0	0,1,0	2,4,2	-2	-1	1	1.0	0.0,0.0,0.0,0.0,NA	0.0,0.111,0.0	-0.037
2147	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840952	28840580	28840610	28840863	28840952	2147	39,31,57,35,20	38,18,65,12,17	10,3,4	2,0,1	-2	-1	0.00194328603551	0.0984180347016	0.339,0.463,0.305,0.593,0.37	0.714,1.0,0.667	-0.38
2149	"ENSMUSG00000026207"	"Speg"	chr1	+	75426763	75427211	75426763	75426880	75427043	75427211	2149	2,0,0,0,0	94,61,109,54,74	0,1,0	88,176,194	-2	-1	1	1.0	0.011,0.0,0.0,0.0,0.0	0.0,0.003,0.0	0.001
2150	"ENSMUSG00000032280"	"Tle3"	chr9	+	61411262	61412514	61411262	61411339	61412264	61412514	2150	0,0,4,6,3	10,9,15,14,7	0,0,0	7,3,2	-2	-1	0.0005982937885	0.0469660623972	0.0,0.0,0.118,0.176,0.176	0.0,0.0,0.0	0.094
2151	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98785317	98785741	98785317	98785406	98785634	98785741	2151	1,6,3,2,4	81,56,53,59,63	1,8,3	43,46,46	-2	-1	0.196466982488	1.0	0.006,0.051,0.028,0.017,0.031	0.011,0.08,0.032	-0.014
