ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1612	"ENSMUSG00000028199"	"Cryz"	chr3	+	154604891	154605115	154604891	154605015	154606378	154606531	1612	0,0,0	7,10,10	0,0,3	9,16,10	-2	-1	0.818857134854	1.0	0.0,0.0,0.0	0.0,0.0,0.13	-0.043
1614	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8322140	8321799	8321835	8323276	8323335	1614	0,1,0	10,12,16	0,0,0	13,10,11	-2	-1	1	1.0	0.0,0.04,0.0	0.0,0.0,0.0	0.013
1616	"ENSMUSG00000039706"	"Ldb2"	chr5	-	44479092	44479244	44479098	44479244	44476492	44476635	1616	2,1,2	0,0,0	0,0,0	2,0,0	-2	-1	1	1.0	1.0,1.0,1.0	0.0,NA,NA	1.0
1618	"ENSMUSG00000015120"	"Ube2i"	chr17	-	25274161	25274310	25274172	25274310	25269402	25269479	1618	9,7,3	1,2,1	5,10,14	1,1,4	-2	-1	0.761892393945	1.0	0.818,0.636,0.6	0.714,0.833,0.636	-0.043
1629	"ENSMUSG00000022359"	"Wdyhv1"	chr15	+	58148333	58148441	58148333	58148433	58150605	58150656	1629	0,2,1	12,10,4	1,1,0	15,6,3	-2	-1	1	1.0	0.0,0.091,0.111	0.032,0.077,0.0	0.031
1631	"ENSMUSG00000036377"	"C530008M17Rik"	chr5	+	76856330	76859154	76856330	76859145	76865999	76866190	1631	0,2,1	0,0,0	1,0,0	0,0,1	-2	-1	1	1.0	NA,1.0,1.0	1.0,NA,0.0	0.5
1633	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145170514	145170917	145170514	145170565	145173306	145173459	1633	1,0,2	8,7,13	0,0,0	9,17,11	-2	-1	0.26873019746	1.0	0.059,0.0,0.071	0.0,0.0,0.0	0.043
1642	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11718263	11718458	11718263	11718342	11720012	11720105	1642	5,22,3	3,4,2	7,12,5	1,2,0	-2	-1	0.0170206669485	0.288338203187	0.455,0.733,0.429	0.778,0.75,1.0	-0.304
1643	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11718263	11718458	11718263	11718342	11723412	11723610	1643	2,4,0	2,0,0	1,1,1	0,0,0	-2	-1	1	1.0	0.333,1.0,NA	1.0,1.0,1.0	-0.334
1644	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11718263	11718458	11718263	11718342	11724095	11724128	1644	1,3,0	1,0,0	1,3,2	0,0,1	-2	-1	1	1.0	0.333,1.0,NA	1.0,1.0,0.5	-0.167
1645	"ENSMUSG00000024081"	"Cebpz"	chr17	-	78934574	78936067	78934860	78936067	78932109	78932341	1645	18,23,13	0,0,1	26,24,16	0,0,0	-2	-1	1	1.0	1.0,1.0,0.867	1.0,1.0,1.0	-0.044
1646	"ENSMUSG00000034021"	"Pds5b"	chr5	+	150796570	150796676	150796570	150796670	150800577	150801017	1646	1,2,4	9,16,4	4,2,1	10,2,4	-2	-1	0.524250822713	1.0	0.053,0.059,0.333	0.167,0.333,0.111	-0.055
1647	"ENSMUSG00000014418"	"Hps5"	chr7	-	46773119	46773269	46773157	46773269	46772471	46772543	1647	12,13,3	1,0,1	8,6,9	0,0,0	-2	-1	1	1.0	0.857,1.0,0.6	1.0,1.0,1.0	-0.181
1648	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18814829	18814962	18814829	18814936	18815328	18815361	1648	41,48,58	6,11,13	56,71,65	2,12,8	-2	-1	0.0671591595827	0.687535856735	0.774,0.686,0.69	0.933,0.747,0.802	-0.111
1650	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92470816	92470985	92470950	92470985	92469862	92470078	1650	491,928,560	0,0,0	650,745,683	4,0,0	-2	-1	1	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004
1651	"ENSMUSG00000097145"	"9230114K14Rik"	chr5	+	52192917	52193596	52192917	52192978	52194800	52194890	1651	4,1,0	0,1,1	5,2,3	3,0,5	-2	-1	0.563343877928	1.0	1.0,0.333,0.0	0.455,1.0,0.231	-0.118
1652	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116710100	116710284	116710100	116710280	116711285	116711378	1652	0,1,0	0,0,0	0,0,0	0,1,0	-2	-1	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
1653	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	120668221	120668375	120668221	120668355	120669308	120669382	1653	6,6,5	429,424,715	4,10,5	362,944,771	-2	-1	1	1.0	0.007,0.007,0.003	0.005,0.005,0.003	0.001
1654	"ENSMUSG00000030330"	"Ing4"	chr6	+	125047210	125047325	125047210	125047316	125047478	125047587	1654	5,2,2	4,0,0	1,1,3	1,0,1	-2	-1	0.194872555493	1.0	0.385,1.0,1.0	0.333,1.0,0.6	0.151
1655	"ENSMUSG00000030330"	"Ing4"	chr6	+	125047210	125047325	125047210	125047316	125047481	125047587	1655	39,14,28	10,17,6	12,11,6	11,9,8	-2	-1	0.0578272837674	0.61870845715	0.661,0.292,0.7	0.353,0.379,0.273	0.216
1657	"ENSMUSG00000028382"	"Ptbp3"	chr4	-	59524394	59524476	59524403	59524476	59517585	59517755	1657	1,6,0	1,0,0	1,5,1	1,1,0	-2	-1	1	1.0	0.333,1.0,NA	0.333,0.714,1.0	-0.016
1659	"ENSMUSG00000003500"	"Impdh1"	chr6	-	29206305	29206512	29206374	29206512	29206065	29206153	1659	16,26,19	0,0,1	22,29,22	0,0,0	-2	-1	1	1.0	1.0,1.0,0.905	1.0,1.0,1.0	-0.032
1660	"ENSMUSG00000030619"	"Eed"	chr7	-	89956254	89956413	89956343	89956413	89955530	89955604	1660	42,31,24	4,6,4	22,20,21	3,3,3	-2	-1	0.834783522924	1.0	0.84,0.721,0.75	0.786,0.769,0.778	-0.007
1661	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32669952	32670230	32669952	32670216	32670791	32670918	1661	13,47,14	1,2,0	24,35,35	0,1,1	-2	-1	1	1.0	0.867,0.922,1.0	1.0,0.946,0.946	-0.034
1662	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34610871	34611005	34610871	34610926	34611273	34611449	1662	93,129,90	0,3,2	79,122,103	3,0,1	-2	-1	0.654734073358	1.0	1.0,0.956,0.957	0.929,1.0,0.981	0.001
1664	"ENSMUSG00000028149"	"Rap1gds1"	chr3	-	139021765	139021935	139021812	139021935	139015545	139015671	1664	0,3,0	24,45,23	4,2,0	46,38,51	-2	-1	0.546550055636	1.0	0.0,0.032,0.0	0.042,0.026,0.0	-0.012
1668	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33666493	33666685	33666646	33666685	33665491	33665645	1668	128,180,126	1,1,2	72,114,107	0,0,0	-2	-1	1	1.0	0.985,0.989,0.969	1.0,1.0,1.0	-0.019
1671	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136104515	136105739	136104515	136104653	136107070	136107191	1671	49,58,46	0,0,0	24,39,45	0,0,2	-2	-1	1	1.0	1.0,1.0,1.0	1.0,1.0,0.918	0.027
1672	"ENSMUSG00000033147"	"Slc22a15"	chr3	-	101862900	101862977	101862904	101862977	101860800	101860989	1672	0,0,0	0,1,1	0,0,1	0,0,4	-2	-1	1	1.0	NA,0.0,0.0	NA,NA,0.111	-0.111
1673	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25281660	25281803	25281672	25281803	25281231	25281400	1673	6,15,4	1,7,1	4,5,7	2,8,3	-2	-1	0.130749005306	0.963160502204	0.75,0.517,0.667	0.5,0.238,0.538	0.219
1674	"ENSMUSG00000040213"	"Kyat3"	chr3	+	142706688	142706795	142706688	142706791	142718375	142718434	1674	0,0,2	2,0,2	0,0,0	7,2,6	-2	-1	1	1.0	0.0,NA,0.333	0.0,0.0,0.0	0.167
1675	"ENSMUSG00000040767"	"Snrnp25"	chr11	+	32206959	32207050	32206959	32207043	32207556	32207662	1675	7,12,12	0,0,0	8,11,9	0,2,0	-2	-1	1	1.0	1.0,1.0,1.0	1.0,0.733,1.0	0.089
1677	"ENSMUSG00000030213"	"Atf7ip"	chr6	+	136563759	136563846	136563759	136563837	136565016	136565162	1677	2,2,3	6,16,3	0,2,0	9,6,6	-2	-1	0.0130558184716	0.232230371064	0.143,0.059,0.333	0.0,0.143,0.0	0.131
1679	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840691	28840580	28840610	28840863	28840952	1679	6,5,5	1,3,5	10,3,4	2,0,1	-2	-1	0.0169373547379	0.288338203187	0.75,0.455,0.333	0.714,1.0,0.667	-0.281
1680	"ENSMUSG00000022982"	"Sod1"	chr16	+	90220753	90224425	90220753	90220929	90225144	90225262	1680	733,748,819	0,0,5	484,711,676	0,0,1	-2	-1	1	1.0	1.0,1.0,0.988	1.0,1.0,0.997	-0.003
1681	"ENSMUSG00000034349"	"Smc4"	chr3	+	69006075	69006224	69006075	69006213	69007188	69007367	1681	0,2,1	3,2,9	0,0,0	10,9,3	-2	-1	0.732657130453	1.0	0.0,0.333,0.053	0.0,0.0,0.0	0.129
1682	"ENSMUSG00000041530"	"Ago1"	chr4	-	126453816	126453948	126453825	126453948	126453557	126453691	1682	0,0,1	1,6,4	0,1,1	2,2,5	-2	-1	1	1.0	0.0,0.0,0.111	0.0,0.2,0.091	-0.06
1683	"ENSMUSG00000032280"	"Tle3"	chr9	+	61394607	61394712	61394607	61394682	61401852	61402057	1683	1,0,0	2,2,2	0,0,0	4,3,2	-2	-1	1	1.0	0.2,0.0,0.0	0.0,0.0,0.0	0.067
1684	"ENSMUSG00000032280"	"Tle3"	chr9	+	61394607	61394712	61394607	61394682	61401855	61402057	1684	1,1,0	0,1,0	0,0,0	0,1,2	-2	-1	1	1.0	1.0,0.333,NA	NA,0.0,0.0	0.666
1687	"ENSMUSG00000032280"	"Tle3"	chr9	+	61409274	61409416	61409274	61409407	61409935	61410120	1687	2,3,2	4,1,3	1,0,4	5,7,6	-2	-1	0.10741359755	0.878445685711	0.2,0.6,0.25	0.091,0.0,0.25	0.236
1688	"ENSMUSG00000032280"	"Tle3"	chr9	+	61409935	61410135	61409935	61410120	61411262	61411339	1688	3,7,0	2,2,3	2,5,2	0,0,0	-2	-1	2.53050053134e-08	1.68478764564e-05	0.429,0.636,0.0	1.0,1.0,1.0	-0.645
1691	"ENSMUSG00000051786"	"Tubgcp6"	chr15	-	89101361	89101556	89101368	89101556	89101152	89101285	1691	5,10,4	0,1,0	4,4,10	0,0,0	-2	-1	1	1.0	1.0,0.833,1.0	1.0,1.0,1.0	-0.056
1693	"ENSMUSG00000029833"	"Trim24"	chr6	+	37945520	37945789	37945520	37945687	37949221	37949398	1693	15,31,7	6,9,11	16,10,30	9,8,10	-2	-1	0.852578273123	1.0	0.556,0.633,0.241	0.471,0.385,0.6	-0.009
1696	"ENSMUSG00000022962"	"Gart"	chr16	-	91636502	91636592	91636506	91636592	91635993	91636162	1696	0,1,0	12,40,23	3,0,0	43,34,33	-2	-1	1	1.0	0.0,0.012,0.0	0.034,0.0,0.0	-0.007
1697	"ENSMUSG00000031921"	"Terf2"	chr8	-	107076609	107076996	107076878	107076996	107072559	107072645	1697	13,17,5	1,3,0	14,12,13	0,0,0	-2	-1	0.1384935079	0.995334655261	0.867,0.739,1.0	1.0,1.0,1.0	-0.131
1698	"ENSMUSG00000054405"	"Dnajc8"	chr4	+	132544055	132544751	132544055	132544122	132546636	132546708	1698	78,98,71	0,1,0	86,26,19	1,2,0	-2	-1	0.910550266292	1.0	1.0,0.98,1.0	0.977,0.867,1.0	0.045
1701	"ENSMUSG00000028849"	"Map7d1"	chr4	-	126240022	126240137	126240031	126240137	126238521	126238632	1701	47,98,48	15,43,23	61,51,53	12,22,19	-2	-1	0.29639100807	1.0	0.61,0.533,0.511	0.718,0.537,0.582	-0.061
1704	"ENSMUSG00000021268"	"Meg3"	chr12	+	109543699	109543849	109543699	109543805	109544026	109544742	1704	30,87,20	43,92,40	27,33,19	27,36,21	-2	-1	0.328260793693	1.0	0.259,0.321,0.2	0.333,0.314,0.311	-0.059
1706	"ENSMUSG00000024829"	"Mrpl21"	chr19	+	3284759	3284833	3284759	3284817	3285309	3285395	1706	1,0,0	89,73,80	0,3,1	69,77,82	-2	-1	1	1.0	0.006,0.0,0.0	0.0,0.019,0.006	-0.006
1707	"ENSMUSG00000026730"	"Pter"	chr2	+	12978159	12978617	12978159	12978413	12980292	12980558	1707	5,12,11	0,5,1	10,14,9	1,3,0	-2	-1	0.226240960667	1.0	1.0,0.545,0.846	0.833,0.7,1.0	-0.047
1710	"ENSMUSG00000040782"	"Cop1"	chr1	+	159249201	159249278	159249201	159249266	159250022	159250142	1710	38,70,42	24,38,25	53,53,52	41,28,33	-2	-1	0.619363619884	1.0	0.442,0.479,0.457	0.393,0.486,0.441	0.019
1720	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372426	47372645	47372426	47372491	47374972	47375109	1720	14,13,15	0,0,0	8,18,27	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0	1.0,1.0,0.931	0.023
1721	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472036	71472246	71472036	71472117	71473774	71473836	1721	32,56,32	3,6,1	45,59,59	4,5,3	-2	-1	0.808431634979	1.0	0.842,0.824,0.941	0.849,0.855,0.908	-0.002
1723	"ENSMUSG00000113949"	"Scamp4"	chr10	+	80609329	80609458	80609329	80609424	80609640	80609797	1723	5,10,6	1,3,0	2,15,15	0,2,0	-2	-1	0.239492967365	1.0	0.714,0.625,1.0	1.0,0.789,1.0	-0.15
1732	"ENSMUSG00000001632"	"Brpf1"	chr6	+	113317547	113317694	113317547	113317676	113318411	113318721	1732	2,4,0	5,10,8	1,2,2	2,6,4	-2	-1	0.394547340355	1.0	0.167,0.167,0.0	0.2,0.143,0.2	-0.07
1738	"ENSMUSG00000015749"	"Anp32e"	chr3	+	95937881	95938039	95937881	95938003	95944306	95944361	1738	105,103,99	9,4,8	88,84,79	5,6,1	-2	-1	0.251684232422	1.0	0.854,0.928,0.861	0.898,0.875,0.975	-0.035
1739	"ENSMUSG00000036427"	"Gpi1"	chr7	-	34207605	34207758	34207690	34207758	34205805	34205935	1739	1802,2283,1669	0,3,0	1683,2215,1822	0,0,0	-2	-1	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
1744	"ENSMUSG00000023805"	"Synj2"	chr17	+	6007937	6008110	6007937	6008099	6009731	6009813	1744	12,15,6	3,4,0	19,18,10	4,2,0	-2	-1	0.469358385687	1.0	0.667,0.652,1.0	0.704,0.818,1.0	-0.068
1754	"ENSMUSG00000021898"	"Asb14"	chr14	+	26900422	26900478	26900422	26900477	26900846	26900978	1754	11,33,18	20,31,16	23,20,21	12,18,17	-2	-1	0.176818675591	1.0	0.216,0.347,0.36	0.489,0.357,0.382	-0.102
1767	"ENSMUSG00000061086"	"Myl4"	chr11	+	104580401	104580475	104580401	104580429	104583977	104584127	1767	0,0,1	8,12,13	3,0,0	16,3,8	-2	-1	0.470107703594	1.0	0.0,0.0,0.037	0.086,0.0,0.0	-0.016
1770	"ENSMUSG00000116138"	"C030006K11Rik"	chr15	-	76723376	76723840	76723654	76723840	76723170	76723219	1770	0,0,0	31,75,32	0,0,1	28,58,51	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.0,0.01	-0.003
1771	"ENSMUSG00000026471"	"Mr1"	chr1	-	155137513	155137774	155137593	155137774	155136574	155136850	1771	5,6,1	2,0,0	12,9,0	1,2,0	-2	-1	1	1.0	0.556,1.0,1.0	0.857,0.692,NA	0.078
1772	"ENSMUSG00000026471"	"Mr1"	chr1	-	155137513	155137774	155137698	155137774	155136574	155136850	1772	5,9,2	4,3,0	13,11,4	6,8,2	-2	-1	0.518921822437	1.0	0.385,0.6,1.0	0.52,0.407,0.5	0.186
1773	"ENSMUSG00000026471"	"Mr1"	chr1	-	155137593	155137774	155137698	155137774	155136574	155136850	1773	2,3,1	4,3,0	2,4,4	6,8,2	-2	-1	0.983674620152	1.0	0.2,0.333,1.0	0.143,0.2,0.5	0.23
1775	"ENSMUSG00000005417"	"Mprip"	chr11	+	59737071	59737582	59737071	59737228	59741119	59741261	1775	4,3,10	40,64,40	9,5,9	61,45,43	-2	-1	0.400915417158	1.0	0.048,0.023,0.111	0.069,0.053,0.095	-0.012
1780	"ENSMUSG00000028439"	"Fam219a"	chr4	-	41569176	41569537	41569209	41569537	41524365	41524414	1780	2,43,5	2,2,1	30,5,7	3,0,0	-2	-1	0.0290224556984	0.397862478337	0.333,0.915,0.714	0.833,1.0,1.0	-0.29
1783	"ENSMUSG00000021693"	"Kif2a"	chr13	-	106987952	106988075	106988009	106988075	106987268	106987369	1783	5,26,7	2,1,0	5,9,10	0,3,1	-2	-1	0.507831079532	1.0	0.556,0.929,1.0	1.0,0.6,0.833	0.017
1784	"ENSMUSG00000039183"	"Nubp2"	chr17	-	24886278	24886329	24886290	24886329	24885718	24885837	1784	2,0,1	1,0,0	1,2,0	0,0,0	-2	-1	1	1.0	0.5,NA,1.0	1.0,1.0,NA	-0.25
1785	"ENSMUSG00000017307"	"Acot8"	chr2	-	164794984	164795179	164795081	164795179	164792767	164793010	1785	22,22,27	0,0,0	11,25,12	1,0,0	-2	-1	1	1.0	1.0,1.0,1.0	0.846,1.0,1.0	0.051
1788	"ENSMUSG00000066151"	"Fkbp15"	chr4	-	62320958	62321061	62320988	62321061	62314253	62314425	1788	12,10,5	1,0,2	5,13,8	0,6,4	-2	-1	0.023972718782	0.355345612779	0.857,1.0,0.556	1.0,0.52,0.5	0.131
1791	"ENSMUSG00000054309"	"Cpsf3"	chr12	+	21305302	21305469	21305302	21305455	21306772	21306881	1791	1,1,0	42,35,26	2,0,0	4,17,13	-2	-1	1	1.0	0.012,0.014,0.0	0.2,0.0,0.0	-0.058
1792	"ENSMUSG00000023259"	"Slc26a6"	chr9	+	108856940	108857105	108856940	108857050	108857191	108857344	1792	4,14,11	0,2,2	4,6,8	0,1,1	-2	-1	0.102784515213	0.857357221641	1.0,0.778,0.733	1.0,0.75,0.8	-0.013
1794	"ENSMUSG00000041720"	"Pi4ka"	chr16	-	17322987	17323070	17323036	17323070	17318482	17318553	1794	10,21,3	1,0,0	7,11,19	0,0,0	-2	-1	1	1.0	0.833,1.0,1.0	1.0,1.0,1.0	-0.056
1798	"ENSMUSG00000053565"	"Eif3k"	chr7	-	28980318	28980542	28980443	28980542	28977869	28977990	1798	5,5,3	236,150,244	3,2,2	157,163,160	-2	-1	1	1.0	0.01,0.016,0.006	0.009,0.006,0.006	0.004
1799	"ENSMUSG00000047343"	"Mettl21c"	chr1	-	44013621	44013773	44013680	44013773	44010531	44010649	1799	225,188,322	2,1,1	201,136,136	2,0,0	-2	-1	1	1.0	0.983,0.989,0.994	0.98,1.0,1.0	-0.005
1802	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17639744	17639845	17639744	17639842	17640125	17640289	1802	5,7,3	0,0,0	4,18,12	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0	1.0,0.9,1.0	0.033
1806	"ENSMUSG00000026104"	"Stat1"	chr1	+	52119911	52120072	52119911	52120035	52122590	52122721	1806	0,5,7	1,6,2	4,15,10	2,3,5	-2	-1	0.168853176328	1.0	0.0,0.294,0.636	0.5,0.714,0.5	-0.261
1809	"ENSMUSG00000033004"	"Mycbp2"	chr14	-	103138719	103138818	103138728	103138818	103136558	103136639	1809	13,13,3	13,21,4	7,4,6	10,6,6	-2	-1	0.942390060552	1.0	0.333,0.236,0.273	0.259,0.25,0.333	0.0
1811	"ENSMUSG00000023286"	"Ube2j2"	chr4	+	155943830	155944150	155943830	155944013	155949006	155949137	1811	15,20,11	0,4,2	25,6,8	2,6,11	-2	-1	0.0208355886466	0.33296183961	1.0,0.714,0.733	0.862,0.333,0.267	0.328
1816	"ENSMUSG00000021843"	"Ktn1"	chr14	+	47734154	47734270	47734154	47734264	47736099	47736291	1816	36,23,35	65,62,61	10,18,20	31,45,19	-2	-1	0.97749061689	1.0	0.217,0.156,0.223	0.139,0.167,0.345	-0.018
1817	"ENSMUSG00000021843"	"Ktn1"	chr14	+	47734154	47734266	47734154	47734264	47736099	47739894	1817	14,4,17	65,62,61	11,11,8	31,45,19	-2	-1	0.0903588578233	0.813801611915	0.097,0.031,0.122	0.151,0.109,0.174	-0.061
1819	"ENSMUSG00000039117"	"Taf4"	chr2	-	179931979	179932225	179932015	179932225	179929276	179929424	1819	0,2,1	1,5,1	2,0,0	3,6,0	-2	-1	1	1.0	0.0,0.167,0.333	0.25,0.0,NA	0.042
1820	"ENSMUSG00000011114"	"Tbrg1"	chr9	-	37652614	37653169	37653032	37653169	37651289	37651387	1820	37,63,55	0,1,0	33,42,35	1,0,0	-2	-1	1	1.0	1.0,0.969,1.0	0.943,1.0,1.0	0.009
1821	"ENSMUSG00000035173"	"Ccdc186"	chr19	-	56807977	56808190	56808060	56808190	56806965	56807085	1821	1,8,3	4,0,1	7,3,3	0,0,0	-2	-1	0.00193769695633	0.0634406317832	0.111,1.0,0.6	1.0,1.0,1.0	-0.43
1822	"ENSMUSG00000026127"	"Imp4"	chr1	+	34442909	34443104	34442909	34442993	34443377	34443487	1822	3,10,0	9,5,6	1,3,1	6,6,8	-2	-1	0.166777853133	1.0	0.143,0.5,0.0	0.077,0.2,0.059	0.102
1826	"ENSMUSG00000034842"	"Art3"	chr5	+	92403594	92403656	92403594	92403627	92404836	92404866	1826	6,9,3	245,383,227	4,8,4	298,201,159	-2	-1	0.832911493339	1.0	0.012,0.012,0.007	0.007,0.02,0.012	-0.003
1827	"ENSMUSG00000034842"	"Art3"	chr5	+	92412164	92412271	92412164	92412194	92414241	92414622	1827	3,10,17	256,361,241	14,5,3	266,180,171	-2	-1	0.955516120751	1.0	0.006,0.014,0.034	0.026,0.014,0.009	0.002
1828	"ENSMUSG00000031169"	"Porcn"	chrX	-	8198205	8199152	8199066	8199152	8197974	8198085	1828	0,0,0	5,8,7	1,0,3	3,15,3	-2	-1	0.341596668025	1.0	0.0,0.0,0.0	0.143,0.0,0.333	-0.159
1831	"ENSMUSG00000015002"	"Efr3a"	chr15	+	65815334	65815478	65815334	65815411	65818432	65818560	1831	2,12,1	5,20,5	4,2,5	7,9,10	-2	-1	0.747611136939	1.0	0.167,0.231,0.091	0.222,0.1,0.2	-0.011
1832	"ENSMUSG00000085024"	"C230035I16Rik"	chr13	-	23430135	23430352	23430228	23430352	23428106	23428415	1832	0,0,1	0,0,0	0,0,0	0,2,0	-2	-1	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
1833	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195947	102196117	102195951	102196117	102195750	102195868	1833	1,1,0	33,55,41	0,0,0	58,18,27	-2	-1	1	1.0	0.015,0.009,0.0	0.0,0.0,0.0	0.008
1836	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59557097	59557286	59557222	59557286	59544386	59544451	1836	8,20,5	0,1,2	7,10,8	1,5,6	-2	-1	0.00280094400018	0.0804820895363	1.0,0.909,0.556	0.778,0.5,0.4	0.262
1843	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88521917	88522381	88522306	88522381	88521649	88521716	1843	13,9,9	8,5,6	18,11,9	10,0,1	-2	-1	0.0314911408599	0.409426300639	0.448,0.474,0.429	0.474,1.0,0.818	-0.314
1844	"ENSMUSG00000063882"	"Uqcrh"	chr4	-	116070667	116070757	116070736	116070757	116069862	116070024	1844	147,73,242	1666,865,2095	126,119,106	1136,1398,1353	-2	-1	0.520672597457	1.0	0.042,0.04,0.055	0.053,0.041,0.038	0.002
1845	"ENSMUSG00000042350"	"Arel1"	chr12	-	84941730	84941957	84941760	84941957	84940160	84940397	1845	4,7,2	1,2,0	4,8,12	3,3,4	-2	-1	0.0692552812156	0.689162693495	0.667,0.636,1.0	0.4,0.571,0.6	0.244
1852	"ENSMUSG00000026608"	"Kctd3"	chr1	-	188976370	188976707	188976610	188976707	188974286	188974471	1852	0,0,0	19,18,18	0,0,3	10,21,13	-2	-1	0.856637024033	1.0	0.0,0.0,0.0	0.0,0.0,0.103	-0.034
1853	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11779676	11779897	11779676	11779823	11781476	11783756	1853	9,22,7	4,2,3	5,6,7	3,7,5	-2	-1	0.0220625929479	0.343814178287	0.529,0.846,0.538	0.455,0.3,0.412	0.249
1854	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11781476	11781533	11781476	11781519	11783640	11783749	1854	6,3,2	9,24,14	4,2,4	10,14,15	-2	-1	0.710878208412	1.0	0.25,0.059,0.067	0.167,0.067,0.118	0.008
1855	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11783640	11783756	11783640	11783749	11784290	11784452	1855	3,2,1	6,12,9	4,3,2	9,7,12	-2	-1	0.384793979989	1.0	0.2,0.077,0.053	0.182,0.176,0.077	-0.035
1858	"ENSMUSG00000032536"	"Trak1"	chr9	+	121460358	121460715	121460358	121460577	121468984	121469087	1858	0,0,1	29,49,28	2,1,8	33,56,34	-2	-1	0.00799096654788	0.162444934252	0.0,0.0,0.018	0.029,0.009,0.105	-0.042
1859	"ENSMUSG00000044573"	"Acp1"	chr12	-	30904717	30904983	30904869	30904983	30897744	30897806	1859	36,30,28	3,0,2	26,25,12	1,1,2	-2	-1	0.87656885408	1.0	0.857,1.0,0.875	0.929,0.926,0.75	0.042
1860	"ENSMUSG00000044573"	"Acp1"	chr12	-	30904869	30905142	30905068	30905142	30897744	30897806	1860	3,0,2	0,0,0	1,1,2	0,0,1	-2	-1	1	1.0	1.0,NA,1.0	1.0,1.0,0.5	0.167
1861	"ENSMUSG00000010277"	"2610507B11Rik"	chr11	+	78261751	78262309	78261751	78261917	78262698	78262828	1861	1,0,0	11,92,21	1,1,4	72,110,109	-2	-1	1	1.0	0.043,0.0,0.0	0.007,0.005,0.018	0.004
1864	"ENSMUSG00000022906"	"Parp9"	chr16	+	35943368	35943510	35943368	35943402	35947500	35948354	1864	3,4,3	1,6,2	6,4,2	3,2,0	-2	-1	0.22160845397	1.0	0.6,0.25,0.429	0.5,0.5,1.0	-0.24
1867	"ENSMUSG00000028713"	"Cyp4b1"	chr4	-	115635831	115636025	115635873	115636025	115635631	115635738	1867	0,0,0	15,7,16	0,0,1	7,13,6	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.0,0.077	-0.026
1868	"ENSMUSG00000026701"	"Prdx6"	chr1	-	161250756	161251166	161251021	161251166	161249358	161249469	1868	0,0,0	1,4,3	1,0,0	1,8,2	-2	-1	1	1.0	0.0,0.0,0.0	0.333,0.0,0.0	-0.111
1869	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332159	76332287	76332159	76332271	76332483	76332631	1869	0,0,1	19,45,23	0,1,0	41,37,36	-2	-1	1	1.0	0.0,0.0,0.021	0.0,0.013,0.0	0.003
1879	"ENSMUSG00000025899"	"Alkbh8"	chr9	+	3335477	3335748	3335477	3335594	3338455	3338591	1879	0,4,2	1,0,0	1,4,8	0,2,1	-2	-1	0.559595089082	1.0	0.0,1.0,1.0	1.0,0.5,0.8	-0.1
1880	"ENSMUSG00000042660"	"Wdr55"	chr18	+	36762657	36762767	36762657	36762757	36762848	36763018	1880	0,1,1	14,19,22	0,2,0	13,7,16	-2	-1	1	1.0	0.0,0.026,0.022	0.0,0.125,0.0	-0.026
