ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
13839	"ENSMUSG00000027605"	"Acss2"	chr2	+	155573162	155573245	155561745	155561820	155574599	155574689
13848	"ENSMUSG00000028402"	"Mpdz"	chr4	-	81368685	81368757	81365908	81366015	81369564	81369727
13850	"ENSMUSG00000032560"	"Dnajc13"	chr9	-	104160478	104160622	104156813	104156913	104162272	104162413
13851	"ENSMUSG00000032560"	"Dnajc13"	chr9	-	104172520	104172612	104170714	104170814	104174348	104174526
13855	"ENSMUSG00000032560"	"Dnajc13"	chr9	-	104246759	104246840	104238464	104238540	104262698	104262903
13856	"ENSMUSG00000009647"	"Mcu"	chr10	-	59454945	59455149	59451205	59451322	59456648	59456809
13864	"ENSMUSG00000097080"	"1700086O06Rik"	chr18	-	38239572	38239751	38239057	38239189	38240838	38240953
13871	"ENSMUSG00000079022"	"Col22a1"	chr15	-	71822635	71822680	71821929	71821983	71827690	71827744
13872	"ENSMUSG00000079022"	"Col22a1"	chr15	-	71881605	71881683	71871804	71871840	71889516	71889561
13873	"ENSMUSG00000079022"	"Col22a1"	chr15	-	71981839	71981951	71977241	71977365	71988633	71988708
13874	"ENSMUSG00000062421"	"Arf2"	chr11	+	103972952	103973063	103969078	103969245	103981693	103981818
13880	"ENSMUSG00000022747"	"St3gal6"	chr16	-	58488903	58488981	58486394	58486498	58493679	58493861
13881	"ENSMUSG00000022747"	"St3gal6"	chr16	-	58493679	58493861	58488903	58488981	58507447	58507614
13884	"ENSMUSG00000022747"	"St3gal6"	chr16	-	58507447	58507614	58493679	58493861	58524123	58524243
13885	"ENSMUSG00000022747"	"St3gal6"	chr16	-	58523501	58523672	58493679	58493861	58524123	58524169
13887	"ENSMUSG00000022747"	"St3gal6"	chr16	-	58523501	58523672	58507447	58507614	58524123	58524169
13888	"ENSMUSG00000022747"	"St3gal6"	chr16	-	58523926	58524032	58507447	58507614	58524123	58524169
13892	"ENSMUSG00000054808"	"Actn4"	chr7	-	28901876	28902027	28898619	28898728	28904540	28904688
13900	"ENSMUSG00000030729"	"Pgm2l1"	chr7	+	100262065	100262163	100259883	100260077	100262910	100263088
13901	"ENSMUSG00000025429"	"Pstpip2"	chr18	+	77870346	77870445	77861846	77861909	77871567	77871613
13902	"ENSMUSG00000066042"	"Med18"	chr4	-	132462864	132463008	132458730	132460113	132463773	132463921
13912	"ENSMUSG00000022292"	"Rrm2b"	chr15	-	37946734	37946851	37931601	37931706	37953598	37953754
13915	"ENSMUSG00000022292"	"Rrm2b"	chr15	-	37953598	37953754	37946734	37946851	37960843	37960929
13924	"ENSMUSG00000020246"	"Hcfc2"	chr10	+	82702442	82702603	82700918	82701067	82711834	82711941
13926	"ENSMUSG00000020246"	"Hcfc2"	chr10	+	82709963	82710048	82702442	82702603	82711834	82711941
13927	"ENSMUSG00000020246"	"Hcfc2"	chr10	+	82738278	82738464	82734349	82734481	82738979	82739265
13951	"ENSMUSG00000068823"	"Csde1"	chr3	+	103038691	103038890	103036574	103036721	103039932	103040042
13952	"ENSMUSG00000068823"	"Csde1"	chr3	+	103040440	103040533	103039932	103040042	103041144	103041242
13959	"ENSMUSG00000040738"	"Ints8"	chr4	-	11248170	11248311	11247831	11247903	11252775	11252950
13968	"ENSMUSG00000024236"	"Svil"	chr18	+	5055979	5056849	5054017	5054098	5057274	5057439
13969	"ENSMUSG00000024236"	"Svil"	chr18	+	5055979	5056849	5054017	5054098	5058124	5058159
13970	"ENSMUSG00000024236"	"Svil"	chr18	+	5057274	5057439	5054017	5054098	5058124	5058159
13973	"ENSMUSG00000024236"	"Svil"	chr18	+	5086534	5086624	5082782	5082930	5086709	5086796
13974	"ENSMUSG00000036087"	"Slain2"	chr5	+	72948561	72948726	72941291	72941440	72955326	72955488
13975	"ENSMUSG00000036087"	"Slain2"	chr5	+	72955326	72955488	72948498	72948726	72957292	72957414
13988	"ENSMUSG00000039977"	"Deup1"	chr9	-	15592331	15592477	15587985	15588091	15599695	15599938
13994	"ENSMUSG00000026087"	"Mrpl30"	chr1	+	37895329	37895410	37893934	37894015	37897687	37897834
13997	"ENSMUSG00000032590"	"Apeh"	chr9	-	108087180	108087264	108087022	108087103	108087722	108087861
13998	"ENSMUSG00000032590"	"Apeh"	chr9	-	108093621	108093748	108092806	108093074	108094226	108094359
14004	"ENSMUSG00000074912"	"Gm14207"	chr2	-	119325167	119325329	119321342	119321666	119325498	119325543
14010	"ENSMUSG00000105504"	"Gbp5"	chr3	+	142501261	142501389	142500552	142500746	142503015	142503125
14013	"ENSMUSG00000025503"	"Taldo1"	chr7	+	141402183	141402329	141401871	141402069	141402743	141402966
14023	"ENSMUSG00000033632"	"AW554918"	chr18	+	25339713	25340384	25289938	25290066	25399925	25400107
14028	"ENSMUSG00000022544"	"Eef2kmt"	chr16	-	5253024	5253087	5250474	5250555	5255840	5255929
14031	"ENSMUSG00000003273"	"Car11"	chr7	+	45700425	45700500	45699842	45700339	45701223	45701366
14036	"ENSMUSG00000052566"	"Hook2"	chr8	+	84998489	84998524	84998203	84998291	85001154	85001237
14039	"ENSMUSG00000049553"	"Polr1a"	chr6	+	71977333	71977451	71976018	71976219	71977943	71978108
14057	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11720012	11720105	11718263	11718342	11723412	11723610
14058	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11720012	11720105	11718263	11718342	11724095	11724128
14061	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11723412	11723610	11718263	11718342	11724095	11724128
14067	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11727762	11727833	11724095	11724128	11730570	11730646
14069	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11730570	11730646	11724095	11724128	11733149	11733249
14071	"ENSMUSG00000044456"	"Rin3"	chr12	+	102312974	102313182	102283047	102283326	102325794	102325912
14072	"ENSMUSG00000044456"	"Rin3"	chr12	+	102325794	102325912	102312974	102313182	102350881	102350954
14073	"ENSMUSG00000024081"	"Cebpz"	chr17	-	78921634	78921721	78920721	78920780	78922129	78922314
14075	"ENSMUSG00000034021"	"Pds5b"	chr5	+	150793548	150793611	150792566	150792686	150794267	150794413
14076	"ENSMUSG00000022827"	"Rabl3"	chr16	+	37559994	37560109	37556820	37556950	37563668	37563766
14077	"ENSMUSG00000022827"	"Rabl3"	chr16	+	37567319	37567391	37563615	37563766	37570387	37570426
14089	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70010697	70010770	70010524	70010600	70010848	70010921
14090	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70011535	70011598	70011344	70011446	70011683	70011770
14091	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70011535	70011598	70011344	70011446	70012185	70012290
14092	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70011683	70011770	70011221	70011598	70012185	70012290
14093	"ENSMUSG00000018574"	"Acadvl"	chr11	-	70011683	70011770	70011344	70011446	70012185	70012290
14098	"ENSMUSG00000028894"	"Inpp5b"	chr4	+	124786517	124786629	124785172	124785360	124787471	124787581
14101	"ENSMUSG00000021133"	"Susd6"	chr12	+	80868426	80868624	80828025	80828243	80870074	80870210
14105	"ENSMUSG00000025323"	"Sp4"	chr12	-	118261726	118261955	118254409	118254609	118298637	118300192
14106	"ENSMUSG00000085614"	"1700123M08Rik"	chr4	+	11976443	11976587	11966573	11966683	11980141	11980408
14108	"ENSMUSG00000085614"	"1700123M08Rik"	chr4	+	11977456	11977570	11976443	11976587	11980141	11980408
14110	"ENSMUSG00000085614"	"1700123M08Rik"	chr4	+	11980141	11980408	11976443	11976587	11993864	11993999
14111	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92467380	92467467	92464360	92464482	92469862	92470078
14112	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92469862	92470078	92467380	92467467	92473662	92473747
14118	"ENSMUSG00000040855"	"Reps2"	chrX	-	162512678	162512732	162471794	162471856	162514278	162514348
14121	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709239	116709273	116708508	116709094	116709437	116709619
14122	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709239	116709273	116708508	116709094	116709481	116709619
14123	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709242	116709273	116708928	116709094	116709437	116709619
14130	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53590716	53590725	53588688	53588760	53593373	53593530
14136	"ENSMUSG00000086839"	"Gm11973"	chr11	+	6490803	6490934	6475464	6475709	6491667	6491851
14143	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131164402	131164506	131163519	131163565	131164619	131164769
14144	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131164402	131164506	131163519	131163565	131165119	131165209
14145	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131164619	131164769	131163519	131163565	131165119	131165209
14148	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	120672724	120672892	120669308	120669382	120673220	120673352
14149	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	120672728	120672892	120669308	120669382	120673220	120673352
14150	"ENSMUSG00000017817"	"Jph2"	chr2	-	163341461	163341580	163339232	163339972	163375603	163376375
14152	"ENSMUSG00000021361"	"Tmem14c"	chr13	+	41017114	41017173	41016291	41016398	41017705	41017782
14159	"ENSMUSG00000030330"	"Ing4"	chr6	+	125046903	125047070	125043953	125044025	125047210	125047316
14163	"ENSMUSG00000028937"	"Acot7"	chr4	+	152253148	152253265	152237679	152237766	152260845	152261030
14164	"ENSMUSG00000035783"	"Acta2"	chr19	-	34246077	34246239	34244911	34245103	34246651	34246736
14167	"ENSMUSG00000078716"	"Tmem8b"	chr4	+	43685525	43685649	43685296	43685390	43685727	43685870
14170	"ENSMUSG00000031706"	"Rfx1"	chr8	+	84073730	84074069	84066833	84067048	84079862	84079972
14172	"ENSMUSG00000034297"	"Med13"	chr11	-	86300649	86300846	86298279	86299196	86301129	86301344
14173	"ENSMUSG00000034297"	"Med13"	chr11	-	86331882	86332028	86330987	86331185	86345859	86346028
14181	"ENSMUSG00000025340"	"Rabgef1"	chr5	+	130208685	130208818	130207008	130207090	130210423	130210442
14182	"ENSMUSG00000025340"	"Rabgef1"	chr5	+	130211861	130212118	130210423	130210515	130212833	130214337
14189	"ENSMUSG00000000223"	"Drp2"	chrX	+	134446961	134447027	134446627	134446693	134447847	134447991
14190	"ENSMUSG00000114220"	"Gm10353"	chr19	-	8938445	8938549	8936974	8937299	8940651	8940864
14205	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104054271	104054367	104050577	104050817	104055489	104055525
14206	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104054271	104054367	104050577	104050817	104058106	104058182
14207	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104055489	104055576	104050577	104050817	104058106	104058182
14208	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104055489	104055576	104054271	104054367	104058106	104058182
14209	"ENSMUSG00000029310"	"Nudt9"	chr5	+	104058106	104058218	104050577	104050817	104059635	104059782
14210	"ENSMUSG00000070730"	"Rmdn3"	chr2	-	119140259	119140335	119140043	119140121	119142627	119142688
14212	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	163939305	163939415	163935442	163936965	163940118	163940174
14213	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894050	107894215	107891470	107893507	107894588	107894656
14215	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894050	107894228	107888849	107893507	107894588	107894656
14225	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894860	107894992	107894588	107894656	107895642	107895774
14236	"ENSMUSG00000025059"	"Gk"	chrX	-	85761333	85761407	85760574	85760681	85776425	85776624
14240	"ENSMUSG00000030619"	"Eed"	chr7	-	89962255	89962361	89955973	89956413	89964728	89964791
14242	"ENSMUSG00000030619"	"Eed"	chr7	-	89976896	89977049	89972129	89972323	89980411	89980461
14246	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32663738	32663919	32644505	32645108	32665885	32665956
14248	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32665885	32665956	32644505	32645108	32669386	32669539
14260	"ENSMUSG00000014959"	"Gorasp2"	chr2	+	70676464	70676545	70661575	70661760	70677898	70677950
14261	"ENSMUSG00000014959"	"Gorasp2"	chr2	+	70688385	70688472	70683979	70684103	70689182	70689302
14263	"ENSMUSG00000073411"	"H2-D1"	chr17	+	35266687	35266726	35266481	35266514	35266865	35267499
14269	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34610871	34610926	34610444	34610644	34611604	34611700
14270	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34611273	34611449	34610871	34610926	34611604	34611697
14275	"ENSMUSG00000033396"	"Spg11"	chr2	-	122084894	122085040	122083399	122083561	122086862	122086969
14279	"ENSMUSG00000002409"	"Dyrk1b"	chr7	+	28185067	28185214	28184240	28184527	28185295	28185436
14280	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33649594	33650397	33648812	33648864	33652272	33652326
14283	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33652272	33652326	33649594	33650397	33658387	33658465
14284	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33658869	33658914	33658387	33658465	33660212	33660250
14285	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33658899	33658914	33658387	33658465	33660212	33660314
14297	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136093137	136093267	136091747	136091809	136095526	136095608
14298	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136093144	136093267	136091747	136091809	136095526	136095608
14299	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136096660	136096792	136095526	136095608	136098687	136098779
14300	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136100901	136101019	136098687	136098779	136101624	136101689
14304	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136105603	136105739	136104515	136104653	136107070	136107191
14305	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136107070	136107191	136104515	136105739	136111251	136111316
14306	"ENSMUSG00000016128"	"Stard13"	chr5	-	151073300	151073364	151062295	151063656	151092746	151092828
14307	"ENSMUSG00000042709"	"Atpaf2"	chr11	-	60409259	60409405	60407293	60407391	60409585	60409630
14308	"ENSMUSG00000042709"	"Atpaf2"	chr11	-	60411666	60411729	60409585	60409630	60416750	60417099
14309	"ENSMUSG00000042709"	"Atpaf2"	chr11	-	60411666	60411729	60409585	60409630	60416985	60417042
14317	"ENSMUSG00000029089"	"5730480H06Rik"	chr5	+	48380123	48380231	48379329	48379464	48381786	48381867
14322	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25308438	25308550	25305908	25305987	25309599	25311419
14329	"ENSMUSG00000035725"	"Prkx"	chrX	-	77771246	77771342	77765348	77765406	77773115	77773235
14330	"ENSMUSG00000035725"	"Prkx"	chrX	-	77782037	77782301	77771454	77773235	77786127	77786296
14334	"ENSMUSG00000026463"	"Atp2b4"	chr1	-	133736615	133736651	133735047	133735209	133737989	133738118
14335	"ENSMUSG00000026463"	"Atp2b4"	chr1	-	133753088	133753749	133739913	133740111	133800636	133801041
14340	"ENSMUSG00000001158"	"Snrnp27"	chr6	-	86680906	86680986	86675671	86676286	86681590	86681703
14345	"ENSMUSG00000035726"	"Supt16"	chr14	-	52172447	52172573	52172037	52172150	52173470	52173589
14348	"ENSMUSG00000030213"	"Atf7ip"	chr6	+	136587044	136587683	136582377	136582466	136593075	136593146
14362	"ENSMUSG00000026207"	"Speg"	chr1	+	75415541	75415742	75415319	75415416	75417042	75417100
14363	"ENSMUSG00000026207"	"Speg"	chr1	+	75423815	75423947	75421559	75423528	75426763	75426880
14364	"ENSMUSG00000034349"	"Smc4"	chr3	+	69030242	69030432	69029400	69029527	69031407	69031552
14365	"ENSMUSG00000063172"	"Hspb11"	chr4	+	107262466	107262579	107253897	107253995	107273612	107273719
14368	"ENSMUSG00000041530"	"Ago1"	chr4	-	126454304	126454424	126453816	126453948	126459108	126459207
14369	"ENSMUSG00000023892"	"Zfp51"	chr17	+	21456296	21456388	21452436	21452527	21461660	21461787
14372	"ENSMUSG00000028603"	"Scp2"	chr4	-	108063885	108063988	108055438	108055568	108071256	108071363
14373	"ENSMUSG00000028603"	"Scp2"	chr4	-	108085154	108085302	108074355	108074463	108087011	108087162
14374	"ENSMUSG00000028603"	"Scp2"	chr4	-	108087011	108087162	108085154	108085302	108091236	108091323
14380	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98747479	98747522	98746963	98747158	98752777	98752892
14382	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98763822	98763978	98760309	98760410	98774244	98774319
14383	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98774244	98774319	98763822	98763978	98779107	98779267
14386	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98779107	98779267	98774244	98774319	98783581	98783702
14387	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98780047	98780280	98779107	98779267	98783581	98783702
14388	"ENSMUSG00000031948"	"Kars"	chr8	-	112001483	112001609	112000069	112000189	112001700	112001887
14394	"ENSMUSG00000005474"	"Myl10"	chr5	+	136697932	136698011	136695354	136695459	136700701	136700750
14401	"ENSMUSG00000031536"	"Polb"	chr8	-	22637067	22637154	22628125	22628369	22639933	22640004
14405	"ENSMUSG00000027454"	"Gins1"	chr2	+	150925881	150925998	150917868	150917959	150928041	150928116
14419	"ENSMUSG00000022217"	"Emc9"	chr14	-	55581880	55581975	55581520	55581743	55582055	55582125
14424	"ENSMUSG00000029545"	"Acads"	chr5	-	115111318	115111414	115111093	115111150	115111636	115111774
14427	"ENSMUSG00000000838"	"Fmr1"	chrX	+	68710583	68710779	68708041	68708128	68712305	68712413
14433	"ENSMUSG00000029833"	"Trim24"	chr6	+	37903532	37903651	37870810	37871474	37915164	37915297
14435	"ENSMUSG00000029833"	"Trim24"	chr6	+	37927525	37927640	37919373	37919490	37931353	37931484
14436	"ENSMUSG00000029833"	"Trim24"	chr6	+	37943412	37943530	37931353	37931500	37945520	37945687
14442	"ENSMUSG00000041718"	"Alg13"	chrX	+	144367898	144367939	144363864	144364107	144369560	144369771
14443	"ENSMUSG00000022962"	"Gart"	chr16	-	91628421	91628673	91628026	91628179	91630042	91630241
14448	"ENSMUSG00000031575"	"Ash2l"	chr8	-	25832639	25832735	25828765	25828859	25833750	25833846
14453	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60261054	60261213	60258855	60258972	60262648	60262783
14454	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60261054	60261213	60258855	60258972	60270317	60270467
14455	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60262648	60262783	60258855	60258972	60270317	60270467
14457	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60270317	60270467	60262648	60262783	60274923	60275002
14458	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60274923	60275002	60262648	60262783	60280198	60280283
14462	"ENSMUSG00000031921"	"Terf2"	chr8	-	107081092	107081239	107079368	107079469	107094821	107094952
14463	"ENSMUSG00000031921"	"Terf2"	chr8	-	107082982	107083069	107081092	107081239	107094821	107094952
14467	"ENSMUSG00000029163"	"Emilin1"	chr5	+	30914981	30915107	30913401	30914044	30915516	30915737
14469	"ENSMUSG00000022324"	"Matn2"	chr15	+	34402834	34402957	34399049	34399172	34409752	34409875
14480	"ENSMUSG00000030801"	"Kat8"	chr7	+	127915378	127915554	127915227	127915302	127920235	127920289
14481	"ENSMUSG00000015942"	"Gtf2ird2"	chr5	+	134206770	134206827	134203270	134203348	134208879	134208942
14482	"ENSMUSG00000015942"	"Gtf2ird2"	chr5	+	134211197	134211275	134208879	134208942	134213051	134213135
14484	"ENSMUSG00000029554"	"Mad1l1"	chr5	-	140088629	140088837	140065813	140066004	140105514	140105605
14501	"ENSMUSG00000032579"	"Hemk1"	chr9	-	107336178	107336272	107330772	107330822	107336571	107336663
14502	"ENSMUSG00000032579"	"Hemk1"	chr9	-	107336178	107336272	107331444	107331579	107336571	107336663
14512	"ENSMUSG00000027180"	"Fbxo3"	chr2	+	104030343	104030433	104027720	104027966	104033595	104033759
14513	"ENSMUSG00000027180"	"Fbxo3"	chr2	+	104030358	104030433	104027843	104027966	104033595	104033759
14515	"ENSMUSG00000027180"	"Fbxo3"	chr2	+	104054835	104054859	104053364	104053480	104059881	104063003
14516	"ENSMUSG00000027180"	"Fbxo3"	chr2	+	104054835	104055026	104053364	104053480	104059881	104063240
14519	"ENSMUSG00000063358"	"Mapk1"	chr16	+	17023451	17023568	17018285	17018475	17026025	17026140
14524	"ENSMUSG00000029063"	"Nadk"	chr4	+	155576992	155577197	155563699	155563979	155579310	155579340
14526	"ENSMUSG00000029063"	"Nadk"	chr4	+	155588609	155588692	155587684	155587784	155589327	155589620
14527	"ENSMUSG00000016534"	"Lamp2"	chrX	-	38424266	38424431	38405061	38405571	38425362	38425426
14538	"ENSMUSG00000045751"	"Mms22l"	chr4	+	24505344	24505435	24502931	24503112	24507313	24507444
14539	"ENSMUSG00000045751"	"Mms22l"	chr4	+	24508404	24508518	24507313	24507444	24517059	24517236
14541	"ENSMUSG00000045751"	"Mms22l"	chr4	+	24581101	24581244	24580050	24580202	24586182	24586342
14556	"ENSMUSG00000026356"	"Dars"	chr1	-	128372139	128372286	128369492	128369535	128373936	128374084
14564	"ENSMUSG00000049960"	"Mrps16"	chr14	-	20391892	20392153	20389303	20391460	20393480	20393634
14566	"ENSMUSG00000041329"	"Atp1b2"	chr11	-	69603424	69603553	69603006	69603111	69605260	69605829
14571	"ENSMUSG00000056211"	"R3hdm1"	chr1	+	128168978	128169057	128167892	128168007	128174948	128175008
14572	"ENSMUSG00000056211"	"R3hdm1"	chr1	+	128181837	128181888	128181716	128181754	128181985	128182212
14573	"ENSMUSG00000056211"	"R3hdm1"	chr1	+	128184399	128184654	128181985	128182212	128186757	128186909
14577	"ENSMUSG00000025280"	"Polr3a"	chr14	-	24482786	24482958	24482379	24482534	24484117	24484255
14578	"ENSMUSG00000041650"	"Pcca"	chr14	+	122557714	122557792	122534323	122534459	122582616	122582730
14580	"ENSMUSG00000041650"	"Pcca"	chr14	+	122737901	122738004	122714022	122714125	122790355	122790454
14581	"ENSMUSG00000041650"	"Pcca"	chr14	+	122813193	122813247	122790355	122790454	122876763	122876904
14582	"ENSMUSG00000041650"	"Pcca"	chr14	+	122876763	122876904	122813193	122813247	122887046	122887124
14583	"ENSMUSG00000041650"	"Pcca"	chr14	+	122885912	122886295	122876763	122876904	122887046	122887124
14585	"ENSMUSG00000033430"	"Terf2ip"	chr8	+	112015336	112015461	112011397	112012142	112017838	112020528
14588	"ENSMUSG00000040782"	"Cop1"	chr1	+	159250022	159250142	159249201	159249266	159252547	159252616
14589	"ENSMUSG00000040782"	"Cop1"	chr1	+	159284547	159284662	159278088	159278146	159288904	159289019
14594	"ENSMUSG00000053205"	"Styx"	chr14	+	45372384	45372478	45371018	45371091	45373511	45373622
14596	"ENSMUSG00000044080"	"S100a1"	chr3	-	90511978	90512149	90511036	90511364	90514200	90514278
14597	"ENSMUSG00000044080"	"S100a1"	chr3	-	90511995	90512149	90511033	90511364	90514200	90514392
14600	"ENSMUSG00000034998"	"Foxn2"	chr17	+	88484400	88484469	88479275	88479340	88486402	88487251
14602	"ENSMUSG00000012819"	"Cdh23"	chr10	-	60314535	60314713	60314192	60314404	60315622	60315742
14606	"ENSMUSG00000012819"	"Cdh23"	chr10	-	60426607	60426724	60421045	60421158	60428308	60428381
14608	"ENSMUSG00000012819"	"Cdh23"	chr10	-	60530937	60531075	60523485	60523564	60534390	60534585
14609	"ENSMUSG00000012819"	"Cdh23"	chr10	-	60530946	60531075	60523485	60523564	60534390	60534585
14613	"ENSMUSG00000024566"	"Atp9b"	chr18	-	80858543	80858638	80847171	80847252	80869741	80869793
14615	"ENSMUSG00000024566"	"Atp9b"	chr18	-	80917704	80917878	80912796	80912947	80933823	80933983
14620	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113369727	113369898	113305884	113305954	113463971	113464095
14625	"ENSMUSG00000024576"	"Csnk1a1"	chr18	+	61569463	61569562	61568263	61568390	61575409	61575549
14627	"ENSMUSG00000024576"	"Csnk1a1"	chr18	+	61578666	61578773	61577177	61577252	61580338	61580451
14638	"ENSMUSG00000020263"	"Appl2"	chr10	-	83617346	83617429	83614143	83614302	83620697	83620844
14640	"ENSMUSG00000020263"	"Appl2"	chr10	-	83628228	83628300	83624618	83624706	83641005	83641104
14645	"ENSMUSG00000035754"	"Wdr18"	chr10	+	79965209	79965351	79964925	79965059	79965979	79966123
14654	"ENSMUSG00000024561"	"Mbd1"	chr18	+	74276406	74276715	74275342	74275417	74276801	74276939
14664	"ENSMUSG00000022023"	"Wbp4"	chr14	-	79467272	79467463	79466182	79466349	79470104	79470180
14670	"ENSMUSG00000040761"	"Spen"	chr4	-	141485558	141485672	141483724	141483825	141487565	141487679
14671	"ENSMUSG00000031755"	"Bbs2"	chr8	-	94081024	94081169	94080767	94080939	94081997	94082137
14673	"ENSMUSG00000043257"	"Pigv"	chr4	-	133669737	133669860	133662253	133662791	133672318	133672647
14674	"ENSMUSG00000006273"	"Atp6v1b2"	chr8	+	69109879	69110009	69108282	69108387	69112429	69113711
14676	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472036	71472117	71469198	71469325	71472194	71472246
14677	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472036	71472117	71469198	71469325	71473774	71473836
14678	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472036	71472246	71469210	71469325	71473774	71473836
14679	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472040	71472117	71469198	71469325	71472194	71472246
14680	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472194	71472246	71469198	71469325	71473774	71473836
14684	"ENSMUSG00000074247"	"Dda1"	chr8	+	71473774	71473836	71472036	71472246	71474487	71474974
14685	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155641588	155641690	155640473	155640557	155643391	155643450
14689	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12778623	12778660	12777941	12778046	12778892	12779099
14695	"ENSMUSG00000055067"	"Smyd3"	chr1	-	179411677	179411785	179410406	179410464	179423354	179423418
14699	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116507040	116507188	116504034	116504114	116517316	116517383
14700	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116517316	116517383	116501191	116501317	116549032	116549163
14704	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116527826	116527949	116517316	116517383	116549032	116549105
14718	"ENSMUSG00000113949"	"Scamp4"	chr10	+	80609329	80609424	80608802	80608850	80611027	80611113
14719	"ENSMUSG00000113949"	"Scamp4"	chr10	+	80609329	80609458	80608802	80608850	80611027	80611129
14720	"ENSMUSG00000113949"	"Scamp4"	chr10	+	80609640	80609797	80609329	80609424	80611027	80611113
14728	"ENSMUSG00000042410"	"Agps"	chr2	+	75857016	75857088	75854530	75854605	75858898	75858978
14733	"ENSMUSG00000019179"	"Mdh2"	chr5	+	135783304	135783473	135778479	135778801	135785928	135786038
14735	"ENSMUSG00000019179"	"Mdh2"	chr5	+	135784183	135784267	135778661	135778801	135785928	135786038
14737	"ENSMUSG00000019179"	"Mdh2"	chr5	+	135787540	135787618	135786232	135786358	135789200	135789300
14738	"ENSMUSG00000019179"	"Mdh2"	chr5	+	135789625	135789777	135789200	135789300	135790076	135790391
14739	"ENSMUSG00000006127"	"Inpp5k"	chr11	+	75638144	75638256	75637409	75637585	75639455	75639565
14742	"ENSMUSG00000038005"	"Hpf1"	chr8	+	60900083	60900234	60890444	60890536	60903999	60904087
14754	"ENSMUSG00000004558"	"Ndrg2"	chr14	-	51906689	51906725	51906512	51906564	51906948	51906996
