ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13473	"ENSMUSG00000038542"	"Pcid2"	chr8	-	13090656	13090760	13086250	13086326	13094142	13094197	13473	33,35,17	0,0,0	17,27,31	0,1,0	103	-1	nan	nan
13478	"ENSMUSG00000030884"	"Uqcrc2"	chr7	+	120637847	120637997	120637661	120637745	120640233	120640298	13478	1347,1771,1310	0,2,0	1667,1174,1101	0,0,0	149	-1	1	nan
13479	"ENSMUSG00000051510"	"Mafg"	chr11	-	120629985	120630016	120629817	120629881	120630487	120630636	13479	1,14,4	11,15,5	1,5,5	10,6,18	30	-1	nan	nan
13481	"ENSMUSG00000054280"	"Prr14l"	chr5	-	32844043	32844564	32835615	32835688	32851881	32851998	13481	0,1,0	0,0,0	2,2,1	1,0,0	520	-1	1	nan
13485	"ENSMUSG00000015647"	"Lama5"	chr2	-	180176887	180177007	180176372	180176764	180177102	180177193	13485	63,59,73	0,1,0	39,72,80	0,0,0	119	-1	nan	nan
13486	"ENSMUSG00000032245"	"Cln6"	chr9	+	62840484	62840591	62838791	62838954	62844569	62844684	13486	0,3,0	4,17,3	0,0,0	12,4,17	106	-1	1	nan
13488	"ENSMUSG00000054690"	"Emcn"	chr3	+	137391592	137391706	137379838	137379913	137403983	137404022	13488	71,81,99	2,1,3	40,31,35	1,0,0	113	-1	nan	nan
13489	"ENSMUSG00000054690"	"Emcn"	chr3	+	137391592	137391706	137379838	137379913	137416720	137416810	13489	53,55,55	0,1,0	25,21,28	0,0,0	113	-1	nan	nan
13490	"ENSMUSG00000054690"	"Emcn"	chr3	+	137403983	137404022	137379838	137379913	137416720	137416810	13490	29,28,32	0,1,0	13,15,9	0,0,0	38	-1	nan	nan
13491	"ENSMUSG00000054690"	"Emcn"	chr3	+	137403983	137404022	137391592	137391706	137416720	137416810	13491	55,54,78	9,2,7	28,30,17	1,6,1	38	-1	nan	nan
13492	"ENSMUSG00000054690"	"Emcn"	chr3	+	137427304	137427378	137423423	137423485	137430595	137431069	13492	126,113,173	0,2,0	66,59,59	0,1,0	73	-1	nan	nan
13493	"ENSMUSG00000024446"	"Rpp21"	chr17	-	36257441	36257524	36255943	36256069	36257782	36257856	13493	36,59,38	0,0,0	27,25,20	0,1,0	82	-1	nan	nan
13494	"ENSMUSG00000024446"	"Rpp21"	chr17	-	36257441	36257706	36255943	36256069	36257782	36257855	13494	48,61,44	0,0,0	29,31,33	0,1,0	264	-1	nan	nan
13495	"ENSMUSG00000024446"	"Rpp21"	chr17	-	36257605	36257706	36257441	36257524	36257782	36258069	13495	81,69,56	1,1,3	49,43,59	1,0,1	100	-1	nan	nan
13496	"ENSMUSG00000069833"	"Ahnak"	chr19	+	9037158	9037258	9000675	9000863	9067452	9067601	13496	44,31,19	0,0,0	43,17,31	2,0,0	99	-1	nan	nan
13497	"ENSMUSG00000069833"	"Ahnak"	chr19	+	9045624	9045716	9037158	9037258	9067452	9067601	13497	6,5,6	18,10,4	8,0,6	13,3,11	91	-1	nan	nan
13498	"ENSMUSG00000069833"	"Ahnak"	chr19	+	9045624	9045716	9037158	9037258	9076575	9076914	13498	13,10,8	12,17,16	8,0,7	6,6,12	91	-1	nan	nan
13499	"ENSMUSG00000069833"	"Ahnak"	chr19	+	9067452	9067601	9037158	9037258	9076575	9076912	13499	33,20,9	12,17,16	23,5,17	6,6,12	148	-1	1	nan
13500	"ENSMUSG00000069833"	"Ahnak"	chr19	+	9067452	9067601	9045624	9045716	9076575	9076912	13500	15,10,6	7,5,3	11,2,7	1,0,2	148	-1	nan	nan
13502	"ENSMUSG00000036202"	"Rif1"	chr2	+	52074246	52074325	52073136	52073253	52076080	52076177	13502	0,6,0	0,0,0	0,2,2	0,2,1	78	-1	1	nan
13503	"ENSMUSG00000036202"	"Rif1"	chr2	+	52076080	52076177	52074246	52074325	52076980	52077005	13503	0,7,0	0,1,0	3,2,2	0,0,0	96	-1	1	nan
13504	"ENSMUSG00000036202"	"Rif1"	chr2	+	52116667	52116745	52116247	52116394	52116834	52116950	13504	16,13,4	1,1,1	6,16,6	0,0,1	77	-1	nan	nan
13505	"ENSMUSG00000029213"	"Commd8"	chr5	-	72164754	72164854	72162721	72162874	72165350	72165506	13505	3,6,2	31,31,27	0,5,2	26,20,22	99	-1	1	nan
13506	"ENSMUSG00000029213"	"Commd8"	chr5	-	72165350	72165506	72162721	72162874	72168078	72168164	13506	36,43,40	1,0,0	33,26,36	0,0,2	155	-1	nan	nan
13508	"ENSMUSG00000055884"	"Fancm"	chr12	+	65102561	65102717	65101519	65101712	65105027	65106891	13508	0,0,1	0,2,0	0,1,0	0,0,0	155	-1	1	nan
13509	"ENSMUSG00000055884"	"Fancm"	chr12	+	65113773	65113859	65105027	65106891	65113955	65114018	13509	1,4,0	0,1,0	2,0,0	0,0,0	85	-1	1	nan
13512	"ENSMUSG00000002847"	"Pla1a"	chr16	-	38412085	38412187	38409594	38409684	38414768	38414877	13512	3,22,8	0,0,0	7,10,5	0,1,0	101	-1	nan	nan
13520	"ENSMUSG00000025150"	"Cbr2"	chr11	-	120730423	120730523	120730112	120730321	120730617	120730626	13520	329,557,331	0,1,0	504,46,90	0,0,0	99	-1	1	nan
13521	"ENSMUSG00000025150"	"Cbr2"	chr11	-	120730617	120730660	120730423	120730523	120730744	120730899	13521	145,297,184	0,1,0	212,24,52	0,0,0	42	-1	1	nan
13524	"ENSMUSG00000021772"	"Nkiras1"	chr14	+	18276695	18276730	18271263	18271323	18276825	18276968	13524	4,5,4	0,0,0	4,17,9	2,1,0	34	-1	nan	nan
13525	"ENSMUSG00000021772"	"Nkiras1"	chr14	+	18276695	18276806	18271135	18271323	18278303	18278545	13525	101,95,114	0,1,0	94,193,162	0,0,0	110	-1	nan	nan
13526	"ENSMUSG00000021772"	"Nkiras1"	chr14	+	18276825	18276968	18271185	18271323	18278303	18278545	13526	1,0,1	0,1,0	2,1,3	0,0,0	142	-1	nan	nan
13528	"ENSMUSG00000021772"	"Nkiras1"	chr14	+	18277843	18278101	18276695	18276806	18278303	18278545	13528	14,22,10	81,71,95	1,3,9	75,127,122	257	-1	1	nan
13529	"ENSMUSG00000021772"	"Nkiras1"	chr14	+	18277843	18278101	18276825	18276968	18278303	18278545	13529	14,18,8	1,0,1	0,2,0	0,0,3	257	-1	1	nan
13532	"ENSMUSG00000009585"	"Apobec3"	chr15	+	79899019	79899118	79898110	79898225	79905443	79905547	13532	0,1,0	13,3,6	5,0,0	0,9,0	98	-1	1	nan
13534	"ENSMUSG00000009585"	"Apobec3"	chr15	+	79911101	79911192	79906850	79906963	79914959	79915906	13534	2,0,0	0,0,0	0,1,0	0,0,1	90	-1	1	nan
13535	"ENSMUSG00000023953"	"Polh"	chr17	-	46175150	46175320	46171354	46173096	46181465	46181531	13535	18,20,6	0,0,0	20,19,8	0,0,1	169	-1	nan	nan
13536	"ENSMUSG00000023953"	"Polh"	chr17	-	46182684	46182808	46181465	46181531	46184689	46184809	13536	18,46,18	0,1,0	29,24,19	0,0,0	123	-1	nan	nan
13537	"ENSMUSG00000023953"	"Polh"	chr17	-	46194201	46194416	46190606	46190776	46198633	46198768	13537	7,17,8	0,0,0	18,27,19	1,2,0	214	-1	nan	nan
13539	"ENSMUSG00000039018"	"Mtg1"	chr7	+	140147252	140147334	140146810	140146907	140149747	140149860	13539	129,71,90	0,0,1	71,63,66	1,0,0	81	-1	nan	nan
13541	"ENSMUSG00000025532"	"Crcp"	chr5	+	130042205	130042300	130037819	130037918	130048925	130048983	13541	57,40,47	1,2,0	34,34,35	0,0,0	94	-1	nan	nan
13543	"ENSMUSG00000030785"	"Cox6a2"	chr7	-	128205899	128206036	128205434	128205812	128206222	128206387	13543	5085,5612,6598	0,0,3	3793,4211,4548	0,0,0	136	-1	1	nan
13546	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76711355	76711530	76710622	76710927	76712866	76712923	13546	3,6,2	5,5,4	3,6,9	9,17,9	174	-1	1	nan
13548	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76711355	76711530	76710963	76711083	76712866	76712923	13548	2,4,2	0,3,0	2,4,4	2,0,0	174	-1	1	nan
13549	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76711421	76711530	76710662	76710927	76712866	76713220	13549	1,4,4	5,5,4	2,5,5	9,17,9	108	-1	1	nan
13550	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76711421	76711530	76710963	76711083	76712866	76713220	13550	1,4,2	0,3,0	2,4,4	2,0,0	108	-1	nan	nan
13551	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76713400	76713985	76712866	76713220	76714079	76715035	13551	23,23,17	0,1,0	9,20,18	0,0,0	584	-1	nan	nan
13552	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76713815	76713985	76712866	76713220	76714079	76715052	13552	12,12,13	0,1,0	6,6,9	0,0,0	169	-1	nan	nan
13554	"ENSMUSG00000035545"	"Leng8"	chr7	+	4141022	4141133	4139935	4140043	4142031	4142183	13554	59,76,35	0,3,0	39,53,55	2,0,2	110	-1	nan	nan
13556	"ENSMUSG00000044600"	"Smim7"	chr8	-	72570873	72570915	72569965	72570018	72571003	72571088	13556	28,36,49	0,0,0	28,65,44	0,1,0	41	-1	nan	nan
13557	"ENSMUSG00000024393"	"Prrc2a"	chr17	-	35154465	35154596	35154107	35154237	35154791	35155060	13557	94,217,124	0,1,0	102,98,96	0,0,0	130	-1	nan	nan
13562	"ENSMUSG00000036552"	"Ermard"	chr17	+	15059765	15059984	15059343	15059469	15061068	15061182	13562	10,6,3	0,0,0	2,8,8	0,2,0	218	-1	nan	nan
13563	"ENSMUSG00000036552"	"Ermard"	chr17	+	15065825	15065945	15061068	15061182	15074416	15074993	13563	3,0,0	2,0,0	2,4,2	0,0,0	119	-1	1	nan
13565	"ENSMUSG00000040877"	"Wdr25"	chr12	+	108992806	108992937	108980690	108980838	109024962	109025133	13565	7,5,3	0,0,0	7,2,3	0,0,1	130	-1	nan	nan
13566	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32363432	32363656	32363060	32363158	32363804	32363979	13566	7,3,2	2,5,3	10,3,10	0,7,3	223	-1	nan	nan
13567	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32363622	32363656	32363060	32363158	32363804	32363979	13567	1,1,0	2,5,3	3,0,3	0,7,3	33	-1	nan	nan
13568	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32364218	32364334	32363804	32363979	32365802	32365874	13568	13,36,15	0,0,0	25,21,28	0,0,4	115	-1	nan	nan
13569	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32364218	32364334	32363804	32363979	32367302	32367532	13569	10,21,8	1,0,0	12,7,17	0,0,0	115	-1	nan	nan
13570	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32365802	32365874	32364218	32364334	32367302	32367528	13570	14,30,10	1,0,0	14,27,23	0,0,0	71	-1	nan	nan
13572	"ENSMUSG00000048349"	"Pou4f1"	chr14	-	104465684	104466871	104461675	104464544	104467610	104467999	13572	2,10,2	0,2,0	2,2,3	4,1,3	1186	-1	nan	nan
13573	"ENSMUSG00000024665"	"Fads2"	chr19	-	10070271	10070348	10066514	10066612	10070563	10070624	13573	5,10,7	0,1,0	10,18,16	0,0,0	76	-1	nan	nan
13575	"ENSMUSG00000025161"	"Slc16a3"	chr11	+	120954173	120954268	120949052	120949150	120955225	120955273	13575	136,198,144	1,8,1	136,433,379	2,9,2	94	-1	nan	nan
13576	"ENSMUSG00000025161"	"Slc16a3"	chr11	+	120954173	120954268	120950687	120950897	120955225	120955273	13576	96,173,98	1,0,0	97,321,285	0,0,0	94	-1	nan	nan
13577	"ENSMUSG00000025161"	"Slc16a3"	chr11	+	120955798	120955942	120955225	120955469	120956354	120956747	13577	916,1334,790	3,2,2	1250,1040,1082	1,1,2	143	-1	1	nan
13578	"ENSMUSG00000025161"	"Slc16a3"	chr11	+	120956354	120957122	120955225	120955469	120957854	120958775	13578	991,1079,836	0,0,2	880,790,835	0,0,0	767	-1	nan	nan
13579	"ENSMUSG00000059273"	"Zc3h4"	chr7	+	16402454	16402516	16400909	16401041	16416772	16416992	13579	0,2,0	1,16,0	0,1,1	5,5,12	61	-1	1	nan
13580	"ENSMUSG00000059273"	"Zc3h4"	chr7	+	16402454	16402516	16401206	16401306	16416772	16416992	13580	0,2,0	2,1,2	0,0,0	0,1,1	61	-1	1	nan
13581	"ENSMUSG00000059273"	"Zc3h4"	chr7	+	16432773	16433022	16429530	16429910	16434020	16437695	13581	15,18,7	6,13,7	5,6,6	5,6,8	248	-1	1	nan
13582	"ENSMUSG00000031652"	"N4bp1"	chr8	-	86851624	86851721	86848446	86848554	86853158	86853289	13582	25,32,25	2,0,0	37,23,34	0,0,0	96	-1	nan	nan
13583	"ENSMUSG00000031652"	"N4bp1"	chr8	-	86853158	86853289	86848446	86848554	86860425	86862110	13583	5,8,4	0,0,0	13,3,9	0,0,1	130	-1	nan	nan
13585	"ENSMUSG00000022471"	"Xrcc6"	chr15	+	82018980	82019093	82015881	82017198	82022444	82022574	13585	46,38,39	0,0,0	20,74,60	0,0,1	112	-1	nan	nan
13586	"ENSMUSG00000022471"	"Xrcc6"	chr15	+	82027224	82027411	82025388	82025688	82035676	82035777	13586	24,38,27	0,1,0	28,20,16	0,0,0	186	-1	nan	nan
13588	"ENSMUSG00000022471"	"Xrcc6"	chr15	+	82035676	82035777	82027224	82027411	82037456	82037491	13588	39,38,28	1,0,0	20,23,23	0,0,0	100	-1	nan	nan
13595	"ENSMUSG00000026319"	"Relch"	chr1	+	105692211	105692303	105691905	105692109	105692883	105693177	13595	4,12,0	0,0,0	5,0,1	0,1,0	91	-1	1	nan
13598	"ENSMUSG00000026319"	"Relch"	chr1	+	105741012	105741095	105740434	105740517	105741296	105741360	13598	0,0,0	3,3,6	1,1,0	7,6,7	82	-1	nan	nan
13602	"ENSMUSG00000057335"	"Cep170"	chr1	-	176761350	176761500	176758396	176758517	176769232	176769526	13602	2,4,4	0,0,1	1,5,0	1,0,0	149	-1	1	nan
13603	"ENSMUSG00000057335"	"Cep170"	chr1	-	176761350	176761500	176758396	176758517	176769712	176769870	13603	1,2,1	1,2,1	4,1,4	0,0,0	149	-1	nan	nan
13604	"ENSMUSG00000057335"	"Cep170"	chr1	-	176769232	176769526	176758396	176758517	176769712	176769870	13604	1,4,2	1,2,1	5,2,0	0,0,0	293	-1	1	nan
13605	"ENSMUSG00000057335"	"Cep170"	chr1	-	176769232	176769526	176761350	176761500	176769712	176769870	13605	2,6,4	0,0,0	4,6,0	3,0,4	293	-1	nan	nan
13607	"ENSMUSG00000040565"	"Btaf1"	chr19	+	36958372	36958509	36956370	36956534	36961638	36961768	13607	1,10,7	0,0,0	2,9,7	1,0,0	136	-1	nan	nan
13608	"ENSMUSG00000040565"	"Btaf1"	chr19	+	36969913	36970038	36969055	36969196	36972897	36973018	13608	2,9,2	2,0,0	3,7,2	0,0,0	124	-1	nan	nan
13610	"ENSMUSG00000036099"	"Vezt"	chr10	-	93996837	93997113	93993516	93993654	94000350	94000523	13610	14,27,14	0,0,0	17,25,26	1,0,0	275	-1	nan	nan
13611	"ENSMUSG00000000605"	"Clcn4"	chr7	-	7295969	7296069	7294995	7295183	7298691	7298836	13611	9,31,11	0,0,0	22,38,25	0,1,0	99	-1	nan	nan
13612	"ENSMUSG00000000605"	"Clcn4"	chr7	-	7296056	7296878	7294995	7295183	7298691	7298798	13612	3,20,6	0,0,0	12,39,33	0,1,0	821	-1	nan	nan
13613	"ENSMUSG00000000605"	"Clcn4"	chr7	-	7296723	7296878	7295969	7296069	7298691	7298771	13613	13,70,27	0,2,0	39,81,65	0,2,1	154	-1	nan	nan
13614	"ENSMUSG00000058192"	"Zfp846"	chr9	+	20589456	20589558	20588508	20588635	20590812	20590884	13614	2,3,0	2,0,1	2,0,0	0,3,3	101	-1	nan	nan
13618	"ENSMUSG00000045519"	"Zfp560"	chr9	-	20349580	20349663	20345135	20349159	20350531	20350612	13618	0,1,0	0,2,0	0,0,0	1,0,2	82	-1	1	nan
13620	"ENSMUSG00000022621"	"Rabl2"	chr15	-	89584278	89584390	89583909	89584007	89586258	89586338	13620	7,4,18	0,0,0	2,1,1	0,0,2	111	-1	nan	nan
13625	"ENSMUSG00000025862"	"Stag2"	chrX	+	42266365	42266476	42266085	42266275	42269380	42269507	13625	27,26,26	26,53,23	30,17,24	33,32,44	110	-1	1	nan
13626	"ENSMUSG00000022684"	"Bfar"	chr16	+	13687390	13687595	13685061	13685398	13692432	13692577	13626	24,41,20	0,0,0	37,22,36	1,0,0	204	-1	nan	nan
13630	"ENSMUSG00000003435"	"Supt5"	chr7	-	28325717	28325784	28323892	28323982	28325949	28326201	13630	0,0,1	41,61,42	1,2,1	51,70,58	66	-1	nan	nan
13631	"ENSMUSG00000003435"	"Supt5"	chr7	-	28337926	28338023	28331369	28331529	28338351	28338435	13631	1,0,0	14,57,37	1,0,0	20,80,99	96	-1	nan	nan
13632	"ENSMUSG00000019889"	"Ptprk"	chr10	+	28554769	28554799	28551617	28551756	28560004	28560165	13632	0,2,0	3,7,5	0,0,3	8,5,3	29	-1	nan	nan
13633	"ENSMUSG00000019889"	"Ptprk"	chr10	+	28562106	28562142	28560004	28560165	28566494	28566679	13633	0,1,0	4,2,2	3,0,1	4,9,2	35	-1	nan	nan
13635	"ENSMUSG00000019889"	"Ptprk"	chr10	+	28570173	28570191	28569896	28569973	28573367	28573404	13635	4,1,0	7,5,4	0,0,0	0,13,5	17	-1	1	nan
13638	"ENSMUSG00000068740"	"Celsr2"	chr3	-	108393649	108393832	108393339	108393510	108393935	108394024	13638	1,7,2	0,1,0	8,6,9	0,0,0	182	-1	nan	nan
13641	"ENSMUSG00000031697"	"Orc6"	chr8	+	85301108	85301238	85299631	85299992	85302795	85302959	13641	7,4,7	0,1,0	2,5,4	2,0,0	129	-1	nan	nan
13643	"ENSMUSG00000031697"	"Orc6"	chr8	+	85302795	85302959	85301108	85301238	85303361	85303451	13643	10,8,11	0,0,1	2,10,11	1,0,0	163	-1	nan	nan
13644	"ENSMUSG00000031697"	"Orc6"	chr8	+	85305208	85305321	85303361	85303451	85306216	85306318	13644	24,10,18	0,1,0	12,5,4	0,0,0	112	-1	nan	nan
13648	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21509253	21509351	21508930	21509114	21509993	21510252	13648	66,64,80	0,0,0	61,74,108	1,0,2	97	-1	nan	nan
13649	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21509288	21509351	21508930	21509114	21509993	21510234	13649	32,24,32	0,0,0	22,30,49	1,0,2	62	-1	nan	nan
13651	"ENSMUSG00000024471"	"Myot"	chr18	+	44342341	44342443	44341302	44341477	44344441	44344488	13651	1945,2756,1872	0,1,0	2377,1976,1803	0,0,0	101	-1	1	nan
13652	"ENSMUSG00000024471"	"Myot"	chr18	+	44344441	44344488	44342341	44342443	44345011	44345144	13652	1549,1949,1539	0,0,0	1775,1966,1662	2,0,0	46	-1	1	nan
13653	"ENSMUSG00000024471"	"Myot"	chr18	+	44346007	44346215	44345011	44345144	44354115	44354281	13653	3502,3349,3436	2,0,0	3658,3505,2933	0,0,0	207	-1	1	nan
13658	"ENSMUSG00000057719"	"Sh3rf2"	chr18	+	42104061	42104157	42101531	42101801	42111118	42111439	13658	9,37,7	1,0,0	18,22,11	0,0,0	95	-1	nan	nan
13660	"ENSMUSG00000067081"	"Asb18"	chr1	-	89968212	89968720	89954388	89954502	89992957	89993225	13660	15,43,10	0,0,0	54,44,41	0,1,0	507	-1	nan	nan
13667	"ENSMUSG00000038515"	"Grtp1"	chr8	-	13178805	13178917	13176928	13177142	13179322	13179375	13667	2,0,0	22,25,12	0,0,0	6,10,5	111	-1	1	nan
13669	"ENSMUSG00000038515"	"Grtp1"	chr8	-	13179582	13179755	13179322	13179508	13186882	13186979	13669	36,37,28	3,1,0	20,40,32	1,6,4	172	-1	nan	nan
13671	"ENSMUSG00000038515"	"Grtp1"	chr8	-	13192049	13192208	13189622	13189747	13200048	13200200	13671	3,5,1	0,0,1	4,6,6	0,0,0	158	-1	nan	nan
13673	"ENSMUSG00000074158"	"Zfp976"	chr7	-	42616232	42616359	42615972	42616033	42642479	42642547	13673	0,0,2	0,0,0	0,1,0	0,1,0	126	-1	1	nan
13675	"ENSMUSG00000015837"	"Sqstm1"	chr11	-	50206022	50206103	50202813	50203034	50207159	50207301	13675	556,1267,614	0,0,1	1047,830,827	0,0,0	80	-1	1	nan
13681	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73782005	73782103	73781676	73781789	73782297	73782309	13681	982,1003,824	0,1,0	803,2132,1897	1,0,0	97	-1	1	nan
13682	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73782005	73782103	73781676	73781789	73782674	73782716	13682	445,535,339	0,0,0	356,740,574	0,2,0	97	-1	nan	nan
13683	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73782297	73782309	73781676	73781789	73782674	73782716	13683	11,28,26	0,0,0	14,63,52	0,2,0	11	-1	nan	nan
13684	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73782297	73782309	73782005	73782103	73782674	73782716	13684	547,500,512	3,10,8	461,1465,1376	3,23,7	11	-1	nan	nan
13690	"ENSMUSG00000022428"	"Cby1"	chr15	+	79661370	79661524	79659198	79659293	79665645	79665751	13690	25,43,38	1,0,0	26,36,20	0,0,0	153	-1	nan	nan
13691	"ENSMUSG00000036992"	"Nxt1"	chr2	+	148674463	148674598	148672600	148672835	148675281	148676027	13691	1,2,3	1,7,15	0,0,0	5,3,1	134	-1	1	nan
13692	"ENSMUSG00000037852"	"Cpe"	chr8	-	64594896	64595015	64592541	64593221	64597459	64597559	13692	1089,1314,1004	0,0,0	917,806,842	0,0,1	118	-1	1	nan
13693	"ENSMUSG00000074182"	"Znhit6"	chr3	+	145578101	145578167	145576231	145576996	145578251	145578358	13693	25,20,30	1,0,0	18,22,14	1,0,2	65	-1	nan	nan
13694	"ENSMUSG00000004383"	"Large1"	chr8	-	72883207	72883333	72859189	72859345	72885690	72885803	13694	24,25,28	0,0,1	28,35,22	0,0,0	125	-1	nan	nan
13695	"ENSMUSG00000004383"	"Large1"	chr8	-	73116402	73116485	73098829	73098953	73131830	73132132	13695	23,33,10	0,0,0	24,49,34	1,0,0	82	-1	nan	nan
13696	"ENSMUSG00000004383"	"Large1"	chr8	-	73340193	73340286	73214124	73214312	73352465	73353540	13696	1,6,5	6,9,8	7,23,8	11,12,14	92	-1	nan	nan
13697	"ENSMUSG00000025199"	"Chuk"	chr19	-	44086907	44087059	44084416	44084478	44087915	44088039	13697	16,12,7	0,3,2	13,10,9	0,0,1	151	-1	nan	nan
13698	"ENSMUSG00000025199"	"Chuk"	chr19	-	44100149	44100219	44098584	44098673	44101736	44101851	13698	10,21,15	0,0,0	16,5,12	0,0,1	69	-1	nan	nan
13699	"ENSMUSG00000053600"	"Zfp472"	chr17	+	32971612	32971725	32965844	32965929	32975913	32976040	13699	0,0,0	0,1,1	0,1,0	0,2,0	112	-1	1	nan
13701	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42729621	42729728	42727656	42727777	42731318	42731473	13701	3,6,1	2,1,0	6,4,2	0,0,0	106	-1	nan	nan
13703	"ENSMUSG00000062867"	"Impdh2"	chr9	+	108563912	108563984	108563595	108563691	108564634	108564778	13703	93,85,84	0,1,0	43,43,60	0,0,0	71	-1	nan	nan
13706	"ENSMUSG00000048930"	"Tada3"	chr6	-	113370221	113370407	113366024	113367180	113370938	113371048	13706	45,42,54	0,0,2	30,24,22	0,1,0	185	-1	nan	nan
13707	"ENSMUSG00000048930"	"Tada3"	chr6	-	113376891	113376945	113375839	113376064	113377315	113377373	13707	6,17,8	1,1,0	6,13,19	0,5,2	53	-1	nan	nan
13708	"ENSMUSG00000048930"	"Tada3"	chr6	-	113376891	113376945	113375839	113376064	113377489	113377756	13708	1,6,6	0,1,0	3,7,4	0,0,0	53	-1	nan	nan
13709	"ENSMUSG00000048930"	"Tada3"	chr6	-	113377315	113377373	113376891	113376945	113377489	113377756	13709	4,8,3	0,0,1	2,3,12	0,0,1	57	-1	nan	nan
13710	"ENSMUSG00000011254"	"Thg1l"	chr11	-	45951542	45951631	45950195	45950303	45952734	45952904	13710	11,15,20	0,0,0	11,3,4	0,0,1	88	-1	nan	nan
13711	"ENSMUSG00000011254"	"Thg1l"	chr11	-	45954391	45954494	45954055	45954232	45955274	45955494	13711	0,0,0	7,6,10	1,0,0	9,10,13	102	-1	1	nan
13713	"ENSMUSG00000031543"	"Ank1"	chr8	+	23110346	23110370	23109656	23109729	23111359	23111456	13713	2,17,4	3,5,1	12,19,16	0,3,4	23	-1	nan	nan
13714	"ENSMUSG00000031543"	"Ank1"	chr8	+	23131437	23131554	23123831	23123978	23132096	23132634	13714	0,0,0	8,15,2	0,0,2	5,9,15	116	-1	1	nan
13715	"ENSMUSG00000031543"	"Ank1"	chr8	+	23132096	23132471	23123831	23123978	23132561	23132634	13715	10,15,2	1,2,1	8,10,15	1,2,2	374	-1	1	nan
13716	"ENSMUSG00000031543"	"Ank1"	chr8	+	23132096	23132483	23123831	23123978	23132561	23132634	13716	9,20,2	1,2,1	6,13,18	1,2,2	386	-1	1	nan
13719	"ENSMUSG00000031543"	"Ank1"	chr8	+	23141595	23141720	23141163	23141229	23148280	23148369	13719	1946,1830,2120	0,0,0	1061,2032,2055	3,0,0	124	-1	1	nan
13720	"ENSMUSG00000031543"	"Ank1"	chr8	+	23141595	23141720	23141163	23141304	23148280	23148369	13720	1181,1092,1291	2,4,3	656,1101,1167	6,6,11	124	-1	nan	nan
13723	"ENSMUSG00000033009"	"Ogfod1"	chr8	+	94038964	94039110	94037197	94037442	94047271	94047318	13723	17,35,19	1,0,1	23,24,27	0,2,0	145	-1	nan	nan
13724	"ENSMUSG00000033009"	"Ogfod1"	chr8	+	94038967	94039110	94037290	94037442	94047271	94047318	13724	9,19,11	1,0,1	12,10,11	0,2,0	142	-1	nan	nan
13726	"ENSMUSG00000063888"	"Rpl7l1"	chr17	-	46779284	46779422	46778409	46778519	46780390	46780551	13726	117,111,127	1,0,0	75,97,94	0,0,0	137	-1	nan	nan
13728	"ENSMUSG00000028426"	"Rad23b"	chr4	+	55383586	55383714	55382479	55382615	55385409	55385601	13728	420,427,394	0,0,1	477,427,361	1,1,1	127	-1	1	nan
13731	"ENSMUSG00000019838"	"Slc16a10"	chr10	-	40040598	40040827	40033531	40037404	40056486	40056630	13731	31,46,24	0,0,0	33,35,39	0,0,1	228	-1	nan	nan
13732	"ENSMUSG00000019838"	"Slc16a10"	chr10	-	40056486	40056630	40040598	40040827	40067627	40067659	13732	11,20,11	1,0,0	21,18,19	0,0,0	143	-1	nan	nan
13733	"ENSMUSG00000019838"	"Slc16a10"	chr10	-	40067627	40067659	40056486	40056630	40076563	40076605	13733	0,2,0	9,10,7	0,0,1	6,8,16	31	-1	nan	nan
13734	"ENSMUSG00000023947"	"Nfkbie"	chr17	+	45560407	45560647	45560123	45560212	45562001	45563166	13734	2,6,1	0,0,0	1,2,0	0,0,1	239	-1	nan	nan
13735	"ENSMUSG00000038387"	"Rras"	chr7	+	45020099	45020187	45017960	45018168	45020302	45020405	13735	64,70,65	0,0,1	61,72,41	0,0,0	87	-1	nan	nan
13737	"ENSMUSG00000021820"	"Camk2g"	chr14	-	20741377	20741491	20739326	20739402	20742704	20742753	13737	14,20,2	113,200,76	19,14,12	215,110,106	113	-1	1	nan
