ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1988	"ENSMUSG00000015452"	"Ager"	chr17	+	34598379	34598794	34598379	34598572	34598729	34598794
1989	"ENSMUSG00000015452"	"Ager"	chr17	+	34599995	34600137	34599995	34600043	34600123	34600137
1990	"ENSMUSG00000015452"	"Ager"	chr17	+	34599995	34600860	34599995	34600137	34600350	34600860
1991	"ENSMUSG00000015452"	"Ager"	chr17	+	34599995	34600621	34599995	34600137	34600494	34600621
1992	"ENSMUSG00000015452"	"Ager"	chr17	+	34599995	34600860	34599995	34600621	34600710	34600860
1993	"ENSMUSG00000051811"	"Cox6b2"	chr7	-	4752723	4753023	4752723	4752849	4752952	4753023
1994	"ENSMUSG00000002319"	"Ipo4"	chr14	-	55628793	55629175	55628793	55628987	55629066	55629175
1995	"ENSMUSG00000019996"	"Map7"	chr10	+	20273279	20273880	20273279	20273454	20273778	20273880
1996	"ENSMUSG00000028456"	"Unc13b"	chr4	+	43257846	43258302	43257846	43257935	43258149	43258302
1997	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194519	193194849	193194519	193194549	193194824	193194849
1998	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195072	193195136
1999	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193195136	193195274	193195422
2000	"ENSMUSG00000013338"	"Fer1l4"	chr2	-	156019530	156019985	156019530	156019631	156019704	156019985
2001	"ENSMUSG00000013338"	"Fer1l4"	chr2	-	156019530	156020583	156019530	156019985	156020341	156020583
2002	"ENSMUSG00000068114"	"Ccdc134"	chr15	+	82131423	82134762	82131423	82131545	82134580	82134762
2003	"ENSMUSG00000060992"	"Copz1"	chr15	+	103290674	103291420	103290674	103290756	103291328	103291420
2004	"ENSMUSG00000060992"	"Copz1"	chr15	+	103290674	103291420	103290674	103290908	103291328	103291420
2005	"ENSMUSG00000036931"	"Nfkbid"	chr7	+	30425708	30426021	30425708	30425855	30425969	30426021
2006	"ENSMUSG00000116718"	"Gm49668"	chr17	-	15423245	15424443	15423245	15423321	15424283	15424443
2007	"ENSMUSG00000024426"	"Atat1"	chr17	-	35908562	35908966	35908562	35908664	35908852	35908966
2008	"ENSMUSG00000024426"	"Atat1"	chr17	-	35909087	35909350	35909087	35909148	35909258	35909350
2009	"ENSMUSG00000039994"	"Timeless"	chr10	+	128239833	128240291	128239833	128239997	128240137	128240291
2010	"ENSMUSG00000039994"	"Timeless"	chr10	+	128239833	128240291	128239833	128240053	128240137	128240291
2011	"ENSMUSG00000025369"	"Smarcc2"	chr10	+	128474371	128474813	128474371	128474409	128474682	128474813
2012	"ENSMUSG00000047528"	"Flacc1"	chr1	-	58669427	58670467	58669427	58669480	58670369	58670467
2013	"ENSMUSG00000039536"	"Stau1"	chr2	-	166950780	166951100	166950780	166950854	166950939	166951100
2014	"ENSMUSG00000039536"	"Stau1"	chr2	-	166951270	166952472	166951270	166951346	166952325	166952472
2015	"ENSMUSG00000027680"	"Fxr1"	chr3	+	34058023	34058231	34058023	34058081	34058168	34058231
2016	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18250819	18251660	18250819	18251001	18251548	18251660
2017	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18251358	18251660	18251358	18251474	18251548	18251660
2018	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980467	45980572	45980639
2019	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980492	45980572	45980639
2020	"ENSMUSG00000031842"	"Pde4c"	chr8	+	70748367	70749033	70748367	70748522	70748910	70749033
2021	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79736366	79736614	79736366	79736443	79736522	79736614
2022	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79737263	79737509	79737263	79737362	79737456	79737509
2023	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79737263	79737886	79737263	79737713	79737799	79737886
2024	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79738030	79738804	79738030	79738210	79738681	79738804
2025	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	73214773	73215355	73214773	73214820	73215227	73215355
2026	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	73214773	73215355	73214773	73214856	73215227	73215355
2027	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	73214773	73215355	73214773	73214856	73215240	73215355
2028	"ENSMUSG00000024446"	"Rpp21"	chr17	-	36257441	36257706	36257441	36257524	36257605	36257706
2029	"ENSMUSG00000036202"	"Rif1"	chr2	+	52093502	52094662	52093502	52093589	52094588	52094662
2030	"ENSMUSG00000096730"	"Vmn2r122"	chrJH584292.1	+	6317	7121	6317	6746	6748	7121
2031	"ENSMUSG00000096768"	"Gm47283"	chrY	+	90816348	90816464	90816348	90816433	90816435	90816464
2032	"ENSMUSG00000009585"	"Apobec3"	chr15	+	79905443	79906602	79905443	79905600	79906340	79906602
2033	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76712866	76713985	76712866	76713220	76713400	76713985
2034	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76712866	76713985	76712866	76713220	76713815	76713985
2035	"ENSMUSG00000035545"	"Leng8"	chr7	+	4144052	4144813	4144052	4144338	4144711	4144813
2036	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32370863	32371408	32370863	32371101	32371248	32371408
2037	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32370863	32371408	32370863	32371113	32371248	32371408
2038	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32374341	32375572	32374341	32374466	32375484	32375572
2039	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32376265	32377362	32376265	32376427	32377292	32377362
2040	"ENSMUSG00000031652"	"N4bp1"	chr8	-	86846814	86848554	86846814	86846922	86848446	86848554
2041	"ENSMUSG00000057335"	"Cep170"	chr1	-	176733661	176736895	176733661	176735981	176736843	176736895
2042	"ENSMUSG00000057335"	"Cep170"	chr1	-	176769232	176769870	176769232	176769526	176769712	176769870
2043	"ENSMUSG00000000605"	"Clcn4"	chr7	-	7290398	7291956	7290398	7290585	7291410	7291956
2044	"ENSMUSG00000000605"	"Clcn4"	chr7	-	7291410	7291956	7291410	7291726	7291819	7291956
2045	"ENSMUSG00000038141"	"Tmem181a"	chr17	+	6288985	6290678	6288985	6289073	6290556	6290678
2046	"ENSMUSG00000022621"	"Rabl2"	chr15	-	89583909	89584390	89583909	89584007	89584278	89584390
2047	"ENSMUSG00000022621"	"Rabl2"	chr15	-	89583909	89584390	89583909	89584007	89584343	89584390
2048	"ENSMUSG00000003435"	"Supt5"	chr7	-	28329258	28329484	28329258	28329324	28329415	28329484
2049	"ENSMUSG00000050711"	"Scg2"	chr1	-	79434668	79437018	79434668	79435931	79436051	79437018
2050	"ENSMUSG00000063531"	"Sema3e"	chr5	+	14225552	14226530	14225552	14225695	14226415	14226530
2051	"ENSMUSG00000035713"	"Usp35"	chr7	-	97311352	97312625	97311352	97311874	97312251	97312625
2052	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21508930	21509351	21508930	21509114	21509253	21509351
2053	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21508930	21509351	21508930	21509114	21509288	21509351
2054	"ENSMUSG00000027584"	"Oprl1"	chr2	+	181718376	181719372	181718376	181718732	181718813	181719372
2055	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73780573	73781030	73780573	73780707	73780897	73781030
2056	"ENSMUSG00000002010"	"Idh3g"	chrX	-	73782005	73782716	73782005	73782103	73782674	73782716
2057	"ENSMUSG00000062867"	"Impdh2"	chr9	+	108561596	108561857	108561596	108561698	108561782	108561857
2058	"ENSMUSG00000009640"	"Dmap1"	chr4	-	117675731	117676517	117675731	117675803	117675949	117676517
2059	"ENSMUSG00000009640"	"Dmap1"	chr4	-	117675949	117676517	117675949	117676135	117676349	117676517
2060	"ENSMUSG00000048930"	"Tada3"	chr6	-	113376891	113377739	113376891	113376945	113377315	113377739
2061	"ENSMUSG00000031543"	"Ank1"	chr8	+	23132096	23132634	23132096	23132471	23132561	23132634
2062	"ENSMUSG00000031543"	"Ank1"	chr8	+	23132096	23132634	23132096	23132483	23132561	23132634
2063	"ENSMUSG00000031543"	"Ank1"	chr8	+	23148280	23149688	23148280	23148400	23149621	23149688
2064	"ENSMUSG00000023947"	"Nfkbie"	chr17	+	45558494	45559430	45558494	45558597	45559207	45559430
2065	"ENSMUSG00000021820"	"Camk2g"	chr14	-	20764860	20765479	20764860	20764955	20765395	20765479
2066	"ENSMUSG00000030138"	"Bms1"	chr6	-	118413078	118413919	118413078	118413221	118413730	118413919
2067	"ENSMUSG00000032894"	"1700031F05Rik"	chrX	-	102859185	102859757	102859185	102859250	102859664	102859757
2068	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8321835	8323276	8323335
2069	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8322140	8323276	8323335
2070	"ENSMUSG00000021414"	"Fam217a"	chr13	-	34914440	34914656	34914440	34914454	34914571	34914656
2071	"ENSMUSG00000022160"	"Mettl3"	chr14	-	52299700	52300105	52299700	52299819	52300033	52300105
2072	"ENSMUSG00000042606"	"Hirip3"	chr7	+	126862599	126862926	126862599	126862720	126862817	126862926
2073	"ENSMUSG00000028402"	"Mpdz"	chr4	-	81283332	81284699	81283332	81283437	81284576	81284699
2074	"ENSMUSG00000027953"	"Slc50a1"	chr3	-	89269826	89270139	89269826	89269950	89270061	89270139
2075	"ENSMUSG00000090112"	"Shprh"	chr10	+	11207096	11209552	11207096	11207275	11207821	11209552
2076	"ENSMUSG00000020048"	"Hsp90b1"	chr10	-	86691628	86692295	86691628	86691748	86692139	86692295
2077	"ENSMUSG00000078490"	"Cfap74"	chr4	+	155463447	155463999	155463447	155463554	155463843	155463999
2078	"ENSMUSG00000006675"	"P4htm"	chr9	-	108582990	108583832	108582990	108583136	108583641	108583832
2079	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145177229	145178928	145177229	145177302	145178757	145178928
2080	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145177229	145178928	145177229	145177302	145178783	145178928
2081	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145177229	145178928	145177229	145177302	145178832	145178928
2082	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145177229	145178928	145177229	145177302	145178835	145178928
2083	"ENSMUSG00000033790"	"Tubgcp5"	chr7	+	55825579	55826321	55825579	55825705	55826232	55826321
2084	"ENSMUSG00000032590"	"Apeh"	chr9	-	108088260	108089569	108088260	108088349	108089517	108089569
2085	"ENSMUSG00000032590"	"Apeh"	chr9	-	108091242	108091889	108091242	108091303	108091767	108091889
2086	"ENSMUSG00000032590"	"Apeh"	chr9	-	108091970	108092179	108091970	108092011	108092087	108092179
2087	"ENSMUSG00000032590"	"Apeh"	chr9	-	108092275	108092717	108092275	108092413	108092553	108092717
2088	"ENSMUSG00000032590"	"Apeh"	chr9	-	108092806	108093074	108092806	108092882	108092980	108093074
2089	"ENSMUSG00000100277"	"1810053B23Rik"	chr16	-	93346859	93347188	93346859	93346996	93347139	93347188
2090	"ENSMUSG00000095629"	"Vmn1r89"	chr7	+	13213019	13213667	13213019	13213317	13213598	13213667
2091	"ENSMUSG00000003273"	"Car11"	chr7	+	45702832	45703134	45702832	45702928	45703061	45703134
2092	"ENSMUSG00000052566"	"Hook2"	chr8	+	84995735	84995937	84995735	84995766	84995838	84995937
2093	"ENSMUSG00000028399"	"Ptprd"	chr4	-	76085460	76086599	76085460	76085558	76086011	76086599
2094	"ENSMUSG00000044595"	"Dnd1"	chr18	-	36765095	36766010	36765095	36765557	36765892	36766010
2095	"ENSMUSG00000006395"	"Hyi"	chr4	+	118360305	118360389	118360305	118360337	118360339	118360389
2096	"ENSMUSG00000014418"	"Hps5"	chr7	-	46774813	46775951	46774813	46774937	46775764	46775951
2097	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18826254	18827106	18826254	18826302	18827017	18827106
2098	"ENSMUSG00000059412"	"Fxyd2"	chr9	+	45408299	45409549	45408299	45408374	45409512	45409549
2099	"ENSMUSG00000073294"	"AU022751"	chrX	-	6081218	6083419	6081218	6082775	6083138	6083419
2100	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709239	116709619	116709239	116709273	116709437	116709619
2101	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709239	116709619	116709239	116709273	116709481	116709619
2102	"ENSMUSG00000030822"	"Prr14"	chr7	+	127473594	127473986	127473594	127473716	127473796	127473986
2103	"ENSMUSG00000015165"	"Hnrnpl"	chr7	+	28818460	28818924	28818460	28818532	28818643	28818924
2104	"ENSMUSG00000030330"	"Ing4"	chr6	+	125047481	125048237	125047481	125047587	125047792	125048237
2105	"ENSMUSG00000030330"	"Ing4"	chr6	+	125047792	125048237	125047792	125047940	125048175	125048237
2106	"ENSMUSG00000054115"	"Skp2"	chr15	-	9111984	9116968	9111984	9113867	9116860	9116968
2107	"ENSMUSG00000039231"	"Suv39h1"	chrX	-	8063695	8064057	8063695	8063825	8063910	8064057
2108	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8735986	8736297	8735986	8736093	8736175	8736297
2109	"ENSMUSG00000026965"	"Anapc2"	chr2	+	25272914	25273932	25272914	25273537	25273799	25273932
2110	"ENSMUSG00000000223"	"Drp2"	chrX	+	134440334	134441386	134440334	134440420	134441228	134441386
2111	"ENSMUSG00000035773"	"Kiss1r"	chr10	+	79916970	79919551	79916970	79918917	79919426	79919551
2112	"ENSMUSG00000035773"	"Kiss1r"	chr10	+	79920694	79921247	79920694	79920830	79921014	79921247
2113	"ENSMUSG00000068877"	"Selenbp2"	chr3	+	94697304	94698163	94697304	94697490	94698042	94698163
2114	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894050	107894992	107894050	107894208	107894860	107894992
2115	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894050	107894992	107894050	107894228	107894860	107894992
2116	"ENSMUSG00000006522"	"Itih3"	chr14	-	30917661	30918443	30917661	30917787	30918274	30918443
2117	"ENSMUSG00000068647"	"Olfr1278"	chr2	+	111292247	111298886	111292247	111293535	111293873	111298886
2118	"ENSMUSG00000068647"	"Olfr1278"	chr2	+	111293873	111298886	111293873	111293917	111298283	111298886
2119	"ENSMUSG00000057649"	"Brd9"	chr13	+	73941943	73942806	73941943	73942054	73942630	73942806
2120	"ENSMUSG00000057649"	"Brd9"	chr13	+	73941943	73942806	73941943	73942054	73942690	73942806
2121	"ENSMUSG00000057649"	"Brd9"	chr13	+	73941943	73942806	73941943	73942054	73942693	73942806
2122	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33666493	33666685	33666493	33666529	33666646	33666685
2123	"ENSMUSG00000029510"	"Gpc2"	chr5	-	138275928	138276338	138275928	138276075	138276185	138276338
2124	"ENSMUSG00000029510"	"Gpc2"	chr5	-	138275928	138276338	138275928	138276075	138276207	138276338
2125	"ENSMUSG00000029510"	"Gpc2"	chr5	-	138275928	138277487	138275928	138276338	138276583	138277487
2126	"ENSMUSG00000029510"	"Gpc2"	chr5	-	138275928	138277487	138275928	138276369	138276583	138277487
2127	"ENSMUSG00000029510"	"Gpc2"	chr5	-	138276583	138277487	138276583	138276746	138277406	138277487
2128	"ENSMUSG00000043929"	"Klhl15"	chrX	+	94234989	94235420	94234989	94235125	94235220	94235420
2129	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136101243	136101689	136101243	136101394	136101624	136101689
2130	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136104515	136105739	136104515	136104653	136105603	136105739
2131	"ENSMUSG00000075073"	"Olfr1256"	chr2	-	89840636	89841133	89840636	89840689	89841005	89841133
2132	"ENSMUSG00000029089"	"5730480H06Rik"	chr5	+	48372328	48374247	48372328	48372495	48374179	48374247
2133	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25275899	25276256	25275899	25275973	25276139	25276256
2134	"ENSMUSG00000033364"	"Usp37"	chr1	-	74468266	74470727	74468266	74468384	74470536	74470727
2135	"ENSMUSG00000043308"	"Vmn1r75"	chr7	+	11878037	11884307	11878037	11878221	11880393	11884307
2136	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840952	28840580	28840610	28840863	28840952
2137	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840952	28840580	28840691	28840863	28840952
2138	"ENSMUSG00000026207"	"Speg"	chr1	+	75426763	75427211	75426763	75426880	75427043	75427211
2139	"ENSMUSG00000032280"	"Tle3"	chr9	+	61411262	61412514	61411262	61411339	61412264	61412514
2140	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98785317	98785741	98785317	98785406	98785634	98785741
2141	"ENSMUSG00000028177"	"1810013D15Rik"	chr3	+	157926109	157926246	157926109	157926201	157926205	157926246
2142	"ENSMUSG00000036647"	"Olfr6"	chr7	-	106953250	106959614	106953250	106957136	106959513	106959614
2143	"ENSMUSG00000003031"	"Cdkn1b"	chr6	+	134921955	134925513	134921955	134922083	134924242	134925513
2144	"ENSMUSG00000086775"	"Snhg7os"	chr2	+	26645501	26645944	26645501	26645603	26645722	26645944
2145	"ENSMUSG00000086775"	"Snhg7os"	chr2	+	26645501	26645944	26645501	26645603	26645747	26645944
2146	"ENSMUSG00000015094"	"Npdc1"	chr2	+	25408606	25409001	25408606	25408686	25408904	25409001
2147	"ENSMUSG00000029545"	"Acads"	chr5	-	115111856	115112391	115111856	115112027	115112239	115112391
2148	"ENSMUSG00000022718"	"Dgcr8"	chr16	-	18277165	18278140	18277165	18277264	18278038	18278140
2149	"ENSMUSG00000006299"	"Aamp"	chr1	-	74281328	74281642	74281328	74281432	74281526	74281642
2150	"ENSMUSG00000033597"	"Caskin1"	chr17	+	24500890	24501144	24500890	24500979	24501059	24501144
2151	"ENSMUSG00000054405"	"Dnajc8"	chr4	+	132544055	132544751	132544055	132544122	132544656	132544751
2152	"ENSMUSG00000006576"	"Slc4a3"	chr1	+	75550754	75551382	75550754	75550935	75551246	75551382
2153	"ENSMUSG00000022559"	"Fbxl6"	chr15	-	76537916	76538735	76537916	76538075	76538324	76538735
2154	"ENSMUSG00000028849"	"Map7d1"	chr4	-	126233892	126234236	126233892	126233997	126234097	126234236
2155	"ENSMUSG00000028849"	"Map7d1"	chr4	-	126236895	126237278	126236895	126237059	126237155	126237278
2156	"ENSMUSG00000032579"	"Hemk1"	chr9	-	107336571	107337378	107336571	107336663	107337000	107337378
2157	"ENSMUSG00000040888"	"Gfer"	chr17	-	24693189	24694442	24693189	24693612	24694167	24694442
2158	"ENSMUSG00000025221"	"Kcnip2"	chr19	-	45796278	45797186	45796278	45796332	45797090	45797186
2159	"ENSMUSG00000059796"	"Eif4a1"	chr11	-	69667694	69668111	69667694	69667774	69668021	69668111
2160	"ENSMUSG00000059796"	"Eif4a1"	chr11	-	69668195	69668548	69668195	69668333	69668404	69668548
2161	"ENSMUSG00000059796"	"Eif4a1"	chr11	-	69668195	69668753	69668195	69668548	69668643	69668753
2162	"ENSMUSG00000018451"	"6330403K07Rik"	chr11	-	71031940	71033513	71031940	71032409	71032488	71033513
2163	"ENSMUSG00000039057"	"Myo16"	chr8	+	10569411	10570731	10569411	10570270	10570396	10570731
2164	"ENSMUSG00000041329"	"Atp1b2"	chr11	-	69601524	69602481	69601524	69601623	69602424	69602481
2165	"ENSMUSG00000041329"	"Atp1b2"	chr11	-	69602424	69602905	69602424	69602481	69602699	69602905
2166	"ENSMUSG00000056211"	"R3hdm1"	chr1	+	128181985	128184654	128181985	128182212	128184399	128184654
2167	"ENSMUSG00000025280"	"Polr3a"	chr14	-	24452192	24452675	24452192	24452324	24452510	24452675
2168	"ENSMUSG00000027374"	"Mrps5"	chr2	+	127596899	127598276	127596899	127596934	127598185	127598276
2169	"ENSMUSG00000024223"	"Armc12"	chr17	+	28531974	28532477	28531974	28532101	28532342	28532477
2170	"ENSMUSG00000024223"	"Armc12"	chr17	+	28531974	28532477	28531974	28532120	28532342	28532477
2171	"ENSMUSG00000020263"	"Appl2"	chr10	-	83610977	83611199	83610977	83611066	83611142	83611199
2172	"ENSMUSG00000030854"	"Ptpn5"	chr7	-	47082760	47083165	47082760	47082898	47083085	47083165
2173	"ENSMUSG00000030854"	"Ptpn5"	chr7	-	47090726	47091570	47090726	47090834	47091376	47091570
2174	"ENSMUSG00000000486"	"Sept1"	chr7	-	127217618	127218057	127217618	127217742	127217970	127218057
2175	"ENSMUSG00000041750"	"Cd1d2"	chr3	+	86988277	86988555	86988277	86988354	86988356	86988555
2176	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372426	47372645	47372426	47372491	47372572	47372645
2177	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372426	47372645	47372426	47372491	47372575	47372645
2178	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372575	47375109	47372575	47372645	47374972	47375109
2179	"ENSMUSG00000024561"	"Mbd1"	chr18	+	74277300	74277578	74277300	74277429	74277516	74277578
2180	"ENSMUSG00000034789"	"Rab24"	chr13	-	55320502	55320844	55320502	55320553	55320744	55320844
2181	"ENSMUSG00000034789"	"Rab24"	chr13	-	55321101	55321458	55321101	55321180	55321389	55321458
2182	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472036	71472246	71472036	71472117	71472194	71472246
2183	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12775994	12776462	12775994	12776073	12776411	12776462
2184	"ENSMUSG00000037306"	"Man1c1"	chr4	-	134702944	134704290	134702944	134703766	134704196	134704290
2185	"ENSMUSG00000069922"	"Ces3a"	chr8	+	105050182	105050615	105050182	105050321	105050481	105050615
2186	"ENSMUSG00000099083"	"Atf7"	chr15	-	102547153	102547872	102547153	102547267	102547772	102547872
2187	"ENSMUSG00000027669"	"Gnb4"	chr3	-	32589708	32590063	32589708	32589910	32589996	32590063
2188	"ENSMUSG00000029029"	"Wrap73"	chr4	+	154152792	154154640	154152792	154152870	154154534	154154640
2189	"ENSMUSG00000029029"	"Wrap73"	chr4	+	154155240	154156292	154155240	154155366	154156100	154156292
2190	"ENSMUSG00000085054"	"Gm15834"	chr1	+	58510570	58512266	58510570	58510644	58512138	58512266
2191	"ENSMUSG00000035697"	"Arhgap45"	chr10	+	80021545	80021859	80021545	80021683	80021794	80021859
2192	"ENSMUSG00000035697"	"Arhgap45"	chr10	+	80022076	80022355	80022076	80022187	80022274	80022355
2193	"ENSMUSG00000027381"	"Bcl2l11"	chr2	+	128128619	128129014	128128619	128128756	128128924	128129014
2194	"ENSMUSG00000034796"	"Cpne7"	chr8	+	123126632	123127439	123126632	123126734	123127352	123127439
2195	"ENSMUSG00000028064"	"Sema4a"	chr3	-	88451344	88451786	88451344	88451450	88451687	88451786
2196	"ENSMUSG00000028064"	"Sema4a"	chr3	-	88451344	88451786	88451344	88451467	88451687	88451786
2197	"ENSMUSG00000028064"	"Sema4a"	chr3	-	88451344	88451786	88451344	88451497	88451687	88451786
2198	"ENSMUSG00000001632"	"Brpf1"	chr6	+	113321728	113322086	113321728	113321865	113321967	113322086
2199	"ENSMUSG00000029201"	"Ugdh"	chr5	-	65420248	65422782	65420248	65420343	65422634	65422782
2200	"ENSMUSG00000013997"	"Nit1"	chr1	-	171344063	171344539	171344063	171344167	171344287	171344539
2201	"ENSMUSG00000028626"	"Col9a2"	chr4	+	121043695	121043897	121043695	121043749	121043861	121043897
2202	"ENSMUSG00000038530"	"Rgs4"	chr1	-	169744350	169744736	169744350	169744517	169744674	169744736
2203	"ENSMUSG00000036291"	"Ap5m1"	chr14	+	49073548	49074194	49073548	49073742	49073969	49074194
2204	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053041	131053588	131053041	131053150	131053222	131053588
2205	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053041	131053588	131053041	131053150	131053389	131053588
2206	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053222	131053588	131053222	131053300	131053389	131053588
2207	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053222	131053588	131053222	131053318	131053389	131053588
2208	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053684	131054361	131053684	131053793	131053917	131054361
2209	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053684	131054361	131053684	131053793	131054205	131054361
2210	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053684	131054361	131053684	131053793	131054271	131054361
2211	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053917	131054361	131053917	131054113	131054271	131054361
2212	"ENSMUSG00000027318"	"Adam33"	chr2	-	131056464	131056792	131056464	131056541	131056713	131056792
2213	"ENSMUSG00000029925"	"Tbxas1"	chr6	+	39080938	39083855	39080938	39081076	39083692	39083855
2214	"ENSMUSG00000026177"	"Slc11a1"	chr1	+	74379782	74380267	74379782	74379889	74380196	74380267
2215	"ENSMUSG00000026177"	"Slc11a1"	chr1	+	74383624	74384173	74383624	74383744	74384023	74384173
2216	"ENSMUSG00000056724"	"Nbeal2"	chr9	-	110628393	110628749	110628393	110628503	110628618	110628749
2217	"ENSMUSG00000014601"	"Strip1"	chr3	-	107615760	107616608	107615760	107615827	107616507	107616608
2218	"ENSMUSG00000060459"	"Kng2"	chr16	-	22987345	22988325	22987345	22987625	22988244	22988325
2219	"ENSMUSG00000033819"	"Ppp1r16a"	chr15	+	76692836	76693138	76692836	76692940	76693013	76693138
2220	"ENSMUSG00000033819"	"Ppp1r16a"	chr15	+	76693013	76693724	76693013	76693138	76693594	76693724
2221	"ENSMUSG00000037544"	"Dlgap5"	chr14	-	47394136	47395974	47394136	47394317	47395754	47395974
2222	"ENSMUSG00000078619"	"Smarcd2"	chr11	-	106264939	106265344	106264939	106265037	106265182	106265344
2223	"ENSMUSG00000078619"	"Smarcd2"	chr11	-	106266890	106267180	106266890	106267013	106267137	106267180
2224	"ENSMUSG00000001016"	"Ilf2"	chr3	+	90486850	90487097	90486850	90486912	90486982	90487097
2225	"ENSMUSG00000097709"	"2810429I04Rik"	chr13	+	3478242	3480001	3478242	3478352	3479908	3480001
2226	"ENSMUSG00000062526"	"Mppe1"	chr18	-	67228012	67229004	67228012	67228121	67228929	67229004
2227	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137529003	137529509	137529003	137529205	137529442	137529509
2228	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137529845	137530290	137529845	137529909	137530183	137530290
2229	"ENSMUSG00000114982"	"Vmn1r14"	chr6	+	57233405	57240885	57233405	57237504	57238041	57240885
2230	"ENSMUSG00000021488"	"Nsd1"	chr13	+	55213203	55214150	55213203	55213317	55214060	55214150
2231	"ENSMUSG00000033032"	"Afap1l1"	chr18	-	61743277	61743760	61743277	61743430	61743666	61743760
2232	"ENSMUSG00000031399"	"Fam3a"	chrX	-	74392674	74393103	74392674	74392727	74392829	74393103
2233	"ENSMUSG00000047798"	"Cd300lf"	chr11	-	115124247	115126452	115124247	115124356	115126110	115126452
2234	"ENSMUSG00000047798"	"Cd300lf"	chr11	-	115124247	115126452	115124247	115124377	115126110	115126452
2235	"ENSMUSG00000031508"	"Ankrd10"	chr8	-	11611582	11615910	11611582	11612947	11615814	11615910
2236	"ENSMUSG00000052593"	"Adam17"	chr12	-	21329053	21330163	21329053	21329132	21330032	21330163
2237	"ENSMUSG00000052593"	"Adam17"	chr12	-	21329053	21330163	21329053	21329155	21330032	21330163
2238	"ENSMUSG00000031838"	"Ifi30"	chr8	-	70764718	70764794	70764718	70764763	70764764	70764794
2239	"ENSMUSG00000068231"	"Vmn1r43"	chr6	-	89858933	89871426	89858933	89868541	89871040	89871426
